domain,sample_id,split,branch,parameter_index,relative_step,absolute_step,fd_gradient,reference_gradient,absolute_error,relative_error,minus_root_count,plus_root_count,branch_stable
cstr,cstr_0000456,cal,low_triple,0,1e-5,3.9734991831285962e-9,1.076638967611167045892763,1.076638967610933840286869,2.332056058934855e-13,2.166052064890143e-13,3,3,1
cstr,cstr_0000457,cal,high_single,0,1e-2,0.0073015774995873241,0.2071670271014289004730025,0.2071377000288361230405735,2.9327072592777432e-5,0.00014158249603377242,1,1,1
cstr,cstr_0000457,cal,high_single,0,3e-3,0.0021904732498761972,0.2071403391231917694665627,0.2071377000288361230405735,2.639094355646426e-6,1.2740772709550369e-5,1,1,1
cstr,cstr_0000457,cal,high_single,0,1e-3,0.00073015774995873241,0.2071379932582003751208151,0.2071377000288361230405735,2.9322936425208024e-7,1.4156252783112833e-6,1,1,1
cstr,cstr_0000457,cal,high_single,0,3e-4,0.00021904732498761972,0.2071377264194446931383894,0.2071377000288361230405735,2.6390608570097816e-8,1.2740610987967868e-7,1,1,1
cstr,cstr_0000457,cal,high_single,0,1e-4,7.3015774995873241e-5,0.2071377029611256299741098,0.2071377000288361230405735,2.9322895069335363e-9,1.4156232817711722e-8,1,1,1
cstr,cstr_0000457,cal,high_single,0,3e-5,2.1904732498761972e-5,0.2071377002927421752433381,0.2071377000288361230405735,2.639060522027645e-10,1.2740609370772463e-9,1,1,1
cstr,cstr_0000457,cal,high_single,0,1e-5,7.3015774995873241e-6,0.2071377000581590176963508,0.2071377000288361230405735,2.9322894655777216e-11,1.4156232618057991e-10,1,1,1
cstr,cstr_0000466,cal,low_single,0,1e-2,0.00083666328721202329,1.342136461763095012663943,1.342134895310966616620554,1.5664521283960434e-6,1.1671346403917942e-6,1,1,1
cstr,cstr_0000466,cal,low_single,0,3e-3,0.00025099898616360699,1.342135036294474506897245,1.342134895310966616620554,1.4098350789027669e-7,1.0504421603434389e-7,1,1,1
cstr,cstr_0000466,cal,low_single,0,1e-3,8.3666328721202329e-5,1.34213491097582833658641,1.342134895310966616620554,1.5664861719965856e-8,1.16716000565177e-8,1,1,1
cstr,cstr_0000466,cal,low_single,0,3e-4,2.5099898616360699e-5,1.342134896720804453050397,1.342134895310966616620554,1.4098378364298425e-9,1.0504442149260931e-9,1,1,1
cstr,cstr_0000466,cal,low_single,0,1e-4,8.3666328721202329e-6,1.342134895467615267863752,1.342134895310966616620554,1.5664865124319774e-10,1.1671602593039126e-10,1,1,1
cstr,cstr_0000466,cal,low_single,0,3e-5,2.5099898616360699e-6,1.342134895325064995260605,1.342134895310966616620554,1.4098378640051088e-11,1.0504442354719163e-11,1,1,1
cstr,cstr_0000466,cal,low_single,0,1e-5,8.3666328721202329e-7,1.34213489531253310313639,1.342134895310966616620554,1.5664865158363313e-12,1.167160261840434e-12,1,1,1
cstr,cstr_0000467,cal,high_single,0,1e-2,0.0048669280297748938,0.3950693853182749860302942,0.3950077123365141577628473,6.1672981760828267e-5,0.00015613108259589612,1,1,1
cstr,cstr_0000467,cal,high_single,0,3e-3,0.0014600784089324681,0.39501326208901151874837,0.3950077123365141577628473,5.5497524973609855e-6,1.4049732002784421e-5,1,1,1
cstr,cstr_0000467,cal,high_single,0,1e-3,0.00048669280297748938,0.3950083289677124685178378,0.3950077123365141577628473,6.1663119831075499e-7,1.561061161725966e-6,1,1,1
cstr,cstr_0000467,cal,high_single,0,3e-4,0.00014600784089324681,0.395007767833240433865111,0.3950077123365141577628473,5.5496726276102264e-8,1.404952980483166e-7,1,1,1
cstr,cstr_0000467,cal,high_single,0,1e-4,4.8669280297748938e-5,0.3950077185028162805362611,0.3950077123365141577628473,6.1663021227734138e-9,1.5610586654875818e-8,1,1,1
cstr,cstr_0000467,cal,high_single,0,3e-5,1.4600784089324681e-5,0.3950077128914813406552822,0.3950077123365141577628473,5.5496718289243492e-10,1.4049527782881576e-9,1,1,1
cstr,cstr_0000467,cal,high_single,0,1e-5,4.8669280297748938e-6,0.3950077123981771780045496,0.3950077123365141577628473,6.166302024170232e-11,1.5610586405252383e-10,1,1,1
cstr,cstr_0000476,cal,low_single,0,1e-2,0.00073505538719309267,1.435660950289372322567264,1.435654167948495534970895,6.7823408767875964e-6,4.7242163385903356e-6,1,1,1
cstr,cstr_0000476,cal,low_single,0,3e-3,0.0002205166161579278,1.43565477835850740002117,1.435654167948495534970895,6.1041001186505028e-7,4.251790058446366e-7,1,1,1
cstr,cstr_0000476,cal,low_single,0,1e-3,7.3505538719309267e-5,1.435654235771823670359798,1.435654167948495534970895,6.7823328135388903e-8,4.72421072216203e-8,1,1,1
cstr,cstr_0000476,cal,low_single,0,3e-4,2.205166161579278e-5,1.435654174052595000444917,1.435654167948495534970895,6.1040994654740225e-9,4.2517896034785228e-9,1,1,1
cstr,cstr_0000476,cal,low_single,0,1e-4,7.3505538719309267e-6,1.435654168626728808260819,1.435654167948495534970895,6.7823327328992398e-10,4.7242106659927572e-10,1,1,1
cstr,cstr_0000476,cal,low_single,0,3e-5,2.205166161579278e-6,1.435654168009536529560317,1.435654167948495534970895,6.1040994589422054e-11,4.251789598928808e-11,1,1,1
cstr,cstr_0000476,cal,low_single,0,1e-5,7.3505538719309267e-7,1.435654167955277867702988,1.435654167948495534970895,6.7823327320928426e-12,4.724210665431064e-12,1,1,1
cstr,cstr_0000477,cal,high_triple,0,1e-2,9.5366145658023456e-7,105.5146331945488827245708,105.5032171807003653785241,0.011416013848517346,0.00010820536239159985,3,3,1
cstr,cstr_0000477,cal,high_triple,0,3e-3,2.8609843697407037e-7,105.5042445203750497451542,105.5032171807003653785241,0.0010273396746843666,9.7375198798420832e-6,3,3,1
cstr,cstr_0000477,cal,high_triple,0,1e-3,9.5366145658023456e-8,105.5033313285610620571577,105.5032171807003653785241,0.00011414786069667863,1.081937250322634e-6,3,3,1
cstr,cstr_0000477,cal,high_triple,0,3e-4,2.8609843697407037e-8,105.5032274539976721071008,105.5032171807003653785241,1.0273297306728577e-5,9.7374256266830356e-8,3,3,1
cstr,cstr_0000477,cal,high_triple,0,1e-4,9.5366145658023456e-9,105.5032183221777447003901,105.5032171807003653785241,1.141477379321866e-6,1.0819360867136435e-8,3,3,1
cstr,cstr_0000477,cal,high_triple,0,3e-5,2.8609843697407037e-9,105.503217283433328501896,105.5032171807003653785241,1.0273296312337188e-7,9.7374246841606984e-10,3,3,1
cstr,cstr_0000477,cal,high_triple,0,1e-5,9.5366145658023456e-10,105.5032171921151390489784,105.5032171807003653785241,1.1414773670454302e-8,1.0819360750775663e-10,3,3,1
cstr,cstr_0000486,cal,low_triple,0,1e-2,3.6667818087974163e-6,1.061399931868361892811035,1.061399782021308182027282,1.4984705371078375e-7,1.4117871159292879e-7,3,3,1
cstr,cstr_0000486,cal,low_triple,0,3e-3,1.1000345426392249e-6,1.061399795507539092992897,1.061399782021308182027282,1.3486230910965616e-8,1.270608034729639e-8,3,3,1
cstr,cstr_0000486,cal,low_triple,0,1e-3,3.6667818087974163e-7,1.061399783519778244925748,1.061399782021308182027282,1.498470062898467e-9,1.4117866691519486e-9,3,3,1
cstr,cstr_0000486,cal,low_triple,0,3e-4,1.1000345426392249e-7,1.061399782156170487295843,1.061399782021308182027282,1.3486230526856171e-10,1.2706079985406882e-10,3,3,1
cstr,cstr_0000486,cal,low_triple,0,1e-4,3.6667818087974163e-8,1.061399782036292882608845,1.061399782021308182027282,1.4984700581563752e-11,1.411786664684177e-11,3,3,1
cstr,cstr_0000486,cal,low_triple,0,3e-5,1.1000345426392249e-8,1.061399782022656805079583,1.061399782021308182027282,1.3486230523015077e-12,1.2706079981787987e-12,3,3,1
cstr,cstr_0000486,cal,low_triple,0,1e-5,3.6667818087974163e-9,1.061399782021458029033092,1.061399782021308182027282,1.4984700581089543e-13,1.4117866646394993e-13,3,3,1
cstr,cstr_0000487,cal,high_single,0,1e-2,0.00071942902916279125,1.737108031377026194361417,1.737083164023873007223993,2.4867353153187137e-5,1.4315580087474373e-5,1,1,1
cstr,cstr_0000487,cal,high_single,0,3e-3,0.00021582870874883738,1.737085402056979802134684,1.737083164023873007223993,2.2380331067949107e-6,1.2883856991686053e-6,1,1,1
cstr,cstr_0000487,cal,high_single,0,1e-3,7.1942902916279125e-5,1.737083412693938086952065,1.737083164023873007223993,2.4867006507972807e-7,1.4315380531562769e-7,1,1,1
cstr,cstr_0000487,cal,high_single,0,3e-4,2.1582870874883738e-5,1.737083186404175996671658,1.737083164023873007223993,2.2380302989447665e-8,1.2883840827519579e-8,1,1,1
cstr,cstr_0000487,cal,high_single,0,1e-4,7.1942902916279125e-6,1.737083166510573311372848,1.737083164023873007223993,2.4867003041488553e-9,1.4315378535985167e-9,1,1,1
cstr,cstr_0000487,cal,high_single,0,3e-5,2.1582870874883738e-6,1.737083164247676034310617,1.737083164023873007223993,2.2380302708662416e-10,1.288384066587778e-10,1,1,1
cstr,cstr_0000487,cal,high_single,0,1e-5,7.1942902916279125e-7,1.737083164048740010230816,1.737083164023873007223993,2.4867003006823708e-11,1.4315378516029389e-11,1,1,1
cstr,cstr_0000496,cal,low_single,0,1e-2,0.00039256027030968173,1.151592966766622855445942,1.151592219113170647997187,7.4765345220744875e-7,6.4923454656823663e-7,1,1,1
cstr,cstr_0000496,cal,low_single,0,3e-3,0.00011776808109290452,1.15159228640195720133512,1.151592219113170647997187,6.7288786553337933e-8,5.8431088224229525e-8,1,1,1
cstr,cstr_0000496,cal,low_single,0,1e-3,3.9256027030968173e-5,1.151592226589702251404238,1.151592219113170647997187,7.4765316034070503e-9,6.4923429312197425e-9,1,1,1
cstr,cstr_0000496,cal,low_single,0,3e-4,1.1776808109290452e-5,1.151592219786058489889279,1.151592219113170647997187,6.728878418920915e-10,5.8431086171307716e-10,1,1,1
cstr,cstr_0000496,cal,low_single,0,1e-4,3.9256027030968173e-6,1.15159221918793596373939,1.151592219113170647997187,7.4765315742202664e-11,6.4923429058750211e-11,1,1,1
cstr,cstr_0000496,cal,low_single,0,3e-5,1.1776808109290452e-6,1.151592219119899526413744,1.151592219113170647997187,6.7288784165567854e-12,5.8431086150778491e-12,1,1,1
cstr,cstr_0000496,cal,low_single,0,1e-5,3.9256027030968173e-7,1.15159221911391830115458,1.151592219113170647997187,7.4765315739283985e-13,6.4923429056215739e-13,1,1,1
cstr,cstr_0000497,cal,high_single,0,1e-2,0.00085499529912654273,1.09107730624448781581165,1.091078057525563917116209,7.5128107610130456e-7,6.8856767022253316e-7,1,1,1
cstr,cstr_0000497,cal,high_single,0,3e-3,0.00025649858973796282,1.09107798991027977808378,1.091078057525563917116209,6.761528413903243e-8,6.1971078670921036e-8,1,1,1
cstr,cstr_0000497,cal,high_single,0,1e-3,8.5499529912654273e-5,1.091078050012754692491731,1.091078057525563917116209,7.512809224624478e-9,6.8856752940872456e-9,1,1,1
cstr,cstr_0000497,cal,high_single,0,3e-4,2.5649858973796282e-5,1.091078056849411088171067,1.091078057525563917116209,6.7615282894514242e-10,6.1971077530289366e-10,1,1,1
cstr,cstr_0000497,cal,high_single,0,1e-4,8.5499529912654273e-6,1.091078057450435825023609,1.091078057525563917116209,7.5128092092600087e-11,6.8856752800053299e-11,1,1,1
cstr,cstr_0000497,cal,high_single,0,3e-5,2.5649858973796282e-6,1.091078057518802388828002,1.091078057525563917116209,6.7615282882069018e-12,6.197107751888301e-12,1,1,1
cstr,cstr_0000497,cal,high_single,0,1e-5,8.5499529912654273e-7,1.091078057524812636195299,1.091078057525563917116209,7.512809209106364e-13,6.8856752798645107e-13,1,1,1
cstr,cstr_0000506,cal,low_single,0,1e-2,3.3780617776645415e-5,0.9987723626879569260992498,0.9987723632822384240446931,5.942814979454433e-10,5.9501195647071391e-10,1,1,1
cstr,cstr_0000506,cal,low_single,0,3e-3,1.0134185332993625e-5,0.9987723632287530891621449,0.9987723632822384240446931,5.3485334882548175e-11,5.3551076149905445e-11,1,1,1
cstr,cstr_0000506,cal,low_single,0,1e-3,3.3780617776645415e-6,0.9987723632762956090570843,0.9987723632822384240446931,5.9428149876087304e-12,5.9501195728714592e-12,1,1,1
cstr,cstr_0000506,cal,low_single,0,3e-4,1.0134185332993625e-6,0.9987723632817035706958015,0.9987723632822384240446931,5.3485334889153156e-13,5.3551076156518545e-13,1,1,1
cstr,cstr_0000506,cal,low_single,0,1e-4,3.3780617776645415e-7,0.9987723632821789958948162,0.9987723632822384240446931,5.9428149876902733e-14,5.9501195729531024e-14,1,1,1
cstr,cstr_0000506,cal,low_single,0,3e-5,1.0134185332993625e-7,0.9987723632822330755112041,0.9987723632822384240446931,5.3485334889219206e-15,5.3551076156584676e-15,1,1,1
cstr,cstr_0000506,cal,low_single,0,1e-5,3.3780617776645415e-8,0.9987723632822378297631943,0.9987723632822384240446931,5.9428149876910888e-16,5.9501195729539188e-16,1,1,1
cstr,cstr_0000507,cal,high_triple,0,1e-2,1.0834180119575372e-5,3.542565246663764936617815e-12,3.54221099013909849938951e-12,3.5425652466643723e-16,0.00010001000100011716,3,3,1
cstr,cstr_0000507,cal,high_triple,0,3e-3,3.2502540358726117e-6,3.542242870324931429237993e-12,3.54221099013909849938951e-12,3.1880185832929848e-17,9.0000810007305496e-6,3,3,1
cstr,cstr_0000507,cal,high_triple,0,1e-3,1.0834180119575372e-6,3.54221453235363085362765e-12,3.54221099013909849938951e-12,3.5422145323542381e-18,1.0000010000011714e-6,3,3,1
cstr,cstr_0000507,cal,high_triple,0,3e-4,3.2502540358726117e-7,3.542211308938116303874633e-12,3.54221099013909849938951e-12,3.1879901780448512e-19,9.0000008100016159e-8,3,3,1
cstr,cstr_0000507,cal,high_triple,0,1e-4,1.0834180119575372e-7,3.54221102556120875500767e-12,3.54221099013909849938951e-12,3.542211025561816e-20,1.0000000100001715e-8,3,3,1
cstr,cstr_0000507,cal,high_triple,0,3e-5,3.2502540358726117e-8,3.542210993327088393384436e-12,3.54221099013909849938951e-12,3.1879898939949261e-21,9.000000008101543e-10,3,3,1
cstr,cstr_0000507,cal,high_triple,0,1e-5,1.0834180119575372e-8,3.542210990493319598438902e-12,3.54221099013909849938951e-12,3.5422109904939269e-22,1.0000000001001714e-10,3,3,1
cstr,cstr_0000516,cal,low_triple,0,1e-2,2.9824912900867856e-7,1.003212623371538313607993,1.003212622992016436843492,3.7952187676450114e-10,3.7830652053858913e-10,3,3,1
cstr,cstr_0000516,cal,low_triple,0,3e-3,8.9474738702603567e-8,1.003212623026173405726101,1.003212622992016436843492,3.415696888260855e-11,3.4047586822360359e-11,3,3,1
cstr,cstr_0000516,cal,low_triple,0,1e-3,2.9824912900867856e-8,1.00321262299581165560797,1.003212622992016436843492,3.7952187644783951e-12,3.7830652022294156e-12,3,3,1
cstr,cstr_0000516,cal,low_triple,0,3e-4,8.9474738702603567e-9,1.003212622992358006532292,1.003212622992016436843492,3.4156968880043591e-13,3.4047586819803614e-13,3,3,1
cstr,cstr_0000516,cal,low_triple,0,1e-4,2.9824912900867856e-9,1.003212622992054389031136,1.003212622992016436843492,3.795218764446729e-14,3.7830652021978508e-14,3,3,1
cstr,cstr_0000516,cal,low_triple,0,3e-5,8.9474738702603567e-10,1.00321262299201985254038,1.003212622992016436843492,3.4156968880017941e-15,3.4047586819778046e-15,3,3,1
cstr,cstr_0000516,cal,low_triple,0,1e-5,2.9824912900867856e-10,1.003212622992016816365368,1.003212622992016436843492,3.7952187644464123e-16,3.7830652021975352e-16,3,3,1
cstr,cstr_0000517,cal,high_single,0,1e-2,0.00085179154773118056,0.9014976534437451682675721,0.9014975829984875243322277,7.0445257643935344e-8,7.8142480881231085e-8,1,1,1
cstr,cstr_0000517,cal,high_single,0,3e-3,0.00025553746431935417,0.9014975893385705581382383,0.9014975829984875243322277,6.3400830338060106e-9,7.0328342009727248e-9,1,1,1
cstr,cstr_0000517,cal,high_single,0,1e-3,8.5179154773118056e-5,0.9014975837029412909295573,0.9014975829984875243322277,7.044537665973296e-10,7.8142612901327268e-10,1,1,1
cstr,cstr_0000517,cal,high_single,0,3e-4,2.5553746431935417e-5,0.9014975830618883643105732,0.9014975829984875243322277,6.3400839978345547e-11,7.0328352703361509e-11,1,1,1
cstr,cstr_0000517,cal,high_single,0,1e-4,8.5179154773118056e-6,0.9014975830055320621172169,0.9014975829984875243322277,7.044537784989172e-12,7.8142614221529098e-12,1,1,1
cstr,cstr_0000517,cal,high_single,0,3e-5,2.5553746431935417e-6,0.9014975829991215327329752,0.9014975829984875243322277,6.3400840074748407e-13,7.0328352810297858e-13,1,1,1
cstr,cstr_0000517,cal,high_single,0,1e-5,8.5179154773118056e-7,0.9014975829985579697100895,0.9014975829984875243322277,7.0445377861793308e-14,7.8142614234731117e-14,1,1,1
cstr,cstr_0000526,cal,low_single,0,1e-2,0.00043126867516156549,0.9978399033960510727883494,0.9978400125289973113906404,1.0913294623860229e-7,1.0936918230208861e-7,1,1,1
cstr,cstr_0000526,cal,low_single,0,3e-3,0.00012938060254846965,0.9978400027070302416827983,0.9978400125289973113906404,9.821967069707842e-9,9.8432283195522938e-9,1,1,1
cstr,cstr_0000526,cal,low_single,0,1e-3,4.3126867516156549e-5,0.9978400114376676183390097,0.9978400125289973113906404,1.0913296930516307e-9,1.0936920541858072e-9,1,1,1
cstr,cstr_0000526,cal,low_single,0,3e-4,1.2938060254846965e-5,0.9978400124307776388251702,0.9978400125289973113906404,9.8219672565470161e-11,9.8432285067959118e-11,1,1,1
cstr,cstr_0000526,cal,low_single,0,1e-4,4.3126867516156549e-6,0.9978400125180840144370575,0.9978400125289973113906404,1.0913296953582872e-11,1.0936920564974568e-11,1,1,1
cstr,cstr_0000526,cal,low_single,0,3e-5,1.2938060254846965e-6,0.9978400125280151146647988,0.9978400125289973113906404,9.8219672584154079e-13,9.843228508668348e-13,1,1,1
cstr,cstr_0000526,cal,low_single,0,1e-5,4.3126867516156549e-7,0.9978400125288881784211023,0.9978400125289973113906404,1.0913296953813537e-13,1.0936920565205733e-13,1,1,1
cstr,cstr_0000527,cal,high_single,0,1e-2,0.0003240232795652024,1.23147660772374933992681,1.231474355613539360818789,2.252110209979108e-6,1.8287918052967268e-6,1,1,1
cstr,cstr_0000527,cal,high_single,0,3e-3,9.720698386956072e-5,1.231474558302838220145176,1.231474355613539360818789,2.0268929885932639e-7,1.6459075898364402e-7,1,1,1
cstr,cstr_0000527,cal,high_single,0,1e-3,3.240232795652024e-5,1.231474378134566510889075,1.231474355613539360818789,2.2521027150070287e-8,1.8287857191187685e-8,1,1,1
cstr,cstr_0000527,cal,high_single,0,3e-4,9.720698386956072e-6,1.231474357640431742321497,1.231474355613539360818789,2.0268923815027082e-9,1.6459070968577981e-9,1,1,1
cstr,cstr_0000527,cal,high_single,0,1e-4,3.240232795652024e-6,1.231474355838749624824549,1.231474355613539360818789,2.252102640057601e-10,1.828785658257227e-10,1,1,1
cstr,cstr_0000527,cal,high_single,0,3e-5,9.720698386956072e-7,1.231474355633808284573107,1.231474355613539360818789,2.0268923754318048e-11,1.6459070919280134e-11,1,1,1
cstr,cstr_0000527,cal,high_single,0,1e-5,3.240232795652024e-7,1.231474355615791463458097,1.231474355613539360818789,2.2521026393081068e-12,1.8287856576486116e-12,1,1,1
cstr,cstr_0000536,cal,low_single,0,1e-2,0.038855676663740841,0.03161657316336734954458969,0.03161389714206389036579576,2.6760213034591788e-6,8.4646992157717784e-5,1,1,1
cstr,cstr_0000536,cal,low_single,0,3e-3,0.011656702999122252,0.03161413796608825138526004,0.03161389714206389036579576,2.4082402436101946e-7,7.6176633104999545e-6,1,1,1
cstr,cstr_0000536,cal,low_single,0,1e-3,0.0038855676663740841,0.03161392390011405439559223,0.03161389714206389036579576,2.6758050164029796e-8,8.4640150639406163e-7,1,1,1
cstr,cstr_0000536,cal,low_single,0,3e-4,0.0011656702999122252,0.03161389955028661598454826,0.03161389714206389036579576,2.4082227256187525e-9,7.6176078981875672e-8,1,1,1
cstr,cstr_0000536,cal,low_single,0,1e-4,0.00038855676663740841,0.03161389740964417573596198,0.03161389714206389036579576,2.6758028537016622e-10,8.4640082229576532e-9,1,1,1
cstr,cstr_0000536,cal,low_single,0,3e-5,0.00011656702999122252,0.03161389716614611587019648,0.03161389714206389036579576,2.4082225504400718e-11,7.6176073440683458e-10,1,1,1
cstr,cstr_0000536,cal,low_single,0,1e-5,3.8855676663740841e-5,0.03161389714473969319787042,0.03161389714206389036579576,2.6758028320746659e-12,8.4640081545478771e-11,1,1,1
cstr,cstr_0000537,cal,high_triple,0,1e-2,1.5196806696704608e-6,0.001796165645256010814860138,0.001795986027603170676093251,1.7961765284013877e-7,0.00010001060703119563,3,3,1
cstr,cstr_0000537,cal,high_triple,0,3e-3,4.5590420090113825e-7,0.001796002191720835558545268,0.001795986027603170676093251,1.6164117664882452e-8,9.0001355336011387e-6,3,3,1
cstr,cstr_0000537,cal,high_triple,0,1e-3,1.5196806696704608e-7,0.001795987823601876345903898,0.001795986027603170676093251,1.7959987056698106e-9,1.0000070591120672e-6,3,3,1
cstr,cstr_0000537,cal,high_triple,0,3e-4,4.5590420090113825e-8,0.001795986189242907093177726,0.001795986027603170676093251,1.6163973641708448e-10,9.000055341900429e-8,3,3,1
cstr,cstr_0000537,cal,high_triple,0,1e-4,1.5196806696704608e-8,0.00179598604556313995229626,0.001795986027603170676093251,1.7959969276203009e-11,1.0000060690990702e-8,3,3,1
cstr,cstr_0000537,cal,high_triple,0,3e-5,4.5590420090113825e-9,0.001795986029219567896242217,0.001795986027603170676093251,1.6163972201489668e-12,9.0000545399906385e-10,3,3,1
cstr,cstr_0000537,cal,high_triple,0,1e-5,1.5196806696704608e-9,0.001795986027782770367077233,0.001795986027603170676093251,1.7959969098398236e-13,1.0000060591989501e-10,3,3,1
cstr,cstr_0000546,cal,low_triple,0,1e-2,9.4899917167381584e-6,1.069064935008597588778978,1.069064748031836971161124,1.8697676061761785e-7,1.7489750827706616e-7,3,3,1
cstr,cstr_0000546,cal,low_triple,0,3e-3,2.8469975150214475e-6,1.069064764859739560218801,1.069064748031836971161124,1.6827902589057677e-8,1.5740770257403099e-8,3,3,1
cstr,cstr_0000546,cal,low_triple,0,1e-3,9.4899917167381584e-7,1.069064749901603868196592,1.069064748031836971161124,1.8697668970354676e-9,1.7489744194425402e-9,3,3,1
cstr,cstr_0000546,cal,low_triple,0,3e-4,2.8469975150214475e-7,1.069064748200115991307664,1.069064748031836971161124,1.682790201465396e-10,1.5740769720107562e-10,3,3,1
cstr,cstr_0000546,cal,low_triple,0,1e-4,9.4899917167381584e-8,1.069064748050534640060565,1.069064748031836971161124,1.869766889944064e-11,1.7489744128092623e-11,3,3,1
cstr,cstr_0000546,cal,low_triple,0,3e-5,2.8469975150214475e-8,1.069064748033519761362015,1.069064748031836971161124,1.6827902008909923e-12,1.5740769714734607e-12,3,3,1
cstr,cstr_0000546,cal,low_triple,0,1e-5,9.4899917167381584e-9,1.069064748032023947850112,1.069064748031836971161124,1.8697668898731499e-13,1.7489744127429295e-13,3,3,1
cstr,cstr_0000547,cal,high_single,0,1e-2,5.5935639458441944e-5,1.006792020083250554425539,1.006792021208082890940888,1.1248323365153494e-9,1.117243991629598e-9,1,1,1
cstr,cstr_0000547,cal,high_single,0,3e-3,1.6780691837532583e-5,1.006792021106847982597932,1.006792021208082890940888,1.0123490834295645e-10,1.0055195731634956e-10,1,1,1
cstr,cstr_0000547,cal,high_single,0,1e-3,5.5935639458441944e-6,1.006792021196834567810654,1.006792021208082890940888,1.1248323130233989e-11,1.1172439682961289e-11,1,1,1
cstr,cstr_0000547,cal,high_single,0,3e-4,1.6780691837532583e-6,1.006792021207070541859362,1.006792021208082890940888,1.0123490815267165e-12,1.0055195712734846e-12,1,1,1
cstr,cstr_0000547,cal,high_single,0,1e-4,5.5935639458441944e-7,1.006792021207970407709609,1.006792021208082890940888,1.1248323127884794e-13,1.1172439680627942e-13,1,1,1
cstr,cstr_0000547,cal,high_single,0,3e-5,1.6780691837532583e-7,1.006792021208072767450073,1.006792021208082890940888,1.012349081507688e-14,1.0055195712545844e-14,1,1,1
cstr,cstr_0000547,cal,high_single,0,1e-5,5.5935639458441944e-8,1.006792021208081766108576,1.006792021208082890940888,1.1248323127861302e-15,1.1172439680604608e-15,1,1,1
cstr,cstr_0000556,cal,low_single,0,1e-2,1.1254353242084443e-5,1.008882553032012560647518,1.008882550284086394792363,2.7479261658551551e-9,2.7237324751839347e-9,1,1,1
cstr,cstr_0000556,cal,low_single,0,3e-3,3.3763059726253328e-6,1.008882550531399748513834,1.008882550284086394792363,2.4731335372147094e-10,2.4513592157167469e-10,1,1,1
cstr,cstr_0000556,cal,low_single,0,1e-3,1.1254353242084443e-6,1.008882550311565656305195,1.008882550284086394792363,2.7479261512832615e-11,2.7237324607403371e-11,1,1,1
cstr,cstr_0000556,cal,low_single,0,3e-4,3.3763059726253328e-7,1.008882550286559528328397,1.008882550284086394792363,2.4731335360343861e-12,2.4513592145468155e-12,1,1,1
cstr,cstr_0000556,cal,low_single,0,1e-4,1.1254353242084443e-7,1.008882550284361187407476,1.008882550284086394792363,2.7479261511375426e-13,2.7237324605959011e-13,1,1,1
cstr,cstr_0000556,cal,low_single,0,3e-5,3.3763059726253328e-8,1.008882550284111126127723,1.008882550284086394792363,2.4731335360225828e-14,2.4513592145351161e-14,1,1,1
cstr,cstr_0000556,cal,low_single,0,1e-5,1.1254353242084443e-8,1.008882550284089142718514,1.008882550284086394792363,2.7479261511360854e-15,2.7237324605944568e-15,1,1,1
cstr,cstr_0000557,cal,high_single,0,1e-2,0.00086456326156093051,2.203550178499995586261551,2.203531106560706181913972,1.9071939289404348e-5,8.6551713441304783e-6,1,1,1
cstr,cstr_0000557,cal,high_single,0,3e-3,0.00025936897846827915,2.20353282325462098672262,2.203531106560706181913972,1.7166939148048086e-6,7.7906497879407839e-7,1,1,1
cstr,cstr_0000557,cal,high_single,0,1e-3,8.6456326156093051e-5,2.203531297306617418663306,2.203531106560706181913972,1.9074591123674933e-7,8.6563747917526563e-8,1,1,1
cstr,cstr_0000557,cal,high_single,0,3e-4,2.5936897846827915e-5,2.203531123727860131445948,2.203531106560706181913972,1.7167153949531976e-8,7.7907472685178675e-9,1,1,1
cstr,cstr_0000557,cal,high_single,0,1e-4,8.6456326156093051e-6,2.203531108468167946154793,2.203531106560706181913972,1.9074617642408201e-9,8.6563868264061217e-10,1,1,1
cstr,cstr_0000557,cal,high_single,0,3e-5,2.5936897846827915e-6,2.203531106732377742889469,2.203531106560706181913972,1.7167156097549661e-10,7.7907482433249301e-11,1,1,1
cstr,cstr_0000557,cal,high_single,0,1e-5,8.6456326156093051e-7,2.203531106579780799821568,2.203531106560706181913972,1.9074617907595573e-11,8.6563869467526741e-12,1,1,1
cstr,cstr_0000566,cal,low_single,0,1e-2,0.024454074729938862,0.003206176347592959574023255,0.003205844358329485575953109,3.3198926347399807e-7,0.00010355751133439066,1,1,1
cstr,cstr_0000566,cal,low_single,0,3e-3,0.0073362224189816585,0.003205874234545976704911378,0.003205844358329485575953109,2.9876216491128958e-8,9.3192972433312323e-6,1,1,1
cstr,cstr_0000566,cal,low_single,0,1e-3,0.0024454074729938862,0.003205847677881579878494846,0.003205844358329485575953109,3.3195520943025417e-9,1.0354688884622919e-6,1,1,1
cstr,cstr_0000566,cal,low_single,0,3e-4,0.00073362224189816585,0.003205844657088892372547132,0.003205844358329485575953109,2.9875940679659402e-10,9.3192112093761405e-8,1,1,1
cstr,cstr_0000566,cal,low_single,0,1e-4,0.00024454074729938862,0.003205844391524972468465064,0.003205844358329485575953109,3.3195486892511955e-11,1.0354678263235959e-8,1,1,1
cstr,cstr_0000566,cal,low_single,0,3e-5,7.3362224189816585e-5,0.003205844361317079368110153,0.003205844358329485575953109,2.987593792157044e-12,9.3192103490446165e-10,1,1,1
