domain,n,mode,repetition,time_ms,throughput_mroots_s,checksum,nonfinite
bem,16777216,serial,11,22713.931221,0.738631099864,49355617.765977256,0
bem,16777216,serial,12,22712.5761795,0.738675166895,49355617.765977256,0
bem,16777216,serial,13,22714.8067703,0.738602629097,49355617.765977256,0
bem,16777216,serial,14,22719.2324448,0.738458750347,49355617.765977256,0
bem,16777216,serial,15,22696.0960522,0.739211534946,49355617.765977256,0
bem,16777216,serial,16,22714.1450911,0.738624145119,49355617.765977256,0
bem,16777216,serial,17,22713.7193403,0.738637990046,49355617.765977256,0
bem,16777216,serial,18,22709.237319,0.738783771746,49355617.765977256,0
bem,16777216,serial,19,22711.7400894,0.738702359835,49355617.765977256,0
bem,16777216,serial,20,22698.6686821,0.739127753921,49355617.765977256,0
bem,16777216,serial,21,22711.1353693,0.73872202896,49355617.765977256,0
bem,16777216,serial,22,22728.7924376,0.738148146062,49355617.765977256,0
bem,16777216,serial,23,22763.4346151,0.73702480683,49355617.765977256,0
bem,16777216,serial,24,22736.9136724,0.737884492227,49355617.765977256,0
bem,16777216,serial,25,22692.4373007,0.739330719644,49355617.765977256,0
bem,16777216,serial,26,22701.7456455,0.739027573561,49355617.765977256,0
bem,16777216,serial,27,22739.5627832,0.73779853025,49355617.765977256,0
bem,16777216,serial,28,22714.8439112,0.738601421415,49355617.765977256,0
bem,16777216,serial,29,22714.8822813,0.738600173764,49355617.765977256,0
kepler,1,serial,0,0.000869750976562,1.14975438596,0.059582965709126884,0
kepler,1,serial,1,0.000869750976562,1.14975438596,0.059582965709126884,0
