split,path,gate,index,accepted,truth_good,false_accept,false_reject,root_abs,rho,tightness,beta,h,branch_distance,gradient_bound,residual,bracket,status
cal,df32,condition,321,1,1,0,0,8.8817841970012523e-16,5.0000843769498718e-10,562959.45342131204,2.0810384459301661e-14,4.0092505932586837e-14,0.0050539674175371502,1.2850240061139045e-10,2.9700901181817612e-14,1,1
cal,df32,condition,322,1,1,0,0,4.4408920985006262e-16,5.0109734443753954e-10,1128370.9068426241,2.4030594217729718e-14,2.1802679546805701e-13,0.0084282677750351608,3.8101921345683812e-10,2.8900263220362543e-14,1,1
cal,df32,condition,323,1,1,0,0,1.3766765505351941e-13,7.9148816693691518e-10,5749.2674414278199,1.6654502425125908e-13,2.6053001890949721e-07,3.7065152915371145e-08,1.9848153040262757e-08,1.4974697662857306e-13,1,1
cal,df32,condition,324,1,1,0,0,0,5.0019095836023556e-10,inf,2.2279248637732158e-14,2.918004957427084e-13,0.0081644039502437905,1.6165252044732504e-10,2.8689779011370323e-14,1,1
cal,df32,condition,325,1,1,0,0,4.4408920985006262e-16,5.0072120087679653e-10,1127523.9068426241,2.4256489098244655e-14,8.5261992385825131e-14,2.0459166371827142e-06,2.2871704330753584e-10,2.9054956243330858e-14,1,1
cal,df32,condition,326,1,1,0,0,8.8817841970012523e-16,5.0000088817841973e-10,562950.95342131204,2.5383672038724715e-14,1.892574737965964e-13,0.0086196047829418688,2.3608799631947294e-10,2.9776090934927947e-14,1,1
cal,df32,condition,327,1,1,0,0,1.3322676295501878e-15,6.3861711778417888e-10,479345.96894754138,3.3577788901742118e-14,2.604582993922802e-13,0.0025995507106426428,3.5678050962568421e-10,2.95116570323102e-14,1,1
cal,df32,condition,328,1,1,0,0,2.6645352591003757e-15,5.0015809575870665e-10,187709.317807104,2.6355383042356121e-14,1.2596407985291533e-13,0.036832528790045747,2.4647610392079636e-10,3.1640721857749643e-14,1,1
cal,df32,condition,329,1,1,0,0,2.7533531010703882e-14,7.4017188238190105e-10,26882.563013590712,5.8332114911206833e-14,2.6715129467241126e-13,2.1583731804831104e-06,3.023840041244469e-10,5.3461694607036517e-14,1,1
cal,df32,condition,330,1,1,0,0,0,5.0198463467881996e-10,inf,3.1867207454788774e-14,1.512719690000897e-13,0.0013994069112200304,3.0885993399932438e-10,2.8637484891601579e-14,1,1
cal,df32,condition,331,1,1,0,0,0,5.0104227737551813e-10,inf,2.2942387248364302e-14,2.9058280048874395e-13,8.4583896776917709e-07,1.1112358881239207e-10,2.8517281474335668e-14,1,1
cal,df32,condition,332,1,1,0,0,1.3322676295501878e-15,5.0001643130076448e-10,375312.30228087469,2.5626470307908124e-14,1.6118562907956475e-13,0.0081822557519324584,1.1930771696230475e-10,2.9808546393961539e-14,1,1
cal,df32,condition,333,1,1,0,0,0,5.0104671826761663e-10,inf,3.1383681706232788e-14,1.4087967208540149e-13,0.0044321229049979621,7.4103735989348331e-10,2.852780475364831e-14,1,1
cal,df32,condition,334,1,1,0,0,8.8817841970012523e-16,5.4070077608275827e-10,608774.95342131204,2.4603516793335885e-14,2.2508999124016312e-13,0.0038001140844569885,1.1548580158254944e-10,2.931119046628004e-14,1,1
cal,df32,condition,335,1,1,0,0,8.8817841970012523e-16,5.0060085270092717e-10,563626.45342131204,2.292216871896213e-14,2.9076915726649567e-13,0.00520491678236998,6.0612324665577821e-11,2.939698179064724e-14,1,1
cal,df32,condition,336,1,1,0,0,8.8817841970012523e-16,5.0006528111384799e-10,563023.45342131204,3.165423046077058e-14,1.2099089622968092e-13,0.00486425695859355,2.2646663639786722e-10,2.909656379905883e-14,1,1
cal,df32,condition,337,1,1,0,0,7.6161299489285739e-13,5.0076161299489289e-10,657.50140340677785,7.8415532238179372e-13,8.5428196641206802e-12,1.4084691543808456e-06,1.0514337484310924e-10,9.8058239940018987e-13,1,1
cal,df32,condition,338,1,1,0,0,4.4408920985006262e-16,6.2445644514968993e-10,1406150.9068426241,2.2981523874663293e-14,7.3481429998318983e-14,0.028197572422285221,2.1948101017746408e-10,2.9062406305759635e-14,1,1
cal,df32,condition,339,1,1,0,0,1.7763568394002505e-15,5.0000177635683943e-10,281475.97671065602,1.1443781561314606e-14,1.4500846753726284e-19,0.342334564313866,0,3.4090620237320364e-14,1,1
cal,df32,condition,340,1,1,0,0,1.3322676295501878e-15,5.0003641531520774e-10,375327.30228087469,2.0309103345209304e-14,2.963306321748916e-14,0.024904330464785827,0,3.0245328502135972e-14,1,1
cal,df32,condition,341,1,1,0,0,3.1086244689504383e-15,6.5463363922663123e-10,210586.27240608915,2.0201588625819117e-14,4.4059445588517676e-19,0.64907446946034675,1.6776838331930837e-10,3.3421474707543859e-14,1,1
cal,df32,condition,342,1,1,0,0,1.5099033134902129e-14,5.0001554312234478e-10,33115.732554194823,4.5983369666068447e-14,1.6319845635963396e-13,2.4727330584709926e-06,3.7411446670220639e-10,4.264356474299884e-14,1,1
cal,df32,condition,343,1,1,0,0,0,5.1819921990886545e-10,inf,3.110574527196522e-14,1.3464908014646257e-13,0.00054013705705976956,5.6156693835253981e-10,2.852078634451423e-14,1,1
cal,df32,condition,344,1,1,0,0,1.3322676295501878e-15,5.0000133226762958e-10,375300.96894754138,6.9520269206480327e-15,5.1820366614929758e-20,0.1987758536345412,3.7209567967491846e-10,3.5205584253600766e-14,1,1
cal,df32,condition,345,1,1,0,0,1.3322676295501878e-15,5.015263346142547e-10,376445.635614208,2.5579490639168484e-14,1.5760761748442145e-13,0.0022229096585776498,8.8680731254777654e-10,2.9927110673437619e-14,1,1
cal,df32,condition,346,1,1,0,0,1.7763568394002505e-15,5.0271738187507256e-10,283004.72671065602,2.6198396653262212e-14,1.5091470065413608e-13,2.3013195073222397e-06,4.5495528200291137e-10,3.0369503687855914e-14,1,1
cal,df32,condition,347,1,1,0,0,1.9539925233402755e-14,5.0001643130076448e-10,25589.475155514185,5.1582101271970494e-14,3.1146435281483504e-13,9.9243185427125039e-07,7.4650991899051974e-10,4.5702208065412009e-14,1,1
cal,df32,condition,348,1,1,0,0,0,5.0272404321322032e-10,inf,2.4726845366921121e-14,1.4527475711629672e-13,1.7085706057657358e-06,3.0436050182817661e-10,2.8663666488390259e-14,1,1
cal,df32,condition,349,1,1,0,0,4.4408920985006262e-16,5.0131805677483502e-10,1128867.9068426241,1.9685336056392371e-14,2.9781104585412388e-14,0.032371230294782997,3.6582429503845189e-10,2.913820701975462e-14,1,1
cal,df32,condition,350,1,1,0,0,2.6645352591003757e-15,5.103952402241703e-10,191551.317807104,2.6958017351847447e-14,1.8283075489909301e-13,2.3641449262124372e-06,5.0412816626131115e-10,3.1635786463822532e-14,1,1
cal,df32,condition,351,1,1,0,0,4.4408920985006262e-16,5.1348121614341838e-10,1156256.9068426241,2.5028661969148596e-14,7.3372642764121796e-14,0.0086043450397970626,2.3798670812296997e-10,2.895607800577639e-14,1,1
cal,df32,condition,352,1,1,0,0,4.454214774796128e-13,5.0043964831775159e-10,1123.5193487962354,4.6955468591970197e-13,5.8670381466879268e-08,3.6281448693563643e-07,1.1808576703452592e-10,5.4916418145123021e-13,1,1
cal,df32,condition,353,1,1,0,0,5.3290705182007514e-15,5.4029931943705381e-10,101387.158903552,2.7938415993208125e-14,6.0437961439350099e-14,0.029437451382588482,4.3842764305958401e-10,3.4883576718047675e-14,1,1
cal,df32,condition,354,1,1,0,0,0,5.097424290856907e-10,inf,1.6646536009482492e-14,1.4851881401832962e-14,0.034885770488071899,2.4905638861529889e-10,2.873711745010363e-14,1,1
cal,df32,condition,355,1,1,0,0,0,5.0000044408920988e-10,inf,3.4175925186363133e-14,3.8180606136328805e-13,0.0017076737312678042,1.6546217992731107e-10,2.8610687331593851e-14,1,1
cal,df32,condition,356,1,1,0,0,1.5809575870662229e-13,5.0015809575870665e-10,3163.6401877601802,1.8688917450800992e-13,3.5325777343415388e-14,2.3823206101999523e-06,1.402499158065554e-10,1.8493750938631653e-13,1,1
cal,df32,condition,357,1,1,0,0,8.8817841970012523e-16,5.4169153910993376e-10,609890.45342131204,3.0705579294923945e-14,6.9244745481880759e-14,0.0079670360577768946,2.583346114902098e-10,2.9263221734516492e-14,1,1
cal,df32,condition,358,1,1,0,0,0,5.0000000000000003e-10,inf,2.2353878888892529e-14,6.5844699745980141e-19,0.67560162803997237,2.1658537242706822e-10,2.8646667846492392e-14,1,1
cal,df32,condition,359,1,1,0,0,1.3322676295501878e-15,5.2376321361907688e-10,393136.635614208,2.0682014803845637e-14,3.1142209850942523e-14,0.031400920171489238,9.4905869296347751e-10,3.0637465538804492e-14,1,1
cal,df32,condition,360,1,1,0,0,8.8817841970012523e-16,5.0000088817841973e-10,562950.95342131204,2.4158816165184438e-14,2.6118088653504465e-13,0.0061097930708117832,5.6689907658048018e-11,2.9570825042483659e-14,1,1
cal,df32,condition,361,1,1,0,0,0,5.0017719159473021e-10,inf,2.4300201244774688e-14,1.5283258933184397e-13,0.0043912127594537519,3.3070057335242396e-10,2.8459380318403166e-14,1,1
cal,df32,condition,362,1,1,0,0,0,5.0000000000000003e-10,inf,2.3967905271256994e-14,2.0107181317890047e-13,0.0015752691108321052,1.7311734789357382e-10,2.8648142346794522e-14,1,1
cal,df32,condition,363,1,1,0,0,8.8817841970012523e-16,5.0000088817841973e-10,562950.95342131204,3.5726012172359035e-14,4.6822685783393164e-13,0.0070564316867287782,3.8220537536686555e-10,2.91869324985897e-14,1,1
cal,df32,condition,364,1,1,0,0,4.4408920985006262e-16,6.2765299928219068e-10,1413348.9068426241,3.0338535708591612e-14,5.6672289993886641e-14,3.0226662453435224e-06,2.9208738305429682e-10,2.8867023292452511e-14,1,1
cal,df32,condition,365,1,1,0,0,8.8817841970012523e-16,5.6260325591256336e-10,633434.95342131204,1.5806472250126057e-14,3.1226078154623961e-19,0.55077918038346052,1.452593037370143e-10,3.0202410840224839e-14,1,1
cal,df32,condition,366,1,1,0,0,2.2204460492503131e-15,6.8450840855166465e-10,308275.18136852479,2.4089133110402204e-14,1.1656529506304859e-13,0.029062497252280009,1.0709298097777663e-10,3.1216298408740985e-14,1,1
cal,df32,condition,367,1,1,0,0,0,6.5987389190286197e-10,inf,2.2465294428240911e-14,3.2616806516584767e-13,0.0036818373471391879,5.4718850995155005e-11,2.8488331987431127e-14,1,1
cal,df32,condition,368,1,1,0,0,4.4408920985006262e-16,5.0146949119539389e-10,1129208.9068426241,3.1060279244434126e-14,1.1140701735375335e-13,0.00079691671892440606,1.0388102576029705e-10,2.8930184539186165e-14,1,1
cal,df32,condition,369,1,1,0,0,7.8914652590356127e-13,5.0358646445874914e-10,638.14063412640633,8.1872574273107479e-13,1.8912886669260998e-12,1.4264409834608149e-06,6.2936403600714737e-10,7.8395987895187047e-13,1,1
cal,df32,condition,370,1,1,0,0,1.7763568394002505e-15,5.0000266453525913e-10,281476.47671065602,2.3105876996228519e-14,2.3072571743258307e-11,3.8952354001309914e-07,3.6917153848254586e-10,3.0605242679271723e-14,1,1
cal,df32,condition,371,1,1,0,0,3.1086244689504383e-15,inf,inf,2.2492914577462231e-14,5.7912195789750723e-19,0.58792505351572821,3.7863026314321424e-10,3.2976957366469196e-14,1,1
cal,df32,condition,372,1,1,0,0,4.4408920985006262e-16,5.0035615954629978e-10,1126701.9068426241,3.6556593131772871e-14,5.5545952540551284e-13,0.00017299137495750908,4.3892421430049707e-10,2.8896029140330003e-14,1,1
cal,df32,condition,373,1,1,0,0,1.6564527527407336e-13,5.0001909583602358e-10,3018.6136912670886,1.987963770073763e-13,1.6933230760503217e-12,1.662062866200356e-06,3.2191707531879309e-10,1.7140693080838781e-13,1,1
cal,df32,condition,374,1,1,0,0,0,5.3849809360190196e-10,inf,5.969488065582137e-14,1.4937824179425136e-11,0.0066460507663482901,1.1982685412130117e-09,2.8518556891031679e-14,1,1
cal,df32,condition,375,1,1,0,0,4.4408920985006262e-16,8.7655700779737348e-10,1973830.9068426241,2.6780122065310855e-14,1.6617170248405499e-13,0.0033162161156231572,5.1034353666990805e-13,2.8915578390178037e-14,1,1
cal,df32,condition,376,1,1,0,0,0,5.0055910831520126e-10,inf,2.3538451247837369e-14,1.8393526094220337e-13,0.024249204879852312,2.4443318933260462e-10,2.8514916830454002e-14,1,1
cal,df32,condition,377,1,1,0,0,0,5.0000000000000003e-10,inf,2.3245127418935977e-14,2.4501437898993101e-13,1.3865920390561202e-06,2.6052627750552969e-10,2.8551923062324255e-14,1,1
cal,df32,condition,378,1,1,0,0,4.4408920985006262e-16,5.3831646111507328e-10,1212180.9068426241,6.0117508865503886e-14,1.4989191536628692e-11,0.0066040639916912355,1.1241647562006776e-09,2.8758240872839973e-14,1,1
cal,df32,condition,379,1,1,0,0,8.8817841970012523e-16,1.6215668394015665e-09,1825721.9534213119,2.065631314159136e-13,1.3165861628135594e-10,0.0053186731721150404,2.513687613630098e-09,2.8611923979031413e-14,1,1
cal,df32,condition,380,1,1,0,0,2.3980817331903381e-14,7.5336177600365775e-10,31415.183460048593,3.8471392092177847e-13,1.5969492998560796e-09,0.003445084008068595,1.0319613890687822e-08,3.0394897784989749e-14,1,1
cal,df32,condition,381,1,1,0,0,7.9936057773011271e-15,6.674931304762595e-10,83503.38371347911,1.9110166804056569e-13,1.0424958187917521e-10,0.003787972308909246,6.384018658891297e-09,2.9628273102910746e-14,1,1
cal,df32,condition,382,1,1,0,0,1.7763568394002505e-15,5.0000177635683943e-10,281475.97671065602,2.2964476340648307e-14,3.9025190691790141e-13,2.6053117451539631e-06,2.8868849207659459e-10,3.0555808227768007e-14,1,1
cal,df32,condition,383,1,1,0,0,1.3322676295501878e-15,9.8907367045103449e-10,742398.63561420795,1.6363702346794722e-13,7.4867863910683484e-11,0.0018113504268175082,5.7368854845481705e-09,2.8698812633736923e-14,1,1
cal,df32,condition,384,1,1,0,0,2.6645352591003757e-14,7.387574582485286e-10,27725.565114043733,1.9553199162152453e-13,9.3323500082861084e-11,0.0023120371891922707,7.2195640385875317e-09,3.3304715654847451e-14,1,1
cal,df32,condition,385,1,1,0,0,8.8817841970012523e-16,5.1094502266596467e-10,575272.95342131204,6.2255145842190277e-14,1.6856777575848486e-11,0.0075412204231083534,1.1665513564248688e-10,2.8885742486263234e-14,1,1
cal,df32,condition,386,1,1,0,0,4.4408920985006262e-16,5.1164801588515732e-10,1152128.9068426241,5.5494911162242566e-14,1.0796082104719587e-11,0.0062236220369614693,8.4117189655910995e-11,2.8644462129458079e-14,1,1
cal,df32,condition,387,1,1,0,0,0,5.0000000000000003e-10,inf,1.9839299029066388e-14,5.0952493380058714e-13,0.0055657541168283092,4.0928070656595924e-10,2.8484126566754149e-14,1,1
cal,df32,condition,388,1,1,0,0,5.773159728050814e-15,5.0005639932965099e-10,86617.454372509543,1.956908982400555e-13,3.2639327832757468e-10,0.0054285620808065052,4.9646128125662011e-09,2.9402436766006554e-14,1,1
cal,df32,condition,389,1,1,0,0,4.4408920985006262e-16,5.1016786654872706e-10,1148795.9068426241,5.8966397140761713e-14,1.4044881436890245e-11,0.0060671764850609537,1.145718735901293e-09,2.8674011737303528e-14,1,1
cal,df32,condition,390,1,1,0,0,4.4408920985006262e-16,5.0662137011886446e-10,1140809.9068426241,2.9399398345958662e-14,2.1974137382619857e-14,0.0049463199736056408,3.9003605325008901e-10,2.8766366822500558e-14,1,1
cal,df32,condition,391,1,1,0,0,6.6613381477509392e-15,5.0304023473063356e-10,75516.393789508278,2.286183651683647e-13,1.627872559386954e-10,0.0046977823798177469,1.4652904982207626e-09,2.9162321463157842e-14,1,1
cal,df32,condition,392,1,1,0,0,4.4408920985006262e-16,5.0554623014181746e-10,1138388.9068426241,5.8639563953103929e-14,1.3772106676140996e-11,0.0058996892977804067,2.3704050719087364e-10,2.8657038595009638e-14,1,1
cal,df32,condition,393,1,1,0,0,2.2204460492503131e-15,5.0007416289804499e-10,225213.3813685248,3.3472578750801429e-13,1.0033833229343577e-09,0.0077272595203350869,8.7705363101275501e-09,2.8667836875677033e-14,1,1
cal,df32,condition,394,1,1,0,0,0,1.0051501439368166e-09,inf,5.7117020553138999e-14,1.2552795061650347e-11,0.0050922885924021936,9.5586142118937608e-10,2.856238017047779e-14,1,1
cal,df32,condition,395,1,1,0,0,4.7961634663806763e-14,7.7126834112323198e-10,16080.943581876149,1.2278663242692261e-12,5.6270567267944037e-09,0.0046549642676245962,2.2239149153889981e-08,2.9691006757624859e-14,1,1
cal,df32,condition,396,1,1,0,0,4.4408920985006262e-16,5.1413136274663887e-10,1157720.9068426241,4.1730592278583638e-14,4.051187535014172e-12,0.0069039230507343015,1.0070103665414981e-10,2.8818733565020732e-14,1,1
cal,df32,condition,397,1,1,0,0,0,5.0983080283845087e-10,inf,6.1595055432587804e-14,1.672035463910917e-11,0.0075693835059483898,1.3420184426554083e-09,2.855213633331925e-14,1,1
cal,df32,condition,398,1,1,0,0,4.4408920985006262e-16,8.4068925458541347e-10,1893063.9068426241,2.2684021905709371e-14,3.0742621159922689e-13,5.2854550326892555e-07,1.200167455188782e-11,2.8919767021903849e-14,1,1
cal,df32,condition,399,1,1,0,0,4.4408920985006262e-16,5.0115685239165944e-10,1128504.9068426241,5.4285360022952701e-14,9.9871693110097224e-12,0.0054483283778457943,1.2207833547281394e-09,2.8540971539689286e-14,1,1
cal,df32,condition,400,1,1,0,0,0,5.1462741039404139e-10,inf,1.5440993784252543e-13,1.7867161466656799e-10,0.0066119895982023691,2.9146820700014435e-09,2.848886385371216e-14,1,1
cal,df32,condition,401,1,1,0,0,1.1429079904701211e-11,5.4451727875220971e-10,47.643142168271062,1.1392314673328467e-11,1.5438177365605103e-05,1.757046140653344e-07,3.4422644344640745e-06,6.8786814752474098e-12,0,1
cal,df32,condition,402,1,1,0,0,4.4408920985006262e-16,5.0497557550716013e-10,1137103.9068426241,2.84285591604244e-14,9.9973245387909216e-14,0.0038716587262337806,1.0220710030944882e-10,2.8950786296880004e-14,1,1
cal,df32,condition,403,1,1,0,0,0,5.0001998401444328e-10,inf,5.7186848182581358e-14,1.2730204948352133e-11,0.0052501923460356427,9.9384376064900131e-10,2.8472333057048231e-14,1,1
cal,df32,condition,404,1,1,0,0,8.8817841970012523e-16,5.0009192646643899e-10,563053.45342131204,5.0145569701794323e-14,3.9511483604589085e-12,0.0038355626811995471,1.7990338143342245e-10,2.9005396140257566e-14,1,1
cal,df32,condition,405,1,1,0,0,1.0658141036401503e-14,2.549486358401964e-09,239205.53778510934,2.0508126894239681e-13,1.2098901519013281e-10,0.0045821685536890158,4.1472597501178905e-09,3.0055483608471671e-14,1,1
cal,df32,condition,406,1,1,0,0,1.9095836023552692e-14,5.221143103829036e-10,27341.788531223814,1.9381041854169452e-13,9.8820816541641685e-11,0.0030615902970005486,7.692809731725846e-09,3.1521274458885499e-14,1,1
cal,df32,condition,407,1,1,0,0,3.9968028886505635e-15,9.8728798773822738e-10,247019.43409362488,2.1295572216531625e-13,1.3988661340687569e-10,0.0054019179500827989,3.467142623877052e-09,2.8848850788946301e-14,1,1
cal,df32,condition,408,1,1,0,0,0,5.0097699626167017e-10,inf,5.7679004515295306e-14,1.3189164613237833e-11,0.0055778234493008109,1.2241416187322302e-10,2.8452443583028847e-14,1,1
cal,df32,condition,409,1,1,0,0,7.9936057773011271e-15,5.9778533538451487e-10,74782.939269034672,1.9015931773117749e-13,1.0274636469766512e-10,0.0036873303212942334,3.444962675984599e-09,2.9684129045379824e-14,1,1
cal,df32,condition,410,1,1,0,0,0,5.0929878396505049e-10,inf,1.5782938711960586e-13,1.8004794290583412e-10,0.0064243138316776695,3.9375186846403172e-09,2.8508836442761276e-14,1,1
cal,df32,condition,411,1,1,0,0,4.4408920985006262e-16,5.0738964445190507e-10,1142539.9068426241,2.5631925844118088e-13,6.7640599728163212e-10,0.0042709185896243123,5.0331693490638943e-09,2.8454427294883097e-14,1,1
cal,df32,condition,412,1,1,0,0,4.4408920985006262e-16,5.0345590223105322e-10,1133681.9068426241,2.0900780239911597e-14,4.6944232007103399e-13,0.00099642147496470097,4.0794043180952324e-10,2.9098965846923227e-14,1,1
cal,df32,condition,413,1,1,0,0,8.8817841970012523e-16,5.0304067881984341e-10,566373.45342131204,2.1002911209964703e-14,4.8947048349565502e-13,0.0040298765579545081,9.9439260677958051e-11,2.947960577475392e-14,1,1
cal,df32,condition,414,1,1,0,0,4.4408920985006262e-16,5.3266853454420019e-10,1199462.9068426241,6.0987650910693323e-14,1.5765371300457923e-11,0.0070192793809543842,1.1758610008826954e-09,2.8791579437264252e-14,1,1
cal,df32,condition,415,1,1,0,0,8.8817841970012523e-16,7.4011725940908949e-10,833297.95342131204,2.7275747206072671e-14,9.0685484834174267e-19,0.36016550166329875,2.6360434023304237e-10,2.9145784021535041e-14,1,1
cal,df32,condition,416,1,1,0,0,4.4408920985006262e-16,5.6486322590149033e-10,1271958.9068426241,3.8528427418763606e-14,1.0222032583226615e-12,0.0020581808483576569,5.1346900233968272e-10,2.8632255796593469e-14,1,1
cal,df32,condition,417,1,1,0,0,1.7763568394002505e-15,5.0000799360577733e-10,281479.47671065602,2.2037045771875331e-14,3.1854331773211837e-14,0.039012697951914754,3.9410377211977719e-10,3.0741717851251369e-14,1,1
cal,df32,condition,418,1,1,0,0,1.1546319456101628e-14,5.0001243449787583e-10,43304.919493947076,3.0571246311532656e-14,6.8516087650386543e-13,1.2262645149130651e-06,3.5483005075090434e-10,4.5949754497597848e-14,1,1
cal,df32,condition,419,1,1,0,0,7.4971140406887571e-12,5.0608313399652619e-10,67.503726267185414,7.5443576218897151e-12,2.0514312070458323e-06,3.5679270969075287e-07,1.0023577222749427e-09,4.5530743695886125e-12,1,1
cal,df32,condition,420,1,1,0,0,7.9936057773011271e-15,6.1001421995615604e-10,76312.772602368001,1.9098577257539275e-13,1.0339424637942477e-10,0.0037078672258156684,3.2786214415898645e-09,2.9771794850796402e-14,1,1
cal,df32,condition,421,1,1,0,0,8.8817841970012523e-16,5.1335731525387021e-10,577988.95342131204,5.9538553456682249e-14,1.4289797976833288e-11,0.0061576236893933298,1.0847218642089919e-09,2.8873857770429587e-14,1,1
cal,df32,condition,422,1,1,0,0,0,5.3813571680666431e-10,inf,5.9686074007665843e-14,1.4850720836382135e-11,0.006579934370957735,1.1278285792333948e-09,2.8573372801819325e-14,1,1
cal,df32,condition,423,1,1,0,0,4.4408920985006262e-16,5.0000044408920988e-10,1125900.9068426241,2.3761518139272215e-14,2.0533422057776094e-13,0.013200984221874074,1.7049815744199408e-10,2.9011149998991548e-14,1,1
cal,df32,condition,424,1,1,0,0,4.4408920985006262e-16,6.3477086113766748e-10,1429376.9068426241,2.0077365529278382e-14,4.8208045486511079e-13,0.0070650960258962408,9.5205369950637185e-11,2.8846469925662983e-14,1,1
cal,df32,condition,425,1,1,0,0,4.4408920985006262e-16,8.6561065286377928e-10,1949181.9068426241,2.7510058880848192e-14,9.5863516456232931e-19,0.31393709950191306,1.3199513116780718e-10,2.8923700367282594e-14,1,1
cal,df32,condition,426,1,1,0,0,4.4408920985006262e-16,5.2000977161742415e-10,1170957.9068426241,5.9644154935896761e-14,1.4509028574273823e-11,0.0063162213197566321,1.2177258251730208e-09,2.8786455071205795e-14,1,1
cal,df32,condition,427,1,1,0,0,8.8817841970012523e-16,5.0502353714182394e-10,568605.95342131204,2.0260526661277216e-14,4.1180398228752415e-13,0.0037161834001343411,1.4280907664354027e-10,2.9532755166917563e-14,1,1
cal,df32,condition,428,1,1,0,0,4.4408920985006262e-15,5.1375832781036482e-10,115688.09068426241,2.5547132104640254e-14,7.0709332266505224e-14,0.023319378131990542,4.0554985602429283e-10,3.4123945726613141e-14,1,1
cal,df32,condition,429,1,1,0,0,0,4.1787914936553537e-09,inf,3.8575140366688307e-13,1.3764695482477851e-09,0.0073631994201273582,9.9218843639065652e-09,2.8472453835214382e-14,1,1
cal,df32,condition,430,1,1,0,0,0,5.0180433445962084e-10,inf,5.438290697246407e-14,1.0078113745634616e-11,0.0055504080063540785,1.4259980257559395e-09,2.852465918710364e-14,1,1
cal,df32,condition,431,1,1,0,0,8.8817841970012523e-16,5.1095967760988973e-10,575289.45342131204,1.4478151485253893e-13,1.4542707243671011e-10,0.0071312790118564584,3.7691821905494476e-10,2.8648325634141662e-14,1,1
cal,df32,condition,432,1,1,0,0,2.7436719562956569e-11,5.0030375701953747e-10,18.234824169541678,2.7485270441669014e-11,3.5468031842657633e-09,2.7087327759592843e-06,1.4565999041008042e-09,1.6057621724384009e-11,1,1
cal,df32,condition,433,1,1,0,0,8.8817841970012523e-16,5.0112176934408129e-10,564212.95342131204,5.4817094627887766e-14,1.0080180905767764e-11,0.005441611078548121,1.3535218088440489e-09,2.8825007542672612e-14,1,1
cal,df32,condition,434,1,1,0,0,2.6645352591003757e-15,1.66515463943756e-09,624932.4844737706,1.8429800763788448e-13,2.8703483920708182e-10,0.0056324117862466888,1.2190191784337143e-09,2.8851275801776327e-14,1,1
cal,df32,condition,435,1,1,0,0,4.4408920985006262e-16,5.0034239278079443e-10,1126670.9068426241,5.6806795570353985e-14,1.2220925043005101e-11,0.0048269438200628911,1.2267742768447397e-10,2.8613521047553944e-14,1,1
cal,df32,condition,436,1,1,0,0,4.4408920985006262e-16,5.0014210854715205e-10,1126219.9068426241,5.716591091413313e-14,1.2362426478665566e-11,0.0048919671371389188,1.0350061143773089e-09,2.874380851612506e-14,1,1
cal,df32,condition,437,1,1,0,0,3.0642155479654321e-14,2.1269252611778028e-09,69411.73778032788,3.0028625066876278e-13,2.4900343504808056e-10,0.00071793573598291009,1.1873040719428408e-08,3.2405187476636972e-14,1,1
cal,df32,condition,438,1,1,0,0,4.4408920985006262e-16,3.6318112547751297e-09,8178111.9068426238,1.7892542577980159e-13,2.4440739107652536e-10,0.0072421212041430625,4.2550487796842346e-09,2.8448297733365694e-14,1,1
cal,df32,condition,439,1,1,0,0,6.2172489379008766e-15,9.9166626325813915e-10,159502.42191733027,2.2384848379131675e-13,4.6770609699181939e-10,0.0048160217787613447,4.3855067844906442e-09,2.9156648638295798e-14,1,1
cal,df32,condition,440,1,1,0,0,4.4408920985006262e-16,5.0089750429310701e-10,1127920.9068426241,5.7808896557966763e-14,1.3206211769835432e-11,0.0055662115898228604,1.0546405370428255e-09,2.8526008207783632e-14,1,1
cal,df32,condition,441,1,1,0,0,3.1530333899354446e-14,2.5661312660763542e-09,81386.111363980614,2.2732466059144522e-13,1.3599422044701974e-10,0.0047183693400044222,2.5106079286873185e-09,3.2980225041252975e-14,1,1
cal,df32,condition,442,1,1,0,0,0,5.0201039185299126e-10,inf,6.2030698519915316e-14,1.725261834689963e-11,0.0078375183634474925,1.2086411707707449e-09,2.848984401679884e-14,1,1
cal,df32,condition,443,1,1,0,0,1.9095836023552692e-14,5.0313615799996117e-10,26347.95132192149,2.6927664816806891e-13,2.2345153672856618e-10,0.003475920780547012,5.8107082479239135e-09,3.0546809274784986e-14,1,1
cal,df32,condition,444,1,1,0,0,4.4408920985006262e-16,5.3402922388318078e-10,1202526.9068426241,6.084661683407126e-14,1.5667040714100738e-11,0.0069743366750992936,4.7843948128285978e-12,2.8766770808917247e-14,1,1
cal,df32,condition,445,1,1,0,0,9.3258734068513149e-15,9.9994985928947237e-10,107223.18604012494,1.7030574739362379e-13,7.7647696092931544e-11,0.0017692859165345555,5.9204814543659667e-09,2.9940157629368395e-14,1,1
cal,df32,condition,446,1,1,0,0,4.4408920985006262e-16,1.0885913978431744e-09,2451289.9068426238,1.0311613830890222e-12,4.1082839844206014e-09,0.0044091362875924543,6.2121254371180342e-09,2.8430153670244721e-14,1,1
cal,df32,condition,447,1,1,0,0,3.1086244689504383e-15,5.2579758628940002e-10,169141.55812037486,2.1365757500548952e-13,3.6182384635020993e-10,0.0080823823651977982,5.0185424084040871e-09,2.8958294746819657e-14,1,1
