index,h_relative,near_knot,fd,min_side_relative_error,branch_change,status
162,1.0000000000000001e-05,0,0.11375055545981536,2.2432675104597413e-05,0,1
163,1.0000000000000001e-05,0,0.026091295640446082,1.4384991626170785e-08,0,1
164,1.0000000000000001e-05,0,0.02989340265820194,1.1666785019087797e-08,0,1
165,1.0000000000000001e-05,0,0.42992369394230434,0.00013120135503884897,0,1
166,1.0000000000000001e-05,0,0.074953634860075211,1.2181534732780498e-07,0,1
167,1.0000000000000001e-05,0,0.07661680403846681,1.0868782415226715e-07,0,1
168,1.0000000000000001e-05,0,0.20559535628705022,4.438807703894296e-06,0,1
169,1.0000000000000001e-05,0,0.11287653289716024,3.3084986333492162e-06,0,1
170,1.0000000000000001e-05,0,0.029738867159202421,4.1554357888215422e-09,0,1
171,1.0000000000000001e-05,0,0.029365276231111993,9.166125194041695e-09,0,1
172,1.0000000000000001e-05,0,0.22416204064333409,7.4284601246173788e-05,0,1
173,1.0000000000000001e-05,0,0.27189782861286144,6.5409574342888824e-06,0,1
174,1.0000000000000001e-05,0,0.078585782293431661,3.5360967614445876e-07,0,1
175,1.0000000000000001e-05,0,0.023481530892449805,4.1213650970327963e-09,0,1
176,1.0000000000000001e-05,0,0.092184403917587393,1.5361604006464692e-06,0,1
177,1.0000000000000001e-05,0,0.026430481917532663,3.1238416161813606e-08,0,1
178,1.0000000000000001e-05,0,0.026258345441664572,4.4128906933560897e-09,0,1
179,1.0000000000000001e-05,0,0.029731454487830346,1.2451193091195831e-08,0,1
180,1.0000000000000001e-05,0,0.11629990473305094,2.092302740459105e-07,0,1
181,1.0000000000000001e-05,0,0.08366247074478414,1.2793659016529984e-05,0,1
182,1.0000000000000001e-05,0,0.07141097453542368,0.00043916008589886969,0,1
183,1.0000000000000001e-05,0,0.69913467640224158,0.00021501645004500441,0,1
184,1.0000000000000001e-05,0,0.095240566893880468,4.6839904654871484e-07,0,1
185,1.0000000000000001e-05,0,0.026918437830891689,2.3586202244257649e-08,0,1
186,1.0000000000000001e-05,0,0.027394282912044474,5.087074178987157e-08,0,1
187,1.0000000000000001e-05,0,0.17316651638116068,1.5859940527956093e-05,0,1
188,1.0000000000000001e-05,1,0.019387333247574478,4.5636696706549382e-09,0,1
189,1.0000000000000001e-05,0,0.10499045384510626,2.3083399576740438e-06,0,1
190,1.0000000000000001e-05,0,0.02929472616128552,3.2772473573047509e-09,0,1
191,1.0000000000000001e-05,0,0.10348931095931893,8.6960427185536927e-07,0,1
192,1.0000000000000001e-05,1,0.016151671742557293,0.00011161902173162854,0,1
193,1.0000000000000001e-05,0,-0.091628448042921751,5.5844453589247839e-07,0,1
194,1.0000000000000001e-05,0,0.069591293966699636,9.5679261116221536e-08,0,1
195,1.0000000000000001e-05,0,0.076196309571285079,1.2020108035380577e-07,0,1
196,1.0000000000000001e-05,0,0.10621237840735182,2.0584387126586908e-06,0,1
197,1.0000000000000001e-05,0,0.10618900275903902,2.0857647050631888e-06,0,1
198,1.0000000000000001e-05,0,0.075201523379509791,3.265393984727896e-07,0,1
199,1.0000000000000001e-05,0,0.10050988144897949,7.6390413333711082e-07,0,1
200,1.0000000000000001e-05,0,0.02865785088730086,6.4755061943155887e-10,0,1
201,1.0000000000000001e-05,1,0.037407800654062302,4.8251967645764105e-07,0,1
202,1.0000000000000001e-05,0,0.014027112753713081,4.8289035156517003e-11,0,1
203,1.0000000000000001e-05,0,0.24203890880769788,1.8629187595956801e-06,0,1
204,1.0000000000000001e-05,1,0.019563755920393389,2.3120690689972921e-09,0,1
205,1.0000000000000001e-05,0,0.16659464211985303,7.2696872989570849e-07,0,1
206,1.0000000000000001e-05,0,0.069732935576415536,4.8816175309060045e-07,0,1
207,1.0000000000000001e-05,0,0.089967073008135209,2.3502478238566424e-05,0,1
208,1.0000000000000001e-05,0,0.083135979281026104,4.9627951332518924e-05,0,1
209,1.0000000000000001e-05,0,0.15668034912048362,2.29296730741288e-07,0,1
210,1.0000000000000001e-05,0,0.11886429234380004,8.0642341075093634e-08,0,1
211,1.0000000000000001e-05,0,0.51971622014264052,4.227007980698404e-05,0,1
212,1.0000000000000001e-05,0,0.096887274703713028,3.9412951119282824e-07,0,1
213,1.0000000000000001e-05,0,0.025566061038768708,4.0306609631385462e-08,0,1
214,1.0000000000000001e-05,0,0.015784007641877863,6.8455320302427406e-08,0,1
215,1.0000000000000001e-05,1,0.011595765789338668,3.729244646045207e-08,0,1
216,1.0000000000000001e-05,0,0.013996143576964701,7.5025524920716451e-11,0,1
217,1.0000000000000001e-05,0,0.028968746853398179,7.7351133428145318e-09,0,1
218,1.0000000000000001e-05,0,0.028201068663869133,5.207872480806992e-09,0,1
219,1.0000000000000001e-05,0,0.028155219358507441,6.7944026265922855e-09,0,1
220,1.0000000000000001e-05,0,0.02951958898099993,7.8998007632825567e-09,0,1
221,1.0000000000000001e-05,0,0.029801557265132558,2.4063445834382151e-08,0,1
222,1.0000000000000001e-05,0,0.011838236043799943,3.3832294723774577e-11,0,1
223,1.0000000000000001e-05,0,0.017372144071834111,9.0913498291139377e-09,0,1
224,1.0000000000000001e-05,0,0.20745585281188378,2.4567121837011001e-06,0,1
225,1.0000000000000001e-05,0,0.093907857821581911,2.3579550698805087e-07,0,1
226,1.0000000000000001e-05,0,0.028289227213667532,2.0946537050857247e-09,0,1
227,1.0000000000000001e-05,0,0.074567861249704354,1.0966214785346094e-08,0,1
228,1.0000000000000001e-05,0,0.019571347716413393,5.4961686212064773e-11,0,1
229,1.0000000000000001e-05,0,0.060746407887775758,1.3780258796674987e-11,0,1
230,1.0000000000000001e-05,1,0.01701505602977731,1.0416789011094204e-10,0,1
231,1.0000000000000001e-05,0,0.015783386917358564,8.1869071434822492e-11,0,1
232,1.0000000000000001e-05,0,0.0142713263001863,1.0681957087427717e-09,0,1
233,1.0000000000000001e-05,0,0.023728788018972557,7.8019009807545584e-10,0,1
234,1.0000000000000001e-05,0,0.017848348795079769,2.5644088540258223e-07,0,1
235,1.0000000000000001e-05,0,0.045478050203195564,6.0100751707046411e-11,0,1
236,1.0000000000000001e-05,0,0.027295130303003783,1.4074295070470792e-10,0,1
237,1.0000000000000001e-05,1,0.015357231806210745,0.0019700522238492468,0,1
238,1.0000000000000001e-05,0,0.040972223493003522,2.9132342754422e-08,0,1
239,1.0000000000000001e-05,0,0.01477719649173358,1.526448339235151e-07,0,1
240,1.0000000000000001e-05,0,0.041940206192898628,4.5938912536091591e-07,0,1
241,1.0000000000000001e-05,0,0.030848123949187248,1.6525002533358117e-07,0,1
242,1.0000000000000001e-05,1,0.013791614803161023,1.3003729693282127e-07,0,1
243,1.0000000000000001e-05,1,0.014189231519271595,0.024169469062993415,0,1
244,1.0000000000000001e-05,0,0.045966038922706648,6.3967069220121986e-07,0,1
245,1.0000000000000001e-05,1,0.015260835230268787,0.0012203060205313418,0,1
246,1.0000000000000001e-05,0,0.013641599048863143,2.9989507142890977e-09,0,1
247,1.0000000000000001e-05,1,0.019168033872545818,0.0034587438180027209,0,1
248,1.0000000000000001e-05,1,0.01404744354976383,1.3320703081678671e-06,0,1
249,1.0000000000000001e-05,0,0.02197739246663423,1.2261890363961799e-07,0,1
250,1.0000000000000001e-05,0,0.015762347918828773,7.2644361839738146e-07,0,1
251,1.0000000000000001e-05,0,0.024253390515987929,6.0970832622710718e-10,0,1
252,1.0000000000000001e-05,0,0.022950681074123222,7.3388189951949214e-11,0,1
253,1.0000000000000001e-05,1,0.014208689080745697,0.00010037154153292357,0,1
254,1.0000000000000001e-05,0,0.019917547598798137,4.9859555180883672e-08,0,1
255,1.0000000000000001e-05,1,0.014679904789992598,6.3909165176049026e-07,0,1
256,1.0000000000000001e-05,0,0.033251615177897514,1.8197619096431701e-07,0,1
257,1.0000000000000001e-05,1,0.014518976721027184,6.0520814897832816e-05,0,1
258,1.0000000000000001e-05,1,0.013644420092160634,0.0040713318855957808,0,1
259,1.0000000000000001e-05,0,0.013971347070720423,1.0009643433345132e-11,0,1
260,1.0000000000000001e-05,1,0.017333632617515204,0.0050689837636668338,0,1
261,1.0000000000000001e-05,1,0.017679678378321927,0.0018830105786456178,0,1
262,1.0000000000000001e-05,0,-0.020253178517637763,1.0805194338453253e-10,0,1
263,1.0000000000000001e-05,0,0.052499557958199355,4.2747779292344368e-11,0,1
264,1.0000000000000001e-05,0,0.048558843289187949,2.463251696630343e-11,0,1
265,1.0000000000000001e-05,1,0.016839025854801997,0.0019899775931768236,0,1
266,1.0000000000000001e-05,0,0.01539554481029431,5.9613620396026276e-07,0,1
267,1.0000000000000001e-05,0,0.020252909176695408,3.0971193621178383e-07,0,1
268,1.0000000000000001e-05,0,0.046018293346170122,4.9180442783946502e-10,0,1
269,1.0000000000000001e-05,0,0.014687902381546122,7.8241570153579324e-07,0,1
270,1.0000000000000001e-05,0,0.026050694635873034,8.45466361315804e-11,0,1
271,1.0000000000000001e-05,0,0.033611897372639303,1.364396034723774e-06,0,1
272,1.0000000000000001e-05,1,0.016613538592580419,0.00054190993203981472,0,1
273,1.0000000000000001e-05,0,0.024918425423340163,1.02132965585786e-09,0,1
274,1.0000000000000001e-05,0,0.014362242256676016,4.3797050142659476e-07,0,1
275,1.0000000000000001e-05,1,0.014862459391974628,0.00053496659904405926,0,1
276,1.0000000000000001e-05,0,0.024500504765710772,9.7575505382985763e-10,0,1
277,1.0000000000000001e-05,0,0.057276063786560583,7.8068124467872574e-07,0,1
278,1.0000000000000001e-05,0,0.018904594592162854,6.600073866911172e-12,0,1
279,1.0000000000000001e-05,0,0.032262338548170309,2.5916168353973867e-07,0,1
280,1.0000000000000001e-05,0,0.02289847496143399,2.4935924396976774e-11,0,1
281,1.0000000000000001e-05,1,0.014541859966849507,0.00020334009653763714,0,1
282,1.0000000000000001e-05,0,0.031021622284258407,1.9775367593229158e-07,0,1
283,1.0000000000000001e-05,1,0.016169502607001399,0.0020099793744250863,0,1
284,1.0000000000000001e-05,0,0.015828257286279394,4.8073022372761978e-11,0,1
285,1.0000000000000001e-05,0,0.017788350633444382,4.8771922114024925e-09,0,1
286,1.0000000000000001e-05,1,0.014520833546216068,8.8954217105968088e-07,0,1
287,1.0000000000000001e-05,1,0.01317286596391262,3.9628606615664475e-06,0,1
288,1.0000000000000001e-05,0,0.015418291548822375,3.8902356678856919e-10,0,1
289,1.0000000000000001e-05,0,0.046392284227914853,5.4602456816976216e-08,0,1
290,1.0000000000000001e-05,1,0.01966358862654868,0.0011899250597508188,0,1
291,1.0000000000000001e-05,1,0.014732334978873928,0.029706086261741253,0,1
292,1.0000000000000001e-05,0,0.018296795504191572,1.9935748050381438e-11,0,1
293,1.0000000000000001e-05,0,0.0192829903323305,2.0697738333257814e-07,0,1
294,1.0000000000000001e-05,0,0.0067830773850454133,1.9382161656539781e-10,0,1
295,1.0000000000000001e-05,0,0.013987389714047935,4.0603563509437095e-07,0,1
296,1.0000000000000001e-05,1,0.012624344114787375,0.0071531487907078627,0,1
297,1.0000000000000001e-05,0,0.023325891833738382,1.7468629502676274e-07,0,1
298,1.0000000000000001e-05,0,0.014085844273758811,2.4171669717949829e-09,0,1
299,1.0000000000000001e-05,0,0.014148672572071114,1.15179403185154e-10,0,1
300,1.0000000000000001e-05,1,0.017008315082630322,4.4938504918038257e-05,0,1
301,1.0000000000000001e-05,0,0.022921412458766558,5.7561722420372417e-11,0,1
302,1.0000000000000001e-05,1,0.017281581561557506,0.0040230004523713839,0,1
303,1.0000000000000001e-05,1,0.012292540897597102,0.0021756824325520436,0,1
304,1.0000000000000001e-05,0,0.015951357938016466,1.0027909598128239e-06,0,1
305,1.0000000000000001e-05,0,0.016615933848405321,4.0512886667797891e-11,0,1
306,1.0000000000000001e-05,0,0.019556427693493673,2.102274980228025e-07,0,1
307,1.0000000000000001e-05,0,0.01527404943503502,5.5041414341733933e-10,0,1
308,1.0000000000000001e-05,1,0.031267926460830542,0.001833308692060668,0,1
309,1.0000000000000001e-05,0,0.015674562828030265,9.8914732579564147e-10,0,1
310,1.0000000000000001e-05,1,0.012291363790859393,4.9376836979867447e-08,0,1
311,1.0000000000000001e-05,0,0.015018987942371716,3.5452730969654651e-08,0,1
312,1.0000000000000001e-05,1,0.012809577873507746,0.01866111760447518,0,1
313,1.0000000000000001e-05,0,0.013553333496737789,1.1958840479465141e-11,0,1
314,1.0000000000000001e-05,0,0.022744526994948042,3.8117575313743952e-10,0,1
315,1.0000000000000001e-05,0,0.023251290345550773,6.886925798956674e-08,0,1
316,1.0000000000000001e-05,0,0.014356274277377153,2.5539132215592534e-08,0,1
317,1.0000000000000001e-05,0,0.014559587951796266,5.9325492110614409e-07,0,1
318,1.0000000000000001e-05,0,0.01267499358844645,8.5699776254585615e-10,0,1
319,1.0000000000000001e-05,0,0.036421082755859327,4.2858875016417336e-11,0,1
320,1.0000000000000001e-05,1,0.014063188538835633,3.6372061320030827e-10,0,1
321,1.0000000000000001e-05,0,0.02933995723739008,2.6009419825275247e-11,0,1
322,1.0000000000000001e-05,0,0.015131977472064158,6.4710322976474899e-08,0,1
323,1.0000000000000001e-05,1,0.01585691241542779,0.022665997092571465,0,1
324,1.0000000000000001e-05,0,0.013316222975972037,3.037818473099551e-09,0,1
325,1.0000000000000001e-05,1,0.031700485682647474,0.0018353491821562218,0,1
326,1.0000000000000001e-05,0,0.014408400859797612,4.5250125046682726e-11,0,1
327,1.0000000000000001e-05,0,0.01579864011097824,7.0940899322565249e-07,0,1
328,1.0000000000000001e-05,0,0.031135695885856556,6.3797496921439393e-10,0,1
329,1.0000000000000001e-05,1,0.015275717309752522,8.884214451484203e-07,0,1
330,1.0000000000000001e-05,0,0.013687951804620305,7.4135977911389473e-10,0,1
331,1.0000000000000001e-05,1,0.015616123199244044,0.00041770374625426445,0,1
332,1.0000000000000001e-05,0,0.014794925548824485,4.8721680491505293e-10,0,1
333,1.0000000000000001e-05,0,0.014834061830654693,2.0778559632575893e-09,0,1
334,1.0000000000000001e-05,0,0.012869585379752746,3.7362475149466249e-07,0,1
335,1.0000000000000001e-05,0,0.01242175782419939,4.9289646807169113e-09,0,1
336,1.0000000000000001e-05,0,0.014823645603340204,6.546101133953857e-10,0,1
337,1.0000000000000001e-05,1,0.012254252392031087,0.0063188988086690431,0,1
338,1.0000000000000001e-05,0,0.026944525919790189,1.1186781760246571e-07,0,1
339,1.0000000000000001e-05,0,0.022399765054182768,1.0281442155186998e-10,0,1
340,1.0000000000000001e-05,0,0.034039475760310474,2.4084692740268455e-11,0,1
341,1.0000000000000001e-05,0,0.037149489923017476,7.4411728115492583e-07,0,1
342,1.0000000000000001e-05,1,0.013377873211712788,1.7671123054537574e-10,0,1
343,1.0000000000000001e-05,0,0.014042287845659376,7.1490636837875705e-08,0,1
344,1.0000000000000001e-05,0,0.014729754199958162,1.2200503197805996e-11,0,1
345,1.0000000000000001e-05,0,0.016727518058681182,1.0848846745474415e-09,0,1
346,1.0000000000000001e-05,1,0.020666783115862519,9.8438067560834933e-05,0,1
347,1.0000000000000001e-05,1,0.013347838505594435,0.010587428633844757,0,1
348,1.0000000000000001e-05,1,0.020195001938008782,0.0010490261242866146,0,1
349,1.0000000000000001e-05,0,0.041442817381700935,1.1106820408680907e-08,0,1
350,1.0000000000000001e-05,1,0.018865059010171329,1.4825113793583717e-05,0,1
351,1.0000000000000001e-05,0,0.028015747044855363,6.435088550092136e-08,0,1
352,1.0000000000000001e-05,1,0.01244741653355922,0.024142904804358226,0,1
353,1.0000000000000001e-05,0,0.03495798385380515,5.6893679432911876e-08,0,1
354,1.0000000000000001e-05,0,0.040942352609859872,8.6010547996330789e-09,0,1
355,1.0000000000000001e-05,0,0.014776072111202477,3.9494234094634133e-11,0,1
356,1.0000000000000001e-05,1,0.015273491784613454,4.7864923408175028e-11,0,1
357,1.0000000000000001e-05,0,0.014829026524956527,6.2841326863247598e-08,0,1
358,1.0000000000000001e-05,0,0.047343080083747033,3.9522300459162749e-11,0,1
359,1.0000000000000001e-05,0,0.040297807559616219,2.6689349828866675e-08,0,1
360,1.0000000000000001e-05,0,0.017049278107475113,3.5246189668516506e-11,0,1
361,1.0000000000000001e-05,0,0.022847679609257359,1.2531012382406192e-09,0,1
362,1.0000000000000001e-05,0,0.019002868113291438,2.6851474716470634e-11,0,1
363,1.0000000000000001e-05,0,0.017087802596283924,1.049062995286447e-10,0,1
364,1.0000000000000001e-05,1,0.01739286828675983,8.6627968926574153e-07,0,1
365,1.0000000000000001e-05,0,0.042736946196206944,7.7790618505197488e-07,0,1
366,1.0000000000000001e-05,0,0.045149449932847474,2.8490966258833291e-07,0,1
367,1.0000000000000001e-05,0,0.015440014954837503,1.1512957889388596e-06,0,1
368,1.0000000000000001e-05,0,0.016794689228856866,1.0965480458006191e-08,0,1
369,1.0000000000000001e-05,1,0.018767740073677781,0.0023713775223815057,0,1
370,1.0000000000000001e-05,1,0.016383437404522767,0.00065575802386539208,0,1
371,1.0000000000000001e-05,0,-0.063250819918939369,3.4115231376961306e-05,0,1
372,1.0000000000000001e-05,0,0.016460854641881989,1.0155257332383909e-08,0,1
373,1.0000000000000001e-05,1,0.015935998318788797,1.7133886015311618e-09,0,1
374,1.0000000000000001e-05,0,0.029289045117303174,3.5206249158975127e-09,0,1
375,1.0000000000000001e-05,0,0.012773932364338608,4.5996192510448775e-07,0,1
376,1.0000000000000001e-05,0,0.022998458316875258,2.243982641994347e-09,0,1
377,1.0000000000000001e-05,1,0.018040100071278667,0.0016775793741394417,0,1
378,1.0000000000000001e-05,0,0.029932325329983196,7.5860409411463119e-09,0,1
379,1.0000000000000001e-05,0,0.10439126128957138,2.3498617560673153e-06,0,1
380,1.0000000000000001e-05,0,0.17427196969764977,7.2178910805225505e-06,0,1
381,1.0000000000000001e-05,0,0.094134122507847834,7.8289997906239518e-07,0,1
382,1.0000000000000001e-05,1,0.015119695724118903,6.4885689114795744e-05,0,1
383,1.0000000000000001e-05,0,0.078829627635109117,2.6303376623537531e-07,0,1
384,1.0000000000000001e-05,0,0.090157027320343544,5.7773356146572135e-07,0,1
385,1.0000000000000001e-05,0,0.030687296482444403,3.8937394681596374e-08,0,1
386,1.0000000000000001e-05,0,0.029136738989151565,2.9134825460856136e-09,0,1
387,1.0000000000000001e-05,0,0.015307530741752539,6.9692170289118707e-11,0,1
388,1.0000000000000001e-05,0,0.081882240284742419,3.5140756091784303e-07,0,1
389,1.0000000000000001e-05,0,0.029451775878142211,3.1509385168274088e-08,0,1
390,1.0000000000000001e-05,0,0.01815473835898733,6.36276639993676e-09,0,1
391,1.0000000000000001e-05,0,0.1132991088246659,2.0638715044653852e-08,0,1
392,1.0000000000000001e-05,0,0.026375277652178598,2.1642336086877159e-08,0,1
393,1.0000000000000001e-05,0,0.14336015277558606,3.1642100497107717e-06,0,1
394,1.0000000000000001e-05,0,0.029026621260834478,3.563869147803208e-05,0,1
395,1.0000000000000001e-05,0,0.60870603851212601,0.00019290772832316618,0,1
396,1.0000000000000001e-05,0,0.02492379163661583,6.7298368985006752e-07,0,1
397,1.0000000000000001e-05,0,0.02762807402891964,3.7257414450557729e-08,0,1
398,1.0000000000000001e-05,1,0.023154058917909053,0.0056577662757235306,0,1
399,1.0000000000000001e-05,0,0.027919888086236841,4.8291226638094097e-09,0,1
400,1.0000000000000001e-05,0,0.074565673131862409,1.1712260700765949e-07,0,1
401,1.0000000000000001e-05,1,0.022190255653113784,0.046725940515709406,0,1
402,1.0000000000000001e-05,0,0.01935236543117342,5.0633948947490319e-08,0,1
403,1.0000000000000001e-05,0,0.028772094562680182,4.9463175423915073e-10,0,1
404,1.0000000000000001e-05,0,0.023810584793483292,7.9587391493525505e-11,0,1
405,1.0000000000000001e-05,0,0.096419029867848435,5.2759438746502766e-07,0,1
406,1.0000000000000001e-05,0,0.09074873862217786,6.7873100755098093e-06,0,1
407,1.0000000000000001e-05,0,0.10836935695860436,1.9547209282857836e-06,0,1
408,1.0000000000000001e-05,0,0.028730045802191885,6.1199642079124778e-09,0,1
409,1.0000000000000001e-05,0,0.091758956179943035,5.3443903669407464e-07,0,1
410,1.0000000000000001e-05,0,0.077869927322077051,1.0273467332954148e-07,0,1
411,1.0000000000000001e-05,0,0.12657124171179235,1.530353789337532e-06,0,1
412,1.0000000000000001e-05,0,0.013020439215377717,1.770917080381427e-08,0,1
413,1.0000000000000001e-05,0,0.012905503336396486,1.7599626755529902e-08,0,1
414,1.0000000000000001e-05,0,0.029924137991123236,3.078600307798805e-08,0,1
415,1.0000000000000001e-05,0,0.049268408070327598,6.8196825162776705e-07,0,1
416,1.0000000000000001e-05,0,0.019120992218540696,1.5563555621158376e-07,0,1
417,1.0000000000000001e-05,0,0.058901930006440069,2.8792521040879693e-12,0,1
418,1.0000000000000001e-05,1,0.017249664836878443,7.6553407411273883e-06,0,1
419,1.0000000000000001e-05,1,0.01983876913207553,0.038964657935578677,0,1
420,1.0000000000000001e-05,0,0.074772163450943757,5.8172859876788138e-07,0,1
421,1.0000000000000001e-05,0,0.02720928316013076,3.671572410614473e-08,0,1
422,1.0000000000000001e-05,0,0.025255743545532963,9.855261364108913e-09,0,1
423,1.0000000000000001e-05,0,0.0259926652525839,4.4331087977221771e-11,0,1
424,1.0000000000000001e-05,0,0.019496899757772752,1.8281700625046412e-06,0,1
425,1.0000000000000001e-05,0,0.056993101497614405,5.044685967458357e-07,0,1
426,1.0000000000000001e-05,0,0.024880654029891525,4.4709217023887864e-08,0,1
427,1.0000000000000001e-05,0,0.020517826080809244,1.1741264525086364e-08,0,1
428,1.0000000000000001e-05,0,0.089602912682786889,6.0696648711334376e-08,0,1
429,1.0000000000000001e-05,0,0.15762957573014819,1.5748895923819802e-05,0,1
430,1.0000000000000001e-05,0,0.024276653958591132,6.5860973793419441e-09,0,1
431,1.0000000000000001e-05,0,0.058823092100217529,8.8094388775632098e-07,0,1
432,1.0000000000000001e-05,1,0.022416424068120642,1.7012821187195662e-07,0,1
433,1.0000000000000001e-05,0,0.02480795810308261,4.7485027614202379e-09,0,1
434,1.0000000000000001e-05,0,0.074364321251388768,1.6467190909611097e-05,0,1
435,1.0000000000000001e-05,0,0.028075082932904789,3.0911196765920545e-09,0,1
436,1.0000000000000001e-05,0,0.023980739324791455,1.4892966536521668e-09,0,1
437,1.0000000000000001e-05,0,0.1165943307946153,8.0541356979920186e-06,0,1
438,1.0000000000000001e-05,0,0.074773660939377623,0.00043169094315480093,0,1
439,1.0000000000000001e-05,0,0.093421848524991899,5.6670644762225425e-06,0,1
440,1.0000000000000001e-05,0,0.027600731751236788,5.8047856763331244e-09,0,1
441,1.0000000000000001e-05,0,0.095070244922608182,1.8634455478559009e-07,0,1
442,1.0000000000000001e-05,0,0.028072621806012932,1.6667555065375169e-08,0,1
443,1.0000000000000001e-05,0,0.11354076185793886,1.7021061080224963e-07,0,1
444,1.0000000000000001e-05,0,0.030785899269858318,2.7217016454460615e-08,0,1
445,1.0000000000000001e-05,0,0.067678515823013194,2.1158780790863825e-07,0,1
446,1.0000000000000001e-05,0,0.44847469427983611,6.8445198673747199e-05,0,1
447,1.0000000000000001e-05,0,0.096562087255045212,7.1616630691591407e-07,0,1
448,1.0000000000000001e-05,1,0.013745473937532008,1.0085583159090861e-10,0,1
449,1.0000000000000001e-05,0,0.0307056694606033,3.6602362077339954e-09,0,1
450,1.0000000000000001e-05,0,0.016850653751917358,3.0332290514556382e-12,0,1
451,1.0000000000000001e-05,0,0.030212076293100458,4.8436373386829009e-08,0,1
452,1.0000000000000001e-05,0,0.027876765376235652,1.2745577176915149e-08,0,1
453,1.0000000000000001e-05,0,0.059543318318338874,8.9769995995686617e-11,0,1
454,1.0000000000000001e-05,0,0.028381885886012259,4.3100329674794764e-08,0,1
455,1.0000000000000001e-05,0,0.13306690933324106,2.9101449570055267e-06,0,1
456,1.0000000000000001e-05,0,0.17548706332854899,1.3770766376119364e-06,0,1
457,1.0000000000000001e-05,0,0.024161730087782357,6.1703468984573625e-09,0,1
458,1.0000000000000001e-05,0,0.15222783482205293,4.2574623998532747e-06,0,1
459,1.0000000000000001e-05,0,0.061761055435275582,5.4180442904969584e-10,0,1
460,1.0000000000000001e-05,0,0.13882496627190952,1.3716702483022995e-06,0,1
461,1.0000000000000001e-05,0,0.016345198352027027,5.9180598073551585e-07,0,1
462,1.0000000000000001e-05,0,0.065014532804603148,1.357426275629665e-07,0,1
463,1.0000000000000001e-05,0,0.094066229400744675,1.2192710527699503e-06,0,1
464,1.0000000000000001e-05,0,0.073675478129052369,6.1186111052841338e-08,0,1
465,1.0000000000000001e-05,0,0.02377467602009609,8.626049920924582e-10,0,1
466,1.0000000000000001e-05,0,0.019608138598210947,1.3996805470133784e-08,0,1
467,1.0000000000000001e-05,0,0.01161084970615847,9.8963288642453499e-11,0,1
468,1.0000000000000001e-05,0,0.020324934395198849,3.0989371542190039e-07,0,1
469,1.0000000000000001e-05,0,0.089584372295809719,9.4275431200324406e-11,0,1
470,1.0000000000000001e-05,0,0.028320311634655995,4.8727282900996464e-08,0,1
471,1.0000000000000001e-05,0,0.028038109135717762,1.3252895926232941e-08,0,1
472,1.0000000000000001e-05,0,0.067417364400922344,2.1578370422043395e-07,0,1
473,1.0000000000000001e-05,0,0.075571153016316339,1.2501123005194739e-07,0,1
474,1.0000000000000001e-05,0,0.029795758667255291,9.9934165276829435e-09,0,1
475,1.0000000000000001e-05,0,0.032367744130512646,9.8082200492215394e-09,0,1
476,1.0000000000000001e-05,0,0.029211143729034574,9.2410733210846998e-09,0,1
477,1.0000000000000001e-05,1,0.015845186854927945,3.229587413656494e-09,0,1
478,1.0000000000000001e-05,0,0.030483737582927845,5.7264982437716992e-09,0,1
479,1.0000000000000001e-05,0,0.073666735071935899,9.2042402599043671e-08,0,1
480,1.0000000000000001e-05,0,0.074633838715429043,2.6485336472895991e-07,0,1
481,1.0000000000000001e-05,1,0.024585082831268652,0.0010497797691249053,0,1
482,1.0000000000000001e-05,0,0.36606967380612626,4.249554103453011e-05,0,1
483,1.0000000000000001e-05,0,0.21310886069493803,1.6364237273833175e-05,0,1
484,1.0000000000000001e-05,0,0.099687075000992706,7.4432814287269914e-07,0,1
485,1.0000000000000001e-05,0,0.019204259684009618,3.7130746245914078e-11,0,1
486,1.0000000000000001e-05,0,0.028471335755641737,3.1074393577087301e-07,0,1
487,1.0000000000000001e-05,0,0.075958469495739353,1.0064461477853605e-07,0,1
488,1.0000000000000001e-05,0,0.030152076552473976,3.7557293596206084e-08,0,1
489,1.0000000000000001e-05,0,0.028971277209858454,2.0720725420586073e-09,0,1
490,1.0000000000000001e-05,0,0.02877342691462223,3.000912507177258e-08,0,1
491,1.0000000000000001e-05,0,0.028477797565443424,1.1213968815425375e-08,0,1
492,1.0000000000000001e-05,0,0.029756817318149664,9.6336694977974208e-09,0,1
493,1.0000000000000001e-05,0,0.045639837555597682,2.540109437869499e-11,0,1
494,1.0000000000000001e-05,0,0.029586665530557225,1.5865992969166646e-08,0,1
495,1.0000000000000001e-05,0,0.015348868846606259,3.0751511090563349e-11,0,1
496,1.0000000000000001e-05,0,0.020082204265178389,5.3635376563509848e-07,0,1
497,1.0000000000000001e-05,0,0.029979625290603495,3.840950289582796e-11,0,1
498,1.0000000000000001e-05,0,0.017336612382826338,4.2544652330736193e-08,0,1
499,1.0000000000000001e-05,0,0.043218359808113095,3.3097628624004182e-11,0,1
500,1.0000000000000001e-05,1,0.013766168309987456,5.7425492542693792e-05,0,1
501,1.0000000000000001e-05,1,0.021754047362617126,0.00024110603163641906,0,1
502,1.0000000000000001e-05,0,0.035755039174981719,5.6883567476346212e-05,0,1
503,1.0000000000000001e-05,0,0.047177865273630805,1.1626188324429146e-11,0,1
504,1.0000000000000001e-05,0,0.021424727122161331,1.0999678902533594e-07,0,1
