effective_irradiance_W_m2,cell_temperature_C,IL_A,I0_A,Rs_ohm,Rsh_ohm,nNsVth_V,i_sc,v_oc,i_mp,v_mp,p_mp
750,65,3.960127805062799,3.11182359779957e-07,1.066023,508.3392333333334,2.989563564984068,3.951839558211434,48.83334329395575,3.568145984320332,37.49437719517871,133.7854114235687
800,65,4.22413632540032,3.11182359779957e-07,1.066023,476.56803125,2.989563564984068,4.214707465183529,49.02599206763853,3.802967265579619,37.46036418060898,142.4605387355472
850,65,4.48814484573784,3.11182359779957e-07,1.066023,448.5346176470589,2.989563564984068,4.477502033876504,49.20695774842761,4.037287912774362,37.41619415424289,151.0599484009435
900,65,4.75215336607536,3.11182359779957e-07,1.066023,423.6160277777778,2.989563564984068,4.740223293778618,49.37757670817246,4.271091889265679,37.36313501916315,159.5813829378862
950,65,5.016161886412879,3.11182359779957e-07,1.066023,401.3204473684211,2.989563564984068,5.00287127424556,49.53896837877119,4.504363255378777,37.30225000132253,168.0228842489101
1000,65,5.2801704067504,3.11182359779957e-07,1.066023,381.254425,2.989563564984068,5.265446004489273,49.69207980741567,4.737085398635797,37.23444545896569,176.3827479099673
1050,65,5.54417892708792,3.11182359779957e-07,1.066023,363.0994523809524,2.989563564984068,5.527947513565713,49.83771932984178,4.969241706846663,37.16049601929379,184.6594866661841
1100,65,5.80818744742544,3.11182359779957e-07,1.066023,346.5949318181818,2.989563564984068,5.790375830361415,49.97658240291821,5.200815040755849,37.08107276039263,192.851800939612
100,70,0.53009092075942,5.956757772631443e-07,1.066023,3812.54425,3.033768260607077,0.5299426219269369,41.49623850267267,0.4779560201883764,33.44543697749569,15.985447951225
150,70,0.7951363811391299,5.956757772631443e-07,1.066023,2541.696166666667,3.033768260607077,0.7948028377727533,42.72444159866495,0.7177022309185134,34.36186869161664,24.66158981850228
200,70,1.06018184151884,5.956757772631443e-07,1.066023,1906.272125,3.033768260607077,1.059589030817773,43.59586509742917,0.9573076285825791,34.94994895943933,33.45785275744304
250,70,1.32522730189855,5.956757772631443e-07,1.066023,1525.0177,3.033768260607077,1.324301231427676,44.27179337209191,1.196675653965209,35.35795561249134,42.31200465545089
300,70,1.59027276227826,5.956757772631443e-07,1.066023,1270.848083333334,3.033768260607077,1.58893946988756,44.82406677443191,1.435749098555082,35.65209451943788,51.18746256788351
350,70,1.85531822265797,5.956757772631443e-07,1.066023,1089.298357142857,3.033768260607077,1.853503776395875,45.29100712861828,1.674488324058473,35.86775241066158,60.06013262187298
400,70,2.12036368303768,5.956757772631443e-07,1.066023,953.1360625000001,3.033768260607077,2.117994181057775,45.69548914398933,1.912862899853664,36.02608851027883,68.9129681381567
450,70,2.38540914341739,5.956757772631443e-07,1.066023,847.2320555555557,3.033768260607077,2.382410713877829,46.05226747417419,2.150847638397801,36.14077373098446,77.73329782915722
500,70,2.6504546037971,5.956757772631443e-07,1.066023,762.5088500000001,3.033768260607077,2.646753404752045,46.37141649119667,2.388420520583097,36.22115802387917,86.5113571035161
550,70,2.91550006417681,5.956757772631443e-07,1.066023,693.1898636363636,3.033768260607077,2.911022283459111,46.66012183330395,2.625561487197968,36.27392205591872,95.23941273964112
600,70,3.18054552455652,5.956757772631443e-07,1.066023,635.4240416666668,3.033768260607077,3.175217379650814,46.92368910913228,2.862251825415326,36.30400632630612,103.9112083773593
650,70,3.44559098493623,5.956757772631443e-07,1.066023,586.5452692307693,3.033768260607077,3.439338722841534,47.16614745573179,3.098473433967239,36.31517211203911,112.5215960391012
700,70,3.710636445315939,5.956757772631443e-07,1.066023,544.6491785714286,3.033768260607077,3.703386342396732,47.39062878456093,3.334208859285493,36.31034729957883,121.0662816499888
750,70,3.97568190569565,5.956757772631443e-07,1.066023,508.3392333333334,3.033768260607077,3.967360267520335,47.59961586911686,3.569440697909601,36.29186042945904,129.5416436197661
800,70,4.24072736607536,5.956757772631443e-07,1.066023,476.56803125,3.033768260607077,4.231260527240924,47.79511020207724,3.804151781782749,36.26159205411918,137.9446000229566
850,70,4.505772826455069,5.956757772631443e-07,1.066023,448.5346176470589,3.033768260607077,4.495087150396589,47.9787488748068,4.038324729433573,36.22108644900706,146.2725091339765
900,70,4.770818286834779,5.956757772631443e-07,1.066023,423.6160277777778,3.033768260607077,4.758840165618348,48.15188799823522,4.271942020934277,36.17162703047187,154.5230934770349
950,70,5.035863747214489,5.956757772631443e-07,1.066023,401.3204473684211,3.033768260607077,5.022519601311969,48.31566353900325,4.504986133983003,36.11429114408676,162.694380842736
1000,70,5.300909207594199,5.956757772631443e-07,1.066023,381.254425,3.033768260607077,5.28612548563807,48.47103653282102,4.737438888045712,36.04999702023694,170.7846577976025
1050,70,5.56595466797391,5.956757772631443e-07,1.066023,363.0994523809524,3.033768260607077,5.549657846490313,48.61882725508599,4.969282108727582,35.979529567151,178.7924325584785
1100,70,5.83100012835362,5.956757772631443e-07,1.066023,346.5949318181818,3.033768260607077,5.813116711471515,48.75974143503527,5.200496954483923,35.903569722996,186.7164049995419
