Tr,Pr,A,B,root_count,Z0,Z1,Z2,max_root_condition
0.555,0.4738666666666667,0.9363697514165314,0.06642336255962032,1,0.07959364393737185,,,1.513594923710089
0.555,0.4837333333333333,0.9558664766851929,0.06780640387346722,1,0.08124561942294388,,,1.481942961885572
0.555,0.4936,0.9753632019538545,0.06918944518731412,1,0.08289738463025204,,,1.451557501910187
0.555,0.5034666666666666,0.994859927222516,0.07057248650116103,1,0.08454893988531145,,,1.422364080463226
0.555,0.5133333333333333,1.014356652491178,0.07195552781500793,1,0.08620028551333168,,,1.394293959205252
0.555,0.5232,1.033853377759839,0.07333856912885484,1,0.08785142183871994,,,1.367283584960765
0.555,0.5330666666666667,1.053350103028501,0.07472161044270176,1,0.08950234918508372,,,1.341274109850559
0.555,0.5429333333333333,1.072846828297163,0.07610465175654865,1,0.09115306787523315,,,1.316210963747575
0.555,0.5528,1.092343553565824,0.07748769307039555,1,0.09280357823118435,,,1.292043472518953
0.555,0.5626666666666666,1.111840278834486,0.07887073438424247,1,0.09445388057416168,,,1.26872451643409
0.555,0.5725333333333333,1.131337004103147,0.08025377569808938,1,0.09610397522460068,,,1.246210223893328
0.555,0.5824,1.150833729371809,0.08163681701193629,1,0.09775386250215065,,,1.224459696288628
0.555,0.5922666666666666,1.17033045464047,0.08301985832578318,1,0.09940354272567754,,,1.203434760365785
0.555,0.6021333333333333,1.189827179909132,0.0844028996396301,1,0.1010530162132663,,,1.183099744933659
0.555,0.612,1.209323905177794,0.085785940953477,1,0.102702283282224,,,1.163421279172795
0.555,0.6218666666666667,1.228820630446455,0.08716898226732391,1,0.104351344249082,,,1.144368110144494
0.555,0.6317333333333333,1.248317355715117,0.08855202358117079,1,0.1060001994295989,,,1.125910937401191
0.555,0.6415999999999999,1.267814080983778,0.08993506489501771,1,0.107648849138763,,,1.108022262857225
0.555,0.6514666666666666,1.28731080625244,0.09131810620886463,1,0.1092972936907951,,,1.090676254302128
0.555,0.6613333333333333,1.306807531521102,0.09270114752271152,1,0.110945533399151,,,1.073848621131688
0.555,0.6712,1.326304256789763,0.09408418883655843,1,0.1125935685765241,,,1.057516501039545
0.555,0.6810666666666666,1.345800982058425,0.09546723015040531,1,0.1142413995348479,,,1.041658356557849
0.555,0.6909333333333333,1.365297707327086,0.09685027146425224,1,0.1158890265852989,,,1.026253880462434
0.555,0.7008,1.384794432595748,0.09823331277809916,1,0.1175364500382986,,,1.011283909168875
0.555,0.7106666666666667,1.40429115786441,0.09961635409194605,1,0.1191836702035165,,,0.9967303433428378
