Tr,v_over_b,P_over_Pc
0.9,16.9361373155402,0.4747854093812911
0.9,17.08534815433469,0.4722039935160603
0.9,17.23587357118194,0.4696215576706203
0.9,17.38772514778389,0.4670384358612605
0.9,17.54091456787959,0.4644549554283749
0.9,17.69545361814427,0.4618714371196622
0.9,17.85135418909615,0.4592881951729813
0.9,18.00862827601138,0.4567055373988421
0.9,18.16728797984694,0.4541237652625136
0.9,18.32734550817169,0.4515431739657352
0.9,18.48881317610571,0.4489640525280073
0.9,18.6517034072678,0.4463866838674542
0.9,18.81602873473139,0.4438113448812381
0.9,18.98180180198883,0.4412383065255124
0.9,19.14903536392427,0.4386678338948997
0.9,19.31774228779496,0.4361001863014824
0.9,19.48793555422135,0.4335356173532922
0.9,19.65962825818579,0.4309743750322887
0.9,19.83283361004015,0.4284167017718143
0.9,20.00756493652215,0.4258628345335155
0.9,20.18383568178083,0.4233130048837204
0.9,20.36165940841094,0.4207674390692643
0.9,20.54104979849645,0.4182263580927527
0.9,20.72202065466332,0.4156899777872538
0.9,20.90458590114144,0.4131585088904148
0.9,21.08875958483605,0.4106321571179912
0.9,21.27455587640847,0.4081111232367845
0.9,21.46198907136647,0.4055956031369826
0.9,21.65107359116416,0.403085787903894
0.9,21.84182398431163,0.4005818638890734
0.9,22.03425492749431,0.3980840127808321
0.9,22.22838122670223,0.3955924116741281
0.9,22.42421781836924,0.3931072331398328
0.9,22.62177977052222,0.3906286452933698
0.9,22.82108228394047,0.3881568118627222
0.9,23.02214069332525,0.3856918922558048
0.9,23.22497046847969,0.3832340416272005
0.9,23.42958721549905,0.3807834109442543
0.9,23.63600667797148,0.3783401470525268
0.9,23.8442447381894,0.3759043927406038
0.9,24.05431741837142,0.3734762868042601
0.9,24.26624088189523,0.3710559641099742
0.9,24.48003143454115,0.3686435556578
0.9,24.69570552574681,0.3662391886435847
0.9,24.9132797498727,0.3638429865205409
0.9,25.13277084747908,0.3614550690601687
0.9,25.35419570661393,0.3590755524125275
0.9,25.57757136411241,0.3567045491658603
0.9,25.8029150069077,0.3543421684055682
0.9,26.03024397335337,0.3519885157725384
0.9,26.25957575455742,0.3496436935208246
0.9,26.49092799572811,0.3473078005746806
0.9,26.72431849753161,0.344980932584952
0.9,26.95976521746159,0.3426631819848224
0.9,27.19728627122092,0.3403546380449207
0.9,27.43689993411553,0.3380553869277862
0.9,27.67862464246053,0.3357655117417001
0.9,27.92247899499874,0.3334850925938779
0.9,28.16848175433172,0.3312142066430319
0.9,28.4166518483634,0.3289529281513018
0.9,28.66700837175642,0.3267013285355585
0.9,28.91957058740127,0.3244594764180828
0.9,29.17435792789851,0.3222274376766214
0.9,29.43138999705385,0.3200052754938248
0.9,29.69068657138656,0.3177930504060691
0.9,29.95226760165111,0.315590820351665
0.9,30.21615321437216,0.3133986407184576
0.9,30.48236371339323,0.3112165643908207
0.9,30.7509195814388,0.3090446417960493
0.9,31.02184148169041,0.3068829209501522
0.9,31.29515025937643,0.3047314475030512
0.9,31.57086694337593,0.3025902647831893
0.9,31.84901274783678,0.3004594138415507
0.9,32.12960907380778,0.2983389334950992
0.9,32.41267751088539,0.2962288603696368
0.9,32.69823983887483,0.294129228942088
0.9,32.98631802946584,0.2920400715822132
0.9,33.27693424792328,0.2899614185937554
0.9,33.57011085479252,0.2878932982550259
0.9,33.86587040761992,0.2858357368589313
0.9,34.16423566268841,0.2837887587524482
0.9,34.46522957676851,0.2817523863755477
0.9,34.76887530888451,0.2797266402995779
0.9,35.07519622209647,0.2777115392651043
0.9,35.38421588529783,0.2757071002192164
0.9,35.69595807502878,0.2737133383523041
0.9,36.0104467773057,0.271730267134307
0.9,36.32770618946667,0.2697578983504442
0.9,36.64776072203333,0.2677962421364258
0.9,36.97063500058897,0.2658453070131543
0.9,37.29635386767331,0.2639050999209186
0.9,37.62494238469399,0.2619756262530846
0.9,37.95642583385468,0.260056889889291
0.9,38.29082972010054,0.2581488932281498
0.9,38.62817977308048,0.2562516372194604
0.9,38.9685019491269,0.2543651213959409
0.9,39.31182243325279,0.2524893439044808
0.9,39.65816764116647,0.2506243015369207
0.9,40.00756422130409,0.2487699897603632
0.9,40.36003905687993,0.2469264027470208
0.9,40.71561926795495,0.2450935334036042
0.9,41.07433221352336,0.2432713734002578
0.9,41.43620549361776,0.2414599131990451
0.9,41.80126695143259,0.2396591420819909
0.9,42.16954467546665,0.2378690481786826
0.9,42.54106700168412,0.2360896184934383
0.9,42.91586251569482,0.2343208389320449
0.9,43.29396005495366,0.2325626943280701
0.9,43.67538871097945,0.2308151684687557
0.9,44.0601778315932,0.2290782441204944
0.9,44.44835702317627,0.2273519030538964
0.9,44.83995615294828,0.2256361260684499
0.9,45.23500535126523,0.2239308930167801
0.9,45.6335350139376,0.2222361828285126
0.9,46.03557580456933,0.2205519735337436
0.9,46.4411586569169,0.218878242286124
0.9,46.85031477726956,0.2172149653855606
0.9,47.26307564685035,0.2155621183005392
0.9,47.67947302423834,0.2139196756900748
0.9,48.09953894781218,0.2122876114252925
0.9,48.52330573821519,0.2106658986106449
0.9,48.95080600084219,0.2090545096047687
0.9,49.3820726283482,0.2074534160409876
0.9,49.81713880317931,0.2058625888474632
0.9,50.25603800012566,0.2042819982670003
0.9,50.69880398889723,0.20271161387651
0.9,51.14547083672205,0.2011514046061354
0.9,51.59607291096739,0.1996013387580442
0.9,52.05064488178406,0.1980613840248926
0.9,52.50922172477402,0.1965315075079645
0.9,52.97183872368144,0.1950116757349901
0.9,53.4385314731075,0.1935018546776496
0.9,53.90933588124911,0.1920020097687633
0.9,54.38428817266177,0.1905121059191757
0.9,54.86342489104666,0.1890321075343353
0.9,55.34678290206254,0.1875619785305747
0.9,55.83439939616214,0.1861016823510956
0.9,56.32631189145369,0.1846511819816628
0.9,56.82255823658765,0.1832104399660102
0.9,57.32317661366883,0.1817794184209637
0.9,57.82820554119422,0.180358079051285
0.9,58.33768387701664,0.1789463831642389
0.9,58.85165082133458,0.1775442916838897
0.9,59.37014591970831,0.1761517651651295
0.9,59.89320906610251,0.1747687638074425
0.9,60.42088050595595,0.173395247468408
0.9,60.95320083927793,0.1720311756769486
0.9,61.49021102377213,0.1706765076463234
0.9,62.03195237798802,0.1693312022868738
0.9,62.57846658449993,0.1679952182185217
0.9,63.12979569311422,0.1666685137830273
0.9,63.68598212410464,0.1653510470560071
0.9,64.24706867147627,0.1640427758587176
0.9,64.81309850625813,0.1627436577696066
0.9,65.38411517982485,0.1614536501356371
0.9,65.96016262724753,0.160172710083386
0.9,66.54128517067433,0.1589007945299211
0.9,67.12752752274058,0.1576378601934607
0.9,67.7189347900091,0.1563838636038174
0.9,68.31555247644076,0.1551387611126317
0.9,68.91742648689562,0.1539025089033955
0.9,69.524603130665,0.1526750630012718
0.9,70.13712912503453,0.1514563792827121
0.9,70.75505159887872,0.1502464134848738
0.9,71.37841809628715,0.1490451212148435
0.9,72.00727658022245,0.1478524579586662
0.9,72.64167543621087,0.1466683790901848
0.9,73.28166347606505,0.1454928398796936
0.9,73.92728994163969,0.1443257955024065
0.9,74.57860450862029,0.1431672010467456
0.9,75.23565729034536,0.1420170115224508
0.9,75.89849884166216,0.1408751818685144
0.9,76.5671801628165,0.1397416669609429
0.9,77.24175270337682,0.1386164216203493
0.9,77.92226836619278,0.1374994006193785
0.9,78.60877951138885,0.1363905586899678
0.9,79.30133896039277,0.1352898505304464
0.9,80,0.1341972308124754
0.98,1.005,2481.55299517415
0.98,1.013854255855074,872.0548745092162
0.98,1.022786519517856,516.2706457342124
0.98,1.031797478253112,360.2344248711221
0.98,1.040887825380548,272.7718481877949
0.98,1.050058260328161,216.9331246868327
0.98,1.059309488686051,178.2695406432435
0.98,1.068642222260711,149.9686952637135
0.98,1.078057179129797,128.398507032478
0.98,1.087555083697374,111.4453556721849
0.98,1.097136666749656,97.7956935928094
0.98,1.106802665511232,86.59024644804892
0.98,1.116553823701794,77.24329170075276
0.98,1.126390891593353,69.34185193396388
0.98,1.136314626067972,62.5864050253168
0.98,1.146325790676,56.75444424009154
0.98,1.156425155694822,51.67723446590546
0.98,1.166613498188121,47.22450673581682
0.98,1.176891602065674,43.2940984535071
0.98,1.187260258143661,39.80477015842342
0.98,1.197720264205517,36.69111777122681
0.98,1.208272425063311,33.89990023557908
0.98,1.21891755261967,31.38734354520985
0.98,1.229656465930252,29.11713116102961
0.98,1.240489991266762,27.05888525119997
0.98,1.251418962180528,25.18700437703665
0.98,1.262444219566635,23.47976370973406
0.98,1.273566611728627,21.91861111580482
0.98,1.284786994443777,20.48761111650715
0.98,1.296106231028928,19.1730017119838
0.98,1.307525192406923,17.96283822310331
0.98,1.319044757173616,16.84670485415439
0.98,1.330665811665465,15.81547941962513
0.98,1.34238925002774,14.86114014752342
0.98,1.354215974283309,13.97660603769351
0.98,1.366146894402048,13.15560417029814
0.98,1.378182928370854,12.39255880461674
0.98,1.390325002264278,11.68249820712657
0.98,1.402574050315774,11.02097599023503
0.98,1.414931014989589,10.40400439382474
0.98,1.427396847053268,9.82799744818597
0.98,1.439972505650815,9.289722353677869
0.98,1.452658958376492,8.786257725339853
0.98,1.465457181349259,8.314957598918662
0.98,1.478368159287887,7.873420292890621
0.98,1.491392885586723,7.459461380041688
0.98,1.504532362392118,7.071090150424036
0.98,1.517787600679539,6.706489051496189
0.98,1.531159620331356,6.363995675971173
0.98,1.544649450215308,6.04208693723134
0.98,1.558258128263672,5.739365129162069
0.98,1.57198670155312,5.454545614301512
0.98,1.585836226385284,5.186445923194084
0.98,1.599807768368031,4.933976080273543
0.98,1.613902402497449,4.696129998689192
0.98,1.628121213240565,4.471977809188378
0.98,1.642465294618779,4.260659007255798
0.98,1.656935750292047,4.061376318813072
0.98,1.671533693643793,3.873390198409593
0.98,1.686260247866578,3.69601388540392
0.98,1.70111654604852,3.528608953483742
0.98,1.716103731260473,3.37058129728113
0.98,1.731222956643983,3.221377507038266
0.98,1.746475385500006,3.080481588458132
0.98,1.76186219137842,2.947411990191973
0.98,1.777384558168317,2.821718906002542
0.98,1.793043680189093,2.702981822608932
0.98,1.808840762282344,2.590807287656756
0.98,1.824777019904568,2.48482687524408
0.98,1.840853679220682,2.384695329033322
0.98,1.857071977198368,2.290088865247432
0.98,1.873433161703246,2.20070361983146
0.98,1.889938491594889,2.116254225796941
0.98,1.906589236823679,2.036472508290695
0.98,1.923386678528521,1.961106286269327
0.98,1.94033210913542,1.889918270840856
0.98,1.957426832456912,1.822685051376104
0.98,1.974672163792395,1.759196161412861
0.98,1.992069430029321,1.699253217190375
0.98,2.009619969745292,1.642669122374401
0.98,2.027325133311055,1.589267333174522
0.98,2.045186282994396,1.538881178626233
0.98,2.063204793064963,1.491353231318739
0.98,2.081382049900001,1.446534724302955
0.98,2.099719452091018,1.404285010319404
0.98,2.118218410551406,1.364471059848309
0.98,2.136880348624989,1.326966994808774
0.98,2.155706702195541,1.291653655025415
0.98,2.17469891979727,1.258418194842357
0.98,2.193858462726263,1.227153707499766
0.98,2.213186805152927,1.197758875099983
0.98,2.232685434235413,1.170137642181316
0.98,2.252355850234037,1.144198911089794
0.98,2.272199566626719,1.119856257495012
0.98,2.292218110225426,1.097027664537008
0.98,2.312413021293655,1.075635274218644
0.98,2.332785853664937,1.055605154773655
0.98,2.353338174862396,1.036867082845332
0.98,2.374071566219357,1.01935433940626
0.98,2.39498762300101,1.003003518436038
0.98,2.416087954527166,0.9877543474528777
0.98,2.437374184296068,0.9735495190668034
0.98,2.458847950109311,0.9603345327876581
0.98,2.48051090419786,0.9480575463809779
0.98,2.502364713349173,0.9366692361193819
0.98,2.524411059035444,0.9261226653270872
0.98,2.546651637542984,0.9163731606608614
0.98,2.569088160102734,0.9073781956126002
0.98,2.591722353021929,0.8990972807570643
0.98,2.614555957816925,0.8914918603035421
0.98,2.637590731347192,0.8845252145424879
0.98,2.660828445950496,0.8781623678079322
0.98,2.684270889579257,0.8723700016037029
0.98,2.707919865938124,0.8671163725666763
0.98,2.731777194622755,0.862371234963401
0.98,2.755844711259816,0.8581057674377288
0.98,2.780124267648221,0.85429250374682
0.98,2.804617731901612,0.8509052672409665
0.98,2.829326988592093,0.8479191088594905
0.98,2.854253938895238,0.8453102484304286
0.98,2.879400500736363,0.843056019076058
0.98,2.904768608938103,0.841134814539557
0.98,2.930360215369272,0.8395260392603583
0.98,2.956177289095053,0.8382100610371487
0.98,2.982221816528492,0.8371681661279711
0.98,3.008495801583345,0.8363825166466807
0.98,3.035001265828255,0.8358361101240875
0.98,3.061740248642302,0.8355127411105163
0.98,3.088714807371911,0.8353969647043639
0.98,3.115927017489151,0.8354740618985222
0.98,3.143378972751426,0.8357300066432879
0.98,3.171072785362571,0.8361514345306711
0.98,3.199010586135369,0.836725613010939
0.98,3.227194524655501,0.8374404130576346
0.98,3.255626769446938,0.8382842822024552
0.98,3.28430950813879,0.8392462188661071
0.98,3.313244947633629,0.8403157479156993
0.98,3.34243531427729,0.841482897383381
0.98,3.371882854030171,0.8427381762848071
0.98,3.401589832640043,0.8440725534796036
0.98,3.431558535816374,0.8454774375194312
0.98,3.461791269406206,0.8469446574323585
0.98,3.492290359571563,0.8484664443952719
0.98,3.523058152968434,0.8500354142487618
0.98,3.554097016927327,0.8516445508115665
0.98,3.585409339635416,0.8532871899540756
0.98,3.616997530320295,0.8549570043926594
0.98,3.648864019435347,0.8566479891687524
0.98,3.681011258846744,0.8583544477786077
0.98,3.713441722022105,0.8600709789215436
0.98,3.746157904220802,0.8617924638362464
0.98,3.779162322685954,0.8635140541963789
0.98,3.81245751683811,0.865231160538294
0.98,3.846046048470632,0.8669394411951251
0.98,3.879930501946807,0.8686347917129059
0.98,3.914113484398691,0.8703133347256583
0.98,3.948597625927707,0.8719714102676485
0.98,3.983385579807012,0.8736055665020971
0.98,4.018480022685642,0.875212550846807
0.98,4.05388365479446,0.8767893014780758
0.98,4.089599200153916,0.8783329391953535
0.98,4.125629406783636,0.8798407596298887
0.98,4.161977046913864,0.8813102257815756
0.98,4.19864491719876,0.8827389608689268
0.98,4.23563583893158,0.8841247414779362
0.98,4.272952658261751,0.8854654909962553
0.98,4.310598246413859,0.8867592733198369
0.98,4.348575499908566,0.8880042868198065
0.98,4.386887340785479,0.8891988585579487
0.98,4.425536716827966,0.8903414387397555
0.98,4.464526601789975,0.891430595394553
0.98,4.503859995624834,0.8924650092726948
0.98,4.543539924716072,0.8934434689503418
0.98,4.583569442110281,0.8943648661327643
0.98,4.623951627752015,0.8952281911475876
0.98,4.664689588720773,0.89603252861975
0.98,4.705786459470061,0.89677705332041
0.98,4.747245402068559,0.8974610261823324
0.98,4.789069606443423,0.8980837904746938
0.98,4.831262290625721,0.8986447681305508
0.98,4.87382670099803,0.89914345622053
0.98,4.916766112544227,0.8995794235666145
0.98,4.960083829101465,0.8999523074901645
0.98,5.00378318361438,0.9002618106885966
0.98,5.047867538391532,0.9005076982353967
0.98,5.09234028536411,0.9006897946983748
0.98,5.137204846346912,0.9008079813713142
0.98,5.18246467330162,0.9008621936143836
0.98,5.228123248602411,0.9008524182988789
0.98,5.274184085303889,0.9007786913520792
0.98,5.320650727411392,0.9006410953981603
0.98,5.367526750153668,0.9004397574913232
0.98,5.414815760257961,0.9001748469374379
0.98,5.462521396227523,0.8998465732006732
0.98,5.510647328621568,0.8994551838917514
0.98,5.559197260337682,0.8990009628345714
0.98,5.608174926896744,0.8984842282081618
0.98,5.65758409673033,0.8979053307609497
0.98,5.707428571470677,0.89726465209457
0.98,5.757712186243175,0.8965626030144788
0.98,5.808438809961458,0.8957996219447837
0.98,5.85961234562508,0.8949761734048164
0.98,5.911236730619822,0.8940927465450672
0.98,5.963315937020637,0.8931498537401922
0.98,6.015853971897275,0.8921480292369294
0.98,6.068854877622589,0.8910878278548161
0.98,6.122322732183568,0.8899698237377107
0.98,6.176261649495101,0.8887946091541848
0.98,6.230675779716504,0.8875627933449642
0.98,6.285569309570855,0.8862750014156159
0.98,6.340946462667115,0.8849318732728144
0.98,6.396811499825105,0.8835340626025465
0.98,6.453168719403347,0.8820822358886821
0.98,6.510022457629772,0.8805770714704366
0.98,6.567377088935375,0.8790192586372501
0.98,6.625237026290783,0.877409496759734
0.98,6.683606721545796,0.8757484944553314
0.98,6.742490665771926,0.8740369687874251
0.98,6.801893389607938,0.872275644496677
0.98,6.861819463608461,0.870465253263392
0.98,6.92227349859564,0.8686065329998087
0.98,6.983260146013913,0.8667002271712059
0.98,7.044784098287891,0.8647470841447801
0.98,7.106850089183412,0.8627478565652958
0.98,7.169462894171756,0.86070330075654
0.98,7.232627330797085,0.8586141761476374
0.98,7.296348259047113,0.8564812447233439
0.98,7.360630581727039,0.8543052704974533
0.98,7.425479244836786,0.8520870190084808
0.98,7.490899237951538,0.8498272568368339
0.98,7.55689559460567,0.8475267511426954
0.98,7.623473392680017,0.8451862692238788
0.98,7.690637754792592,0.8428065780929489
0.98,7.758393848692719,0.8403884440729086
0.98,7.826746887658646,0.8379326324108091
0.98,7.895702130898679,0.8354399069086248
0.98,7.965264883955824,0.8329110295707949
0.98,8.035440499116003,0.8303467602678304
0.98,8.106234375819882,0.8277478564154234
0.98,8.177651961078295,0.8251150726685005
0.98,8.249698749891364,0.8224491606296934
0.98,8.322380285671287,0.8197508685717213
0.98,8.395702160668856,0.8170209411731775
0.98,8.469670016403743,0.8142601192672619
0.98,8.544289544098556,0.8114691396029826
0.98,8.619566485116746,0.8086487346183999
0.98,8.695506631404353,0.8057996322254717
0.98,8.772115825935643,0.8029225556060974
0.98,8.849399963162686,0.8000182230189574
0.98,8.927364989468881,0.797087347616764
0.98,9.006016903626479,0.7941306372735548
0.98,9.085361757258152,0.7911487944216682
0.98,9.165405655302598,0.7881425158980542
0.98,9.24615475648428,0.7851124927995908
0.98,9.327615273787288,0.7820594103470766
0.98,9.409793474933366,0.7789839477575942
0.98,9.492695682864177,0.7758867781249369
0.98,9.576328276227795,0.7727685683078137
0.98,9.660697689869487,0.7696299788255458
0.98,9.745810415326828,0.7664716637609866
0.98,9.831673001329165,0.7632942706704008
0.98,9.918292054301494,0.7600984405000479
0.98,10.00567423887277,0.7568848075092263
0.98,10.09382627838869,0.7536539991995391
0.98,10.18275495542901,0.7504066362501536
0.98,10.2724671123294,0.7471433324588296
0.98,10.36296965170791,0.7438646946885068
0.98,10.45426953699606,0.7405713228192383
0.98,10.54637379297464,0.7372638097052742
0.98,10.63928950631418,0.7339427411370957
0.98,10.73302382612026,0.7306086958082192
0.98,10.82758396448352,0.7272622452865817
0.98,10.9229771970346,0.7239039539903362
0.98,11.01921086350393,0.7205343791678849
0.98,11.11629236828649,0.7171540708819858
0.98,11.21422918101148,0.7137635719977764
0.98,11.31302883711707,0.7103634181745558
0.98,11.41269893843017,0.706954137861179
0.98,11.51324715375136,0.70353625229492
0.98,11.61468121944491,0.7001102755036616
0.98,11.71700894003405,0.6966767143112791
0.98,11.82023818880146,0.693236068346086
0.98,11.92437690839506,0.6897888300522143
0.98,12.0294331114391,0.6863354847038108
0.98,12.13541488115073,0.6828765104219259
0.98,12.24233037196185,0.6794123781939847
0.98,12.35018781014662,0.6759435518957257
0.98,12.45899549445434,0.6724704883155023
0.98,12.56876179674799,0.6689936371808425
0.98,12.67949516264837,0.6655134411871667
0.98,12.79120411218395,0.6620303360285643
0.98,12.90389724044639,0.6585447504305376
0.98,13.01758321825186,0.655057106184619
0.98,13.1322707928082,0.6515678181847767
0.98,13.24796878838794,0.6480772944655209
0.98,13.36468610700726,0.6445859362416281
0.98,13.48243172911094,0.6410941379494054
0.98,13.60121471426329,0.6376022872894153
0.98,13.72104420184527,0.634110765270587
0.98,13.84192941175763,0.6306199462556442
0.98,13.96387964513034,0.6271301980077749
0.98,14.08690428503824,0.6236418817384776
0.98,14.21101279722298,0.6201553521565211
0.98,14.33621473082134,0.6166709575179498
0.98,14.46251971909992,0.6131890396770776
0.98,14.5899374801964,0.6097099341384065
0.98,14.71847781786723,0.6062339701094175
0.98,14.84815062224199,0.6027614705541765
0.98,14.97896587058428,0.5992927522476986
0.98,15.11093362805949,0.5958281258310254
0.98,15.24406404850912,0.5923678958669604
0.98,15.37836737523214,0.5889123608964141
0.98,15.51385394177306,0.5854618134953169
0.98,15.65053417271705,0.5820165403320489
0.98,15.78841858449199,0.5785768222253475
0.98,15.92751778617766,0.5751429342026481
0.98,16.06784248032199,0.5717151455588183
0.98,16.20940346376458,0.5682937199152472
0.98,16.35221162846736,0.5648789152792509
0.98,16.4962779623527,0.5614709841037566
0.98,16.64161355014881,0.5580701733472352
0.98,16.78822957424262,0.5546767245338404
0.98,16.9361373155402,0.5512908738137301
0.98,17.08534815433469,0.5479128520235316
0.98,17.23587357118194,0.544542884746925
0.98,17.38772514778389,0.5411811923753134
0.98,17.54091456787959,0.5378279901685513
0.98,17.69545361814427,0.5344834883157051
0.98,17.85135418909615,0.5311478919958198
0.98,18.00862827601138,0.5278214014386658
0.98,18.16728797984694,0.5245042119854417
0.98,18.32734550817169,0.5211965141494113
0.98,18.48881317610571,0.5178984936764494
0.98,18.6517034072678,0.5146103316054791
0.98,18.81602873473139,0.5113322043287758
0.98,18.98180180198883,0.5080642836521222
0.98,19.14903536392427,0.5048067368547902
0.98,19.31774228779496,0.5015597267493378
0.98,19.48793555422135,0.4983234117411972
0.98,19.65962825818579,0.4950979458880425
0.98,19.83283361004015,0.4918834789589177
0.98,20.00756493652215,0.4886801564931112
0.98,20.18383568178083,0.4854881198587621
0.98,20.36165940841094,0.4823075063111827
0.98,20.54104979849645,0.479138449050887
0.98,20.72202065466332,0.475981077281309
0.98,20.90458590114144,0.4728355162662007
0.98,21.08875958483605,0.469701887386698
0.98,21.27455587640847,0.4665803081980429
0.98,21.46198907136647,0.4634708924859516
0.98,21.65107359116416,0.4603737503226187
0.98,21.84182398431163,0.4572889881223487
0.98,22.03425492749431,0.4542167086968049
0.98,22.22838122670223,0.4511570113098665
0.98,22.42421781836924,0.448109991732089
0.98,22.62177977052222,0.4450757422947559
0.98,22.82108228394047,0.4420543519435194
0.98,23.02214069332525,0.4390459062916187
0.98,23.22497046847969,0.4360504876726735
0.98,23.42958721549905,0.4330681751930442
0.98,23.63600667797148,0.4300990447837546
0.98,23.8442447381894,0.4271431692519712
0.98,24.05431741837142,0.4242006183320361
0.98,24.26624088189523,0.4212714587360456
0.98,24.48003143454115,0.4183557542039744
0.98,24.69570552574681,0.4154535655533386
0.98,24.9132797498727,0.4125649507283954
0.98,25.13277084747908,0.4096899648488774
0.98,25.35419570661393,0.4068286602582551
0.98,25.57757136411241,0.4039810865715298
0.98,25.8029150069077,0.4011472907225501
0.98,26.03024397335337,0.398327317010854
0.98,26.25957575455742,0.3955212071480319
0.98,26.49092799572811,0.3927290003036095
0.98,26.72431849753161,0.3899507331504514
0.98,26.95976521746159,0.3871864399096807
0.98,27.19728627122092,0.384436152395119
0.98,27.43689993411553,0.38169990005724
0.98,27.67862464246053,0.3789777100266413
0.98,27.92247899499874,0.376269607157032
0.98,28.16848175433172,0.3735756140677362
0.98,28.4166518483634,0.3708957511857134
0.98,28.66700837175642,0.3682300367870952
0.98,28.91957058740127,0.3655784870382405
0.98,29.17435792789851,0.3629411160363065
0.98,29.43138999705385,0.3603179358493414
0.98,29.69068657138656,0.3577089565558948
0.98,29.95226760165111,0.3551141862841517
0.98,30.21615321437216,0.3525336312505861
0.98,30.48236371339323,0.3499672957981413
0.98,30.7509195814388,0.3474151824339348
0.98,31.02184148169041,0.3448772918664896
0.98,31.29515025937643,0.3423536230424964
0.98,31.57086694337593,0.3398441731831063
0.98,31.84901274783678,0.3373489378197559
0.98,32.12960907380778,0.334867910829529
0.98,32.41267751088539,0.3324010844700555
0.98,32.69823983887483,0.3299484494139508
0.98,32.98631802946584,0.3275099947827969
0.98,33.27693424792328,0.3250857081806696
0.98,33.57011085479252,0.3226755757272129
0.98,33.86587040761992,0.3202795820902645
0.98,34.16423566268841,0.3178977105180335
0.98,34.46522957676851,0.3155299428708357
0.98,34.76887530888451,0.3131762596523873
0.98,35.07519622209647,0.3108366400406606
0.98,35.38421588529783,0.308511061918305
0.98,35.69595807502878,0.3061995019026373
0.98,36.0104467773057,0.3039019353752019
0.98,36.32770618946667,0.3016183365109071
0.98,36.64776072203333,0.2993486783067389
0.98,36.97063500058897,0.2970929326100567
0.98,37.29635386767331,0.2948510701464727
0.98,37.62494238469399,0.2926230605473205
0.98,37.95642583385468,0.2904088723767156
0.98,38.29082972010054,0.2882084731582097
0.98,38.62817977308048,0.2860218294010446
0.98,38.9685019491269,0.2838489066260083
0.98,39.31182243325279,0.2816896693908963
0.98,39.65816764116647,0.2795440813155834
0.98,40.00756422130409,0.2774121051067068
0.98,40.36003905687993,0.2752937025819673
0.98,40.71561926795495,0.2731888346940501
0.98,41.07433221352336,0.2710974615541699
0.98,41.43620549361776,0.2690195424552433
0.98,41.80126695143259,0.266955035894693
0.98,42.16954467546665,0.2649038995968864
0.98,42.54106700168412,0.2628660905352138
0.98,42.91586251569482,0.2608415649538088
0.98,43.29396005495366,0.2588302783889144
0.98,43.67538871097945,0.2568321856899006
0.98,44.0601778315932,0.2548472410399336
0.98,44.44835702317627,0.2528753979763046
0.98,44.83995615294828,0.2509166094104185
0.98,45.23500535126523,0.2489708276474476
0.98,45.6335350139376,0.2470380044056553
0.98,46.03557580456933,0.24511809083539
0.98,46.4411586569169,0.2432110375377574
0.98,46.85031477726956,0.2413167945829708
0.98,47.26307564685035,0.2394353115283868
0.98,47.67947302423834,0.2375665374362263
0.98,48.09953894781218,0.2357104208909879
0.98,48.52330573821519,0.2338669100165554
0.98,48.95080600084219,0.2320359524930039
0.98,49.3820726283482,0.2302174955731066
0.98,49.81713880317931,0.2284114860985492
0.98,50.25603800012566,0.2266178705158521
0.98,50.69880398889723,0.2248365948920052
0.98,51.14547083672205,0.22306760492982
0.98,51.59607291096739,0.2213108459830012
0.98,52.05064488178406,0.2195662630709415
0.98,52.50922172477402,0.2178338008932441
0.98,52.97183872368144,0.216113403843975
0.98,53.4385314731075,0.2144050160256497
0.98,53.90933588124911,0.2127085812629574
0.98,54.38428817266177,0.2110240431162258
0.98,54.86342489104666,0.2093513448946311
0.98,55.34678290206254,0.2076904296691544
0.98,55.83439939616214,0.2060412402852904
0.98,56.32631189145369,0.20440371937551
0.98,56.82255823658765,0.2027778093714812
0.98,57.32317661366883,0.2011634525160505
0.98,57.82820554119422,0.199560590874989
0.98,58.33768387701664,0.1979691663485063
0.98,58.85165082133458,0.1963891206825353
0.98,59.37014591970831,0.1948203954797904
0.98,59.89320906610251,0.1932629322106046
0.98,60.42088050595595,0.1917166722235448
0.98,60.95320083927793,0.1901815567558124
0.98,61.49021102377213,0.18865752694343
0.98,62.03195237798802,0.1871445238312176
0.98,62.57846658449993,0.1856424883825617
0.98,63.12979569311422,0.1841513614889806
0.98,63.68598212410464,0.1826710839794877
0.98,64.24706867147627,0.1812015966297571
0.98,64.81309850625813,0.1797428401710937
0.98,65.38411517982485,0.1782947552992109
0.98,65.96016262724753,0.1768572826828186
0.98,66.54128517067433,0.1754303629720247
0.98,67.12752752274058,0.1740139368065526
0.98,67.7189347900091,0.1726079448237776
0.98,68.31555247644076,0.171212327666585
0.98,68.91742648689562,0.1698270259910527
0.98,69.524603130665,0.1684519804739606
0.98,70.13712912503453,0.1670871318201303
0.98,70.75505159887872,0.1657324207695967
0.98,71.37841809628715,0.1643877881046146
0.98,72.00727658022245,0.1630531746565043
0.98,72.64167543621087,0.1617285213123351
0.98,73.28166347606505,0.1604137690214536
0.98,73.92728994163969,0.159108858801856
0.98,74.57860450862029,0.1578137317464092
0.98,75.23565729034536,0.1565283290289207
0.98,75.89849884166216,0.1552525919100627
0.98,76.5671801628165,0.1539864617431497
