sample_id,branch,e,M_rad,orekit_E_rad,mpmath_E_rad,absolute_error,orekit_residual
kepler_0001432,difficult,0.9999999996097747,2.9411434335885166e-05,0.056093407003160914,0.056093407003161767,8.5348395018058909e-16,1.5551524911588954e-18
kepler_0001433,high_e,0.98146041638606729,1.3346289473964044,2.1539068963670918,2.1539068963670918,0,0
kepler_0001434,ordinary,0.54338826161056997,3.1104602245561921,3.121420689632092,3.121420689632092,0,0
kepler_0001435,ordinary,0.21095122164828053,0.22488122304942437,0.28398653220971676,0.28398653220971676,0,0
kepler_0001436,difficult,0.99999999994677624,0.0058413948985160937,0.32784408324309211,0.32784408324309228,1.6653345369377348e-16,8.6736173798840355e-19
kepler_0001437,high_e,0.9480463869001633,1.9798738317226774,2.5267417877052734,2.5267417877052734,0,4.4408920985006262e-16
kepler_0001438,ordinary,0.29704343584827442,2.8126916287920634,2.8873902020776381,2.8873902020776381,0,0
kepler_0001439,ordinary,0.31020901127725808,0.72219499086650463,0.9797857284001722,0.97978572840017231,1.1102230246251565e-16,0
kepler_0001440,difficult,0.99999999997889999,1.141606062454184e-07,0.0088150104643130583,0.008815010464316585,3.5266928266608488e-15,1.1254817937743507e-18
kepler_0001441,high_e,0.96363363469759789,1.4003976446490782,2.1868703977651656,2.1868703977651656,0,0
kepler_0001442,ordinary,0.53522790927174801,0.60896117344181033,1.0813496501157827,1.0813496501157827,0,0
kepler_0001443,ordinary,0.51170011669394555,1.4385126842861964,1.9194292332142209,1.9194292332142207,2.2204460492503131e-16,0
kepler_0001444,difficult,0.99999999693038888,2.5183073295286469e-07,0.011474506892396272,0.011474506892399724,3.4520997171938461e-15,2.2711070898255928e-19
kepler_0001445,high_e,0.98701614537952143,1.3394369982331191,2.1600167240397283,2.1600167240397283,0,2.2204460492503131e-16
kepler_0001446,ordinary,0.19933339197299349,0.94197600529610526,1.1215286249268255,1.1215286249268255,0,0
kepler_0001447,ordinary,0.85159631891446375,2.5993669255048526,2.8467950181012571,2.8467950181012576,4.4408920985006262e-16,4.4408920985006262e-16
kepler_0001448,difficult,0.99999999990555577,5.1570583355483401e-05,0.067642170076068597,0.067642170076068542,5.5511151231257827e-17,6.2951488639939601e-18
kepler_0001449,high_e,0.93230020359783716,2.4209603565410238,2.7643665954565382,2.7643665954565382,0,0
kepler_0001450,ordinary,0.082459757211899729,2.475955207103957,2.5237240724027759,2.5237240724027754,4.4408920985006262e-16,4.4408920985006262e-16
kepler_0001451,ordinary,0.4477158612931541,2.2334152119832424,2.5010013722508311,2.5010013722508311,0,0
kepler_0001452,difficult,0.99999995290916199,1.6858238752788046e-07,0.010028803146924805,0.01002880314692604,1.2351231148954867e-15,7.4462136997533509e-19
kepler_0001453,high_e,0.92067890685329989,0.56540289719962056,1.4824947950632308,1.4824947950632308,0,0
kepler_0001454,ordinary,0.64013834725189322,2.2718609879605198,2.6011965872193028,2.6011965872193028,0,0
kepler_0001455,ordinary,0.086588455986809323,2.6448177293347412,2.6831385238923473,2.6831385238923477,4.4408920985006262e-16,4.4408920985006262e-16
kepler_0001456,difficult,0.99999999949921448,0.0020744273687225401,0.2319561840620474,0.23195618406204771,3.0531133177191805e-16,2.1684043449710089e-18
kepler_0001457,high_e,0.98846933995589192,2.9393824991631461,3.0398139872657985,3.0398139872657985,0,0
kepler_0001458,ordinary,0.17764143221869114,1.722374066253997,1.8909869503184142,1.8909869503184142,0,0
kepler_0001459,ordinary,0.41533978707268571,0.68051717477374762,1.0383633779568557,1.038363377956856,2.2204460492503131e-16,1.1102230246251565e-16
kepler_0001460,difficult,0.99999998293954706,9.2248429607360416e-05,0.082113901432151581,0.082113901432151248,3.3306690738754696e-16,7.6165202617106686e-18
kepler_0001461,high_e,0.96985815171759926,2.1662733821057794,2.6360005036433476,2.6360005036433476,0,0
kepler_0001462,ordinary,0.20533222492230582,2.1535972965782837,2.3059042012325182,2.3059042012325177,4.4408920985006262e-16,0
kepler_0001463,ordinary,0.29473126325317317,1.2008200099021784,1.4946983039218042,1.4946983039218045,2.2204460492503131e-16,0
kepler_0001464,difficult,0.99999990981709064,1.939901290876618e-05,0.048823401503865459,0.048823401503863384,2.0747292772682613e-15,5.5091022889419694e-18
kepler_0001465,high_e,0.90284705254867315,0.69108357064820081,1.5936939516307715,1.5936939516307715,0,0
kepler_0001466,ordinary,0.20543441504058582,2.2103112591037051,2.355653842514807,2.355653842514807,0,0
kepler_0001467,ordinary,0.4121413939411338,2.122933217533197,2.401011888375816,2.401011888375816,0,0
kepler_0001468,difficult,0.99999998519800359,0.0029246991741080663,0.26015602872342292,0.26015602872342319,2.7755575615628914e-16,2.5587171270657905e-17
kepler_0001469,high_e,0.92514470210153976,1.5499986043434959,2.2625053202245886,2.2625053202245886,0,2.2204460492503131e-16
kepler_0001470,ordinary,0.62921572424354966,3.0479609026704368,3.0841099857964167,3.0841099857964167,0,0
kepler_0001471,ordinary,0.22513959544932258,0.2808320283954473,0.36018105512190463,0.36018105512190463,0,0
kepler_0001472,difficult,0.99999999933132211,9.2829812679126067e-06,0.038190592877779601,0.0381905928777811,1.4988010832439613e-15,8.8599646282799815e-19
kepler_0001473,high_e,0.9251189366425755,0.62424973430630193,1.5491519806025738,1.5491519806025738,0,0
kepler_0001474,ordinary,0.766829787227997,1.0338139210017856,1.7833814184220746,1.7833814184220744,2.2204460492503131e-16,2.2204460492503131e-16
kepler_0001475,ordinary,0.34119755793460305,2.13120376673518,2.3692874393303365,2.3692874393303365,0,0
kepler_0001476,difficult,0.99999999530685169,7.0581182863293518e-08,0.007508298174875719,0.0075082981748855627,9.8436883644303919e-15,5.8925699860317522e-19
kepler_0001477,high_e,0.98424653868579048,1.4809040201485317,2.2479721005470883,2.2479721005470883,0,2.2204460492503131e-16
kepler_0001478,ordinary,0.80160602352757371,2.575156925193852,2.8248417609113701,2.8248417609113701,0,0
kepler_0001479,ordinary,0.5270143522970312,0.010288442092330811,0.021750212476418673,0.021750212476418673,0,0
kepler_0001480,difficult,0.99999999983992371,0.0029421194335004439,0.26067280673758014,0.26067280673757981,3.3306690738754696e-16,2.0816681711721685e-17
kepler_0001481,high_e,0.90892275957123314,1.0899916448019324,1.9382419853527089,1.9382419853527089,0,0
kepler_0001482,ordinary,0.21332226728103984,1.0948250581222974,1.3003960592823149,1.3003960592823152,2.2204460492503131e-16,0
kepler_0001483,ordinary,0.75389417888025667,0.43869261910223434,1.1159309873514478,1.1159309873514478,0,1.1102230246251565e-16
kepler_0001484,difficult,0.99999999921934912,3.5933205844835276e-06,0.027832601645151354,0.027832601645150303,1.0512424264419451e-15,1.3040072222979954e-18
kepler_0001485,high_e,0.91046967883849705,2.32910087931739,2.7099817624480496,2.7099817624480496,0,4.4408920985006262e-16
kepler_0001486,ordinary,0.021076894076635311,0.49136923647313296,0.5015018048174581,0.5015018048174581,0,5.5511151231257827e-17
kepler_0001487,ordinary,0.36183213078209697,1.9906983005538073,2.2680758853055116,2.2680758853055116,0,0
kepler_0001488,difficult,0.99999998210959729,1.0173864724458072e-05,0.039374368706327489,0.039374368706326122,1.366962099069724e-15,2.8409485050909233e-18
kepler_0001489,high_e,0.9267606798193827,0.70157468663404998,1.6268783287534161,1.6268783287534161,0,0
kepler_0001490,ordinary,0.4767505688221178,2.3571274141505545,2.6020535485910856,2.6020535485910856,0,0
kepler_0001491,ordinary,0.84916009748719823,1.6920512907646359,2.3160896884889088,2.3160896884889088,0,0
kepler_0001492,difficult,0.99999999970564202,3.6128081873718841e-05,0.060074675945465533,0.06007467594546461,9.2287288921966137e-16,6.2341624917916505e-19
kepler_0001493,high_e,0.95518037243385567,2.0317859512462628,2.5580638288580291,2.5580638288580291,0,4.4408920985006262e-16
kepler_0001494,ordinary,0.26150549230845466,0.75130985278373397,0.9665038475918647,0.9665038475918647,0,1.1102230246251565e-16
kepler_0001495,ordinary,0.20119475264639633,1.1855396965010117,1.3832047359168527,1.3832047359168527,0,0
