method,index,near_knot,multi_root,root_abs,residual,status,path
fp32_df32_refine,455,0,1,3.9968028886505635e-15,2.5775118546650624e-16,1,1
fp32_df32_refine,456,0,1,3.1086244689504383e-15,2.0306244948343218e-16,1,1
fp32_df32_refine,457,0,1,0,6.2295594872370842e-18,1,1
fp32_df32_refine,458,0,1,4.4408920985006262e-15,3.9652841497828098e-16,1,1
fp32_df32_refine,459,0,1,1.2168044349891716e-13,2.5352957986961749e-14,1,1
fp32_df32_refine,460,0,1,2.7977620220553945e-14,2.3820175919139415e-15,1,1
fp32_df32_refine,461,0,0,4.4408920985006262e-16,3.2729844530316378e-16,1,1
fp32_df32_refine,462,0,1,1.7763568394002505e-15,3.3234963974319125e-16,1,1
fp32_df32_refine,463,0,1,1.3766765505351941e-14,1.9712615941373428e-15,1,1
fp32_df32_refine,464,0,1,7.1054273576010019e-15,1.2179994110478139e-15,1,1
fp32_df32_refine,465,0,1,0,7.976608272904446e-17,1,1
fp32_df32_refine,466,0,0,4.4408920985006262e-16,3.4105923386654858e-16,1,1
fp32_df32_refine,467,0,0,0,1.100610263860993e-16,1,1
fp32_df32_refine,468,0,0,8.8817841970012523e-16,1.0419876254759975e-15,1,1
fp32_df32_refine,469,0,0,2.6645352591003757e-15,7.4384942649885488e-15,1,1
fp32_df32_refine,470,0,1,0,1.400949826720861e-16,1,1
fp32_df32_refine,471,0,1,8.8817841970012523e-16,5.5465819954743785e-16,1,1
fp32_df32_refine,472,0,1,2.708944180085382e-14,4.7163148969977692e-15,1,1
fp32_df32_refine,473,0,1,4.8849813083506888e-15,7.8406692516174794e-16,1,1
fp32_df32_refine,474,0,1,4.4408920985006262e-16,2.9481218519778725e-16,1,1
fp32_df32_refine,475,0,1,4.4408920985006262e-16,1.9154762371511066e-16,1,1
fp32_df32_refine,476,0,1,4.4408920985006262e-16,1.5955577934206446e-16,1,1
fp32_df32_refine,477,1,0,6.4837024638109142e-14,7.6385095335736598e-14,1,1
fp32_df32_refine,478,0,1,0,1.7461958280613204e-16,1,1
fp32_df32_refine,479,0,1,0,2.2309001841631665e-17,1,1
fp32_df32_refine,480,0,1,7.1054273576010019e-15,1.2124589241495912e-15,1,1
fp32_df32_refine,481,1,0,0,7.0869339011174332e-17,1,1
fp32_df32_refine,482,0,1,8.8817841970012523e-15,4.9675259416995371e-16,1,1
fp32_df32_refine,483,0,1,7.1054273576010019e-15,6.3142247920138233e-16,1,1
fp32_df32_refine,484,0,1,2.6645352591003757e-15,3.5849340612254361e-16,1,1
fp32_df32_refine,485,0,0,3.1086244689504383e-15,2.4202861936828413e-14,1,1
fp32_df32_refine,486,0,0,1.3322676295501878e-15,1.5168700353565694e-15,1,1
fp32_df32_refine,487,0,1,8.8817841970012523e-16,2.279985053611015e-16,1,1
fp32_df32_refine,488,0,1,8.8817841970012523e-16,2.9325681964706534e-16,1,1
fp32_df32_refine,489,0,1,0,1.3627816850303817e-17,1,1
fp32_df32_refine,490,0,1,1.3322676295501878e-15,7.3474824775270546e-16,1,1
fp32_df32_refine,491,0,1,0,3.0192486426258963e-17,1,1
fp32_df32_refine,492,0,1,8.8817841970012523e-16,3.8581956783346245e-16,1,1
fp32_df32_refine,493,0,0,8.8817841970012523e-16,9.9920072216264089e-16,1,1
fp32_df32_refine,494,0,1,1.3322676295501878e-15,7.0715504963511884e-16,1,1
fp32_df32_refine,495,0,0,4.4408920985006262e-16,3.570811770163413e-16,1,1
fp32_df32_refine,496,0,0,4.4408920985006262e-16,5.5119178988060064e-16,1,1
fp32_df32_refine,497,0,0,4.4408920985006262e-16,4.3659608569315033e-16,1,1
fp32_df32_refine,498,0,0,8.8817841970012523e-16,5.8642206927699408e-16,1,1
fp32_df32_refine,499,0,0,3.5527136788005009e-15,4.8585243651907402e-15,1,1
fp32_df32_refine,500,1,0,0,1.4507162341510965e-16,1,1
fp32_df32_refine,501,1,0,0,1.5490605545263039e-17,1,1
fp32_df32_refine,502,0,0,0,2.040230447612357e-16,1,1
fp32_df32_refine,503,0,0,2.2204460492503131e-15,2.886579864025407e-15,1,1
fp32_df32_refine,504,0,0,1.3322676295501878e-15,1.5404517093033052e-15,1,1
fp32_df32_refine,505,1,0,4.4408920985006262e-16,7.3855358513349044e-16,1,1
fp32_df32_refine,506,0,0,0,2.169595081261484e-16,1,1
fp32_df32_refine,507,1,0,2.1316282072803006e-14,1.7207609800210192e-14,1,1
fp32_df32_refine,508,0,0,0,2.1869073148545425e-16,1,1
fp32_df32_refine,509,0,0,0,2.683366117334292e-16,1,1
fp32_df32_refine,510,1,0,1.7763568394002505e-15,2.148804210858325e-15,1,1
fp32_df32_refine,511,0,0,4.4408920985006262e-16,4.5344217550089535e-16,1,1
fp32_df32_refine,512,0,0,1.3322676295501878e-15,1.4654754705866091e-15,1,1
fp32_df32_refine,513,0,0,3.1086244689504383e-15,3.7671730634192303e-15,1,1
fp32_df32_refine,514,0,0,1.7763568394002505e-15,4.2188474935755949e-15,1,1
fp32_df32_refine,515,1,0,4.5874415377511468e-13,4.3440454427912493e-13,1,1
fp32_df32_refine,516,0,0,4.4408920985006262e-16,7.4435666087622739e-16,1,1
fp32_df32_refine,517,1,0,4.4408920985006262e-16,3.1043774161334976e-16,1,1
fp32_df32_refine,518,0,0,0,6.8432857006295606e-17,1,1
fp32_df32_refine,519,1,0,4.4408920985006262e-16,3.3540675954792936e-16,1,1
fp32_df32_refine,520,1,0,6.3060667798708891e-14,5.1929178185550746e-14,1,1
fp32_df32_refine,521,0,0,4.4408920985006262e-16,5.0862900761993262e-16,1,1
fp32_df32_refine,522,0,1,0,1.0092461233373069e-16,1,1
fp32_df32_refine,523,0,0,4.4408920985006262e-16,5.3393995065958146e-16,1,1
fp32_df32_refine,524,1,0,8.8817841970012523e-16,7.5022408477598544e-16,1,1
fp32_df32_refine,525,0,0,0,1.8528703426364646e-16,1,1
fp32_df32_refine,526,0,0,4.4408920985006262e-16,4.4551426671782818e-16,1,1
fp32_df32_refine,527,0,0,4.4408920985006262e-16,4.4408920985006262e-16,1,1
fp32_df32_refine,528,0,0,0,6.6613381477509392e-16,1,1
fp32_df32_refine,529,0,0,0,1.125611077822904e-16,1,1
fp32_df32_refine,530,0,0,4.4408920985006262e-16,3.8204431584766827e-16,1,1
fp32_df32_refine,531,0,0,0,1.093850820585337e-17,1,1
fp32_df32_refine,532,0,0,0,1.6664074792717217e-16,1,1
fp32_df32_refine,533,0,0,0,1.5516966512733541e-16,1,1
fp32_df32_refine,534,0,0,4.4408920985006262e-16,2.9470692529734186e-16,1,1
fp32_df32_refine,535,1,0,1.6209256159527285e-13,1.8176574184031669e-13,1,1
fp32_df32_refine,536,0,0,0,7.49324362641105e-17,1,1
fp32_df32_refine,537,0,0,4.4408920985006262e-16,9.9920072216264089e-16,1,1
fp32_df32_refine,538,0,0,1.7763568394002505e-15,2.3314683517128287e-15,1,1
fp32_df32_refine,539,0,0,0,1.06002378395328e-16,1,1
fp32_df32_refine,540,1,0,4.3041126218668069e-12,4.6163767006860234e-12,1,1
fp32_df32_refine,541,0,0,1.3322676295501878e-15,1.0698814400847762e-15,1,1
fp32_df32_refine,542,1,0,4.4408920985006262e-16,3.3519934215112165e-16,1,1
fp32_df32_refine,543,1,0,1.7763568394002505e-15,2.4346429234602582e-15,1,1
fp32_df32_refine,544,1,0,1.3322676295501878e-15,1.2203045872512679e-15,1,1
fp32_df32_refine,545,1,0,1.865174681370263e-13,1.723858020847095e-13,1,1
fp32_df32_refine,546,1,0,1.1013412404281553e-13,1.1608567441038263e-13,1,1
fp32_df32_refine,547,0,0,4.4408920985006262e-16,4.1641432947855289e-16,1,1
fp32_df32_refine,548,1,0,2.6645352591003757e-14,2.0818670823553953e-14,1,1
fp32_df32_refine,549,0,0,8.8817841970012523e-16,9.8329256471405427e-16,1,1
fp32_df32_refine,550,0,0,0,1.8835686217754102e-16,1,1
fp32_df32_refine,551,0,0,0,4.1972163059951762e-17,1,1
fp32_df32_refine,552,0,0,8.8817841970012523e-16,1.2030236110299322e-15,1,1
fp32_df32_refine,553,0,0,8.8817841970012523e-16,1.131918774537018e-15,1,1
fp32_df32_refine,554,0,0,0,3.2285339616054782e-17,1,1
fp32_df32_refine,555,1,0,5.2002846473442332e-13,6.344286227212748e-13,1,1
fp32_df32_refine,556,0,0,1.3322676295501878e-15,1.3316104749449871e-15,1,1
fp32_df32_refine,557,0,0,0,1.0245154970209996e-16,1,1
fp32_df32_refine,558,1,0,4.3698378249246161e-13,5.2244309124607866e-13,1,1
fp32_df32_refine,559,0,0,1.7763568394002505e-15,1.889907515733559e-15,1,1
fp32_df32_refine,560,1,0,3.5527136788005009e-15,4.3499183918145724e-15,1,1
fp32_df32_refine,561,1,0,2.5313084961453569e-14,2.7186326637842693e-14,1,1
fp32_df32_refine,562,0,0,0,9.104034473409748e-18,1,1
fp32_df32_refine,563,0,0,8.8817841970012523e-16,1.3072152934285335e-15,1,1
fp32_df32_refine,564,0,0,4.4408920985006262e-16,7.1112128742920828e-16,1,1
fp32_df32_refine,565,0,0,1.7763568394002505e-15,1.2263292937500567e-15,1,1
fp32_df32_refine,566,0,0,8.8817841970012523e-16,6.9953378474769562e-16,1,1
fp32_df32_refine,567,1,0,4.0589753780295723e-13,5.3018590561308279e-13,1,1
fp32_df32_refine,568,1,0,3.0864200084579352e-13,3.6427595894593295e-13,1,1
fp32_df32_refine,569,0,0,4.4408920985006262e-15,7.5495165674510645e-15,1,1
fp32_df32_refine,570,0,0,8.8817841970012523e-16,9.7401059677379468e-16,1,1
fp32_df32_refine,571,0,0,1.3322676295501878e-15,1.5436453382998588e-15,1,1
fp32_df32_refine,572,0,0,4.4408920985006262e-16,4.6679490147275504e-16,1,1
fp32_df32_refine,573,0,0,4.4408920985006262e-16,4.4301229340651384e-16,1,1
fp32_df32_refine,574,0,0,8.8817841970012523e-16,8.4562226553513376e-16,1,1
fp32_df32_refine,575,1,0,8.8817841970012523e-16,7.4229722964810863e-16,1,1
fp32_df32_refine,576,0,0,2.6645352591003757e-15,7.9936057773011271e-15,1,1
fp32_df32_refine,577,0,0,8.8817841970012523e-16,9.5294857531801477e-16,1,1
fp32_df32_refine,578,0,0,3.5527136788005009e-15,5.3290705182007514e-15,1,1
fp32_df32_refine,579,1,0,4.8849813083506888e-15,4.4569758985322462e-15,1,1
fp32_df32_refine,580,0,0,4.4408920985006262e-16,6.1142255710859228e-16,1,1
fp32_df32_refine,581,0,0,8.8817841970012523e-16,1.2433280942595866e-15,1,1
fp32_df32_refine,582,0,0,2.6645352591003757e-15,3.5527136788005009e-15,1,1
fp32_df32_refine,583,0,0,8.8817841970012523e-16,7.5656442744271213e-16,1,1
fp32_df32_refine,584,0,0,8.8817841970012523e-16,1.0093084056587704e-15,1,1
fp32_df32_refine,585,0,0,1.7763568394002505e-15,2.3993792800341582e-15,1,1
fp32_df32_refine,586,1,0,0,1.3885485996009665e-16,1,1
fp32_df32_refine,587,0,0,8.8817841970012523e-16,7.9983701196128969e-16,1,1
fp32_df32_refine,588,0,0,8.8817841970012523e-16,6.5827692159030343e-16,1,1
fp32_df32_refine,589,0,0,1.7763568394002505e-15,1.9368209410095881e-15,1,1
fp32_df32_refine,590,0,0,4.4408920985006262e-16,2.2901430381514488e-16,1,1
fp32_df32_refine,591,0,0,8.8817841970012523e-16,1.3142009288924734e-15,1,1
fp32_df32_refine,592,0,0,8.8817841970012523e-16,8.7545674941844871e-16,1,1
fp32_df32_refine,593,0,0,1.3322676295501878e-15,1.2327106943859342e-15,1,1
fp32_df32_refine,594,1,0,1.020961093445294e-12,1.1942867584640797e-12,1,1
fp32_df32_refine,595,1,0,5.3290705182007514e-15,6.9072038399736757e-15,1,1
fp32_df32_refine,596,1,0,1.3322676295501878e-15,1.4729466755078764e-15,1,1
fp32_df32_refine,597,0,0,8.8817841970012523e-16,9.1473179400844114e-16,1,1
fp32_df32_refine,598,0,0,4.4408920985006262e-16,5.0193260119787846e-16,1,1
fp32_df32_refine,599,0,0,1.7763568394002505e-15,2.013076811753875e-15,1,1
fp64,0,1,0,7.7071682369478367e-12,1.055801038870866e-11,1,2
fp64,1,0,0,6.2172489379008766e-15,6.0795319997616134e-15,1,2
fp64,2,0,0,0,3.6551640472104419e-18,1,2
fp64,3,0,0,6.4392935428259079e-14,7.7618058053456141e-14,1,2
fp64,4,0,0,3.446576357646336e-11,4.0655078788414141e-11,1,2
fp64,5,0,0,4.53903581387749e-12,4.0894079698222626e-12,1,2
fp64,6,0,0,0,1.1102230246251565e-16,1,2
fp64,7,0,0,1.1186607196123077e-11,1.0982886879384182e-11,1,2
fp64,8,0,0,0,1.1102230246251565e-16,1,2
fp64,9,1,0,0,1.6551024127274957e-16,1,2
fp64,10,1,0,4.4408920985006262e-16,2.7273366710158099e-16,1,2
fp64,11,0,0,3.9968028886505635e-15,3.8492818155226619e-15,1,2
fp64,12,0,0,6.6163963197141129e-11,6.4283419750177722e-11,1,2
fp64,13,1,0,4.4482639793841372e-11,4.1446898460037579e-11,1,2
fp64,14,0,0,6.3948846218409017e-12,5.9080465660907742e-12,1,2
fp64,15,0,0,1.4699352846037073e-13,1.9726301670822304e-13,1,2
fp64,16,0,0,3.9933834017347181e-11,4.5798720534188991e-11,1,2
fp64,17,0,0,1.5618617510426702e-12,1.5752434136130355e-12,1,2
fp64,18,0,0,0,0,1,2
fp64,19,0,0,1.2120793257963669e-10,1.2744452175424693e-10,1,2
fp64,20,1,0,4.4408920985006262e-16,2.1772699395210719e-16,1,2
fp64,21,1,0,4.2069370209674162e-10,4.0725325376532916e-10,1,2
fp64,22,1,0,5.3551829637399351e-11,5.2800236025255616e-11,1,2
fp64,23,0,0,0,6.1158573197613527e-17,1,2
fp64,24,1,0,2.8954527664382113e-10,2.8219254893684282e-10,1,2
fp64,25,0,0,2.4735768988648488e-13,2.7437114910700959e-13,1,2
fp64,26,0,0,2.6645352591003757e-15,2.8270941728632456e-15,1,2
fp64,27,1,0,2.3541169014151819e-12,2.3905867856933159e-12,1,2
fp64,28,1,0,7.9181106116266164e-13,8.4533641236865535e-13,1,2
fp64,29,0,0,2.7976909677818185e-10,3.0558003318851876e-10,1,2
fp64,30,0,0,0,4.5604236815769111e-17,1,2
fp64,31,0,0,6.7182703844537173e-11,8.5201778115406229e-11,1,2
fp64,32,0,0,5.1485438135046024e-10,4.8958551804526143e-10,1,2
fp64,33,1,0,4.971534295350466e-11,5.6107677215658682e-11,1,2
fp64,34,0,0,4.4408920985006262e-16,2.9551272313841152e-16,1,2
fp64,35,1,0,0,3.2745601759384953e-16,1,2
fp64,36,1,0,0,1.5218474221762613e-16,1,2
fp64,37,1,0,1.4614975896165561e-12,1.2871960965030475e-12,1,2
fp64,38,0,0,0,4.8873783304964677e-18,1,2
fp64,39,0,0,0,1.1102230246251565e-16,1,2
fp64,40,1,0,7.3940853440035426e-13,7.4526710249781025e-13,1,2
fp64,41,0,0,3.1536995237502197e-10,3.0516022935677458e-10,1,2
fp64,42,1,0,9.681144774731365e-14,1.1804355594834267e-13,1,2
fp64,43,0,0,2.6645352591003757e-15,2.8227223459373397e-15,1,2
fp64,44,0,0,2.3341684141087171e-10,2.1119789843230906e-10,1,2
fp64,45,0,0,0,1.1102230246251565e-16,1,2
fp64,46,0,0,5.1775694842604025e-10,4.3723349556680975e-10,1,2
fp64,47,0,0,2.0096235786581929e-10,1.990871761298631e-10,1,2
fp64,48,0,0,3.7540637265465193e-11,3.3599657476834993e-11,1,2
fp64,49,1,0,4.4408920985006262e-16,3.5045043992819219e-16,1,2
fp64,50,1,0,5.3654947151926535e-10,4.8025614315577326e-10,1,2
fp64,51,1,0,1.2681855565688238e-11,1.5669840767858929e-11,1,2
fp64,52,1,0,4.5692338801472943e-12,7.007642442869794e-12,1,2
fp64,53,1,0,1.3378631535942986e-11,1.3485541151167804e-11,1,2
fp64,54,1,0,9.0720320145010191e-11,1.9749276813230881e-10,1,2
fp64,55,1,0,1.4162315764565392e-10,3.0830280814492342e-10,1,2
fp64,56,0,0,0,3.0673873029061785e-16,1,2
fp64,57,0,0,4.3893333412370339e-11,5.8432148009046614e-11,1,2
fp64,58,1,0,6.09938766160667e-11,1.4054204489211264e-10,1,2
fp64,59,1,0,2.4200952353226057e-10,2.4286059867337778e-10,1,2
fp64,60,1,0,7.9897422011754315e-11,2.0977460090720807e-10,1,2
fp64,61,1,0,0,4.3968634110023879e-17,1,2
fp64,62,1,0,0,5.4108431928986359e-16,1,2
fp64,63,1,0,3.9844127996957468e-11,7.5192621356983825e-11,1,2
fp64,64,0,0,8.8817841970012523e-16,1.2344002998724736e-15,1,2
fp64,65,0,0,2.0117241206207837e-13,3.4140901064018071e-13,1,2
fp64,66,0,0,0,8.6730960798182116e-17,1,2
fp64,67,0,0,2.7853275241795927e-12,2.94434735982829e-12,1,2
fp64,68,1,0,3.5869085479589558e-11,4.5203319285577198e-11,1,2
fp64,69,1,0,6.2172489379008766e-15,1.6702698585615365e-14,1,2
fp64,70,0,0,1.2376766278521245e-12,4.3945017733797823e-12,1,2
fp64,71,0,0,0,8.4962281372306918e-17,1,2
fp64,72,0,0,2.3132606941089762e-12,6.1145687641635611e-12,1,2
fp64,73,0,0,1.9984014443252818e-14,2.4736704231051516e-14,1,2
fp64,74,1,0,1.9095836023552692e-14,1.6490193312276067e-13,1,2
fp64,75,0,0,0,4.4405777241423107e-16,1,2
fp64,76,1,0,2.2204460492503131e-15,5.1309928086297767e-15,1,2
fp64,77,0,0,1.59574575775423e-11,7.3576198275101165e-11,1,2
fp64,78,0,0,1.6271428648906294e-12,4.6893689847560012e-12,1,2
fp64,79,1,0,2.0383694732117874e-13,4.9961152801116422e-13,1,2
fp64,80,0,0,4.787281682183675e-13,1.4736377476355423e-12,1,2
fp64,81,1,0,2.3824497930036159e-11,4.6181351198720669e-11,1,2
fp64,82,0,0,2.7173818750725331e-12,3.5393670039547129e-12,1,2
fp64,83,1,0,1.9095836023552692e-14,1.6559296987027273e-13,1,2
fp64,84,1,0,5.3290705182007514e-15,1.5293553618838429e-14,1,2
fp64,85,0,0,2.3638868640318833e-12,6.6903116895681407e-12,1,2
fp64,86,1,0,3.9968028886505635e-15,1.0491457378346231e-14,1,2
fp64,87,1,0,1.9269030815394217e-12,4.6669620804230899e-12,1,2
fp64,88,0,0,4.2714720649428273e-11,1.4861778715551254e-10,1,2
fp64,89,0,0,3.2534552829588392e-10,3.2537472369198461e-10,1,2
fp64,90,0,0,2.078337502098293e-13,4.21729319292008e-13,1,2
fp64,91,0,1,8.6430862467068437e-11,8.2315612790044775e-12,1,2
fp64,92,1,0,0,6.1152660630461759e-17,1,2
fp64,93,0,1,4.716227408607665e-13,5.7098943482849314e-14,1,2
fp64,94,1,0,4.1744385725905886e-14,3.7271283889251967e-14,1,2
fp64,95,0,1,3.3693696721570632e-09,4.7636212545602659e-10,1,2
fp64,96,1,0,2.7797630863801714e-10,3.998688772440347e-10,1,2
fp64,97,0,0,6.4739325011942128e-12,9.7967121088869181e-12,1,2
fp64,98,0,0,0,3.6110190404797854e-16,1,2
fp64,99,1,0,1.7266188478970435e-12,3.1164442730644887e-12,1,2
fp64,100,0,0,4.6190073987872893e-10,4.6572501410935274e-10,1,2
fp64,101,0,1,3.2107649872159527e-11,3.0152596623412129e-12,1,2
fp64,102,0,1,3.0577318455016211e-11,1.4406473616600715e-11,1,2
fp64,103,0,1,9.4515506532388827e-12,4.8849789791676375e-12,1,2
fp64,104,0,0,3.5778580098622115e-10,3.6499578359716622e-10,1,2
fp64,105,0,1,2.3352431099965543e-11,1.5708537078009081e-12,1,2
fp64,106,0,1,2.0829205027439457e-10,1.7564143489115356e-11,1,2
fp64,107,0,1,7.0219385861491901e-12,3.4168728496211939e-13,1,2
fp64,108,0,1,1.7467316482111528e-10,1.1325855665478045e-11,1,2
fp64,109,0,0,0,8.9530566184014614e-17,1,2
fp64,110,0,1,4.9297943505166586e-10,8.6529300571036659e-11,1,2
fp64,111,0,1,4.2406078648582479e-12,8.0361367802871691e-13,1,2
fp64,112,0,1,1.4424017535930034e-12,7.3003398743692935e-13,1,2
fp64,113,0,0,1.9539925233402755e-14,2.6161599989598804e-14,1,2
fp64,114,1,0,5.5622173533720343e-12,8.8639763350878628e-12,1,2
fp64,115,0,1,1.8678392166293634e-11,2.9593771464176991e-12,1,2
fp64,116,0,1,4.1566750041965861e-13,2.0947959428458011e-13,1,2
fp64,117,0,1,7.2817307739114767e-12,3.7764136160194646e-12,1,2
fp64,118,0,1,2.8799185258776561e-12,1.5060805106120403e-12,1,2
fp64,119,0,1,4.8849813083506888e-15,2.4140495556702063e-15,1,2
fp64,120,0,1,9.5332630678512942e-12,1.8324173857115508e-12,1,2
fp64,121,0,1,1.6334591457223269e-09,2.0537752827857307e-10,1,2
fp64,122,0,1,1.1761498441842377e-09,6.5897205351657402e-11,1,2
fp64,123,0,1,7.5504047458707646e-12,3.4927156607185357e-12,1,2
fp64,124,0,0,6.4172223090963598e-11,6.2496573222295894e-11,1,2
fp64,125,0,1,3.9831693499081666e-11,1.7927877603181772e-12,1,2
fp64,126,0,1,8.6473050942004193e-12,1.5492184180107926e-12,1,2
fp64,127,0,1,1.3322676295501878e-14,6.6029688585353341e-15,1,2
fp64,128,0,1,3.2995828291859652e-13,5.2961951690813546e-14,1,2
fp64,129,0,0,0,5.6605703763510938e-17,1,2
fp64,130,0,0,9.681144774731365e-14,1.2246214683774064e-13,1,2
fp64,131,0,1,2.6644020323374207e-11,1.2512129139909521e-11,1,2
fp64,132,0,1,2.0682096035784525e-09,3.0184742347400971e-10,1,2
fp64,133,0,0,2.1722579290894828e-10,3.1773170706124748e-10,1,2
fp64,134,0,1,1.1857181902996672e-11,2.3723055120347883e-12,1,2
fp64,135,0,1,1.4486092325682876e-09,2.1830025971505696e-10,1,2
fp64,136,0,1,2.5014212923224477e-11,1.2034013409538473e-11,1,2
fp64,137,1,0,2.3789858971667854e-12,3.020432900011801e-12,1,2
fp64,138,0,1,4.7282178172736167e-12,2.1805078847041327e-12,1,2
fp64,139,0,1,2.9165443393708301e-09,4.6347583675367945e-10,1,2
fp64,140,0,0,0,1.0063961862261462e-16,1,2
fp64,141,0,1,1.4208310084029563e-09,4.5744368283870476e-11,1,2
fp64,142,0,0,5.3235194030776256e-11,6.7237775787155896e-11,1,2
fp64,143,0,1,6.7931882341554228e-11,1.2587068470755367e-11,1,2
fp64,144,0,1,1.5065726444163374e-11,2.8055659446685958e-12,1,2
fp64,145,0,1,7.9305451095024182e-12,1.3841932588127736e-12,1,2
fp64,146,0,1,1.6732464303004235e-09,2.3900260550702297e-10,1,2
fp64,147,0,1,1.865174681370263e-13,9.2485445459175131e-14,1,2
fp64,148,0,1,8.6215479200291156e-12,1.6763117718771728e-12,1,2
fp64,149,0,1,2.5190383112771997e-10,4.5651106534356463e-11,1,2
fp64,150,0,1,1.9106494164589094e-10,1.640757235565768e-11,1,2
fp64,151,0,1,8.6894935691361752e-10,4.2678965648065073e-11,1,2
fp64,152,0,0,7.5495165674510645e-14,1.2048766770339306e-13,1,2
fp64,153,0,1,3.8919978351259488e-12,6.6446843776457047e-13,1,2
fp64,154,0,1,3.0965683350814288e-09,4.9267023012380578e-10,1,2
fp64,155,0,1,5.3894666507403599e-12,2.8040524881105035e-12,1,2
fp64,156,0,0,0,6.4208482634739688e-17,1,2
fp64,157,0,1,1.595967802359155e-11,3.1624215768728995e-12,1,2
fp64,158,0,0,6.6635585938001896e-12,6.4989772193404757e-12,1,2
fp64,159,0,1,2.6445956535781079e-11,1.2711521272260262e-11,1,2
fp64,160,0,1,2.5842439299594844e-11,1.5780151086326842e-12,1,2
fp64,161,0,1,4.0718539651152241e-12,6.5073951383776565e-13,1,2
fp64,162,0,1,2.8053390721538563e-09,3.4610443577310113e-10,1,2
fp64,163,0,1,3.7299496824516609e-11,1.771795262544053e-11,1,2
fp64,164,0,1,4.5328185649395891e-12,2.3621475634480368e-12,1,2
fp64,165,0,1,1.2878804689364642e-08,4.6992862111776172e-10,1,2
fp64,166,0,1,1.3248069308247068e-11,2.4051070502080153e-12,1,2
fp64,167,0,1,1.9355184122105129e-11,3.6323102546364488e-12,1,2
fp64,168,0,1,5.6380899948749175e-10,3.4065314622157404e-11,1,2
fp64,169,0,1,4.7324899554723743e-10,5.2144586695759796e-11,1,2
fp64,170,0,1,9.1482377229112899e-13,4.8168802489692626e-13,1,2
fp64,171,0,1,2.8790303474579559e-12,1.5056354419662973e-12,1,2
fp64,172,0,1,6.1569167542074865e-09,3.2060241680420764e-10,1,2
fp64,173,0,1,2.4605073534189614e-10,1.0932087187293148e-11,1,2
fp64,174,0,1,1.0307443787382908e-10,1.8990113432281688e-11,1,2
fp64,175,0,1,5.0359716396997101e-13,2.5394725019761097e-13,1,2
fp64,176,0,1,1.1980638703334989e-10,1.57044851056978e-11,1,2
fp64,177,0,1,6.4148686362841545e-12,2.9640089183617276e-12,1,2
fp64,178,0,1,1.0524914273446484e-12,5.5375030228630279e-13,1,2
fp64,179,0,1,5.0546233865134127e-12,2.6313671950675534e-12,1,2
fp64,180,0,1,2.2377655284344655e-12,2.3372810395570842e-13,1,2
fp64,181,0,1,7.6910700030907719e-10,1.1977821206831845e-10,1,2
fp64,182,0,1,1.8784973576657649e-13,2.989213363888782e-14,1,2
fp64,183,0,1,3.0280915552793886e-09,6.0529923886906062e-11,1,2
fp64,184,0,1,8.1724849110287323e-11,1.2783166344895301e-11,1,2
fp64,185,0,1,6.2585492344169324e-12,3.0557669290103948e-12,1,2
fp64,186,0,0,5.4671822624641209e-12,2.4133639038930108e-12,1,2
fp64,187,0,1,2.0512924692184242e-10,1.3755229118789802e-11,1,2
fp64,188,1,0,6.0662586065518553e-13,5.2589738698243163e-13,1,2
fp64,189,0,1,8.3760687275002965e-10,1.1493044166027701e-10,1,2
fp64,190,0,1,6.652456363553938e-13,3.5053676891501031e-13,1,2
fp64,191,0,1,1.9895858294205482e-09,2.8581492323514661e-10,1,2
fp64,192,1,0,0,4.5493947294275003e-18,1,2
fp64,193,0,0,3.3704017354807547e-10,3.5942993026338854e-10,1,2
fp64,194,0,1,1.0361045355011811e-11,1.9592834629733825e-12,1,2
fp64,195,0,1,5.6425975003548956e-12,9.8025382511364482e-13,1,2
fp64,196,0,1,1.5286136800796157e-09,2.147113413131905e-10,1,2
fp64,197,0,1,1.506796021288892e-09,2.1147762302627801e-10,1,2
fp64,198,0,1,5.6228799394375528e-11,9.3713559319198673e-12,1,2
fp64,199,0,1,8.7607698873171103e-11,1.095251295764228e-11,1,2
fp64,200,0,1,7.5495165674510645e-15,3.820966770711439e-15,1,2
fp64,201,1,1,1.3470780046986874e-10,5.4876726131351246e-11,1,2
fp64,202,0,0,2.2204460492503131e-15,3.5204246529610731e-15,1,2
fp64,203,0,1,5.4275695049454953e-11,3.575955898551852e-12,1,2
fp64,204,1,0,4.3698378249246161e-13,3.3356135286118766e-13,1,2
fp64,205,0,0,1.8327561690512084e-10,1.8857010397610452e-10,1,2
fp64,206,0,1,1.2891909761947318e-10,2.170477223066592e-11,1,2
fp64,207,0,1,1.0887148960136983e-09,1.5779602882021027e-10,1,2
fp64,208,0,1,2.8938469398553934e-09,4.1475422074956855e-10,1,2
fp64,209,0,1,4.1255887595070817e-12,4.2420527688258958e-13,1,2
fp64,210,0,1,9.9600327985172044e-12,1.2641613420893126e-12,1,2
fp64,211,0,1,1.0774319214590378e-09,3.1218101499171982e-11,1,2
fp64,212,0,1,2.1040946762695967e-12,2.959801778629329e-13,1,2
fp64,213,0,1,1.2108092306561957e-11,5.6236308717006153e-12,1,2
fp64,214,0,0,5.340172748447003e-12,3.9618962939220839e-12,1,2
fp64,215,1,0,1.1799450305716164e-11,1.8343917173970911e-11,1,2
