domain,n,method,kernel_median_ms,e2e_median_ms,cpu128_median_ms,kernel_mroots_s,e2e_mroots_s,correction_fraction,checksum
peng_robinson,512,adaptive_frozen_v1,0.0228461120278,0.0348060801625,0.0421302393079,22.4108154323,14.7100735736,0.140625,1295.49231571
peng_robinson,512,adaptive_no_gradient_gate,0.0186209920794,0.0318624004722,0.0421302393079,27.495849728,16.0690968795,0.083984375,1295.49231111
peng_robinson,2048,fp32,0.00412063999102,0.0214175991714,0.044509768486,497.010174261,95.6222956462,0,5267.5290814
peng_robinson,2048,fp64,0.0164012797177,0.0343008004129,0.044509768486,124.868305111,59.7070615072,1,5267.51261418
peng_robinson,2048,adaptive_frozen_v1,0.0225449614227,0.0358527973294,0.044509768486,90.8406965797,57.1224605205,0.140625,5267.5126006
peng_robinson,2048,adaptive_no_gradient_gate,0.0204972792417,0.0359008014202,0.044509768486,99.9156998279,57.0460802818,0.08544921875,5267.51259102
peng_robinson,8192,fp32,0.00412127980962,0.0393536016345,0.0530611723661,1987.73205859,208.163920448,0,21388.210483
peng_robinson,8192,fp64,0.0164105594158,0.0518208034337,0.0530611723661,499.190782741,158.083230232,1,21388.2018572
peng_robinson,8192,adaptive_frozen_v1,0.0225516799837,0.0536863990128,0.0530611723661,363.254533849,152.589857965,0.141357421875,21388.2019099
peng_robinson,8192,adaptive_no_gradient_gate,0.0204953607172,0.0532479993999,0.0530611723661,399.700210845,153.84615558,0.0863037109375,21388.2018786
peng_robinson,32768,fp32,0.00621759984642,0.134399995208,0.0850399956107,5270.20085071,243.809532503,0,86371.5643246
peng_robinson,32768,fp64,0.0172767993063,0.147648006678,0.0850399956107,1896.64760348,221.933236603,1,86371.5593769
peng_robinson,32768,adaptive_frozen_v1,0.0226175989956,0.147551998496,0.0850399956107,1448.78331278,222.077642689,0.140747070312,86371.559528
peng_robinson,32768,adaptive_no_gradient_gate,0.0206527989358,0.147039994597,0.0850399956107,1586.61303496,222.850933106,0.0856628417969,86371.5593866
peng_robinson,131072,fp32,0.013151999563,0.45785599947,0.238691456616,9965.93707081,286.273413807,0,264705.752929
peng_robinson,131072,fp64,0.0625599995255,0.506816029549,0.238691456616,2095.14068085,258.61849736,1,264705.749828
peng_robinson,131072,adaptive_frozen_v1,0.0811199992895,0.531296014786,0.238691456616,1615.77910685,246.702396315,0.14161,264705.750168
peng_robinson,131072,adaptive_no_gradient_gate,0.0684479996562,0.515712022781,0.238691456616,1914.9135206,254.157347919,0.08656,264705.749775
peng_robinson,524288,fp32,0.0324800014496,1.81942403316,0.873823650181,16141.8712008,288.161522791,0,264705.752929
peng_robinson,524288,fp64,0.195360004902,1.97596800327,0.873823650181,2683.70181636,265.332231661,1,264705.749828
peng_robinson,524288,adaptive_frozen_v1,0.250239998102,2.05068802834,0.873823650181,2095.14068085,255.664436889,0.14161,264705.750168
peng_robinson,524288,adaptive_no_gradient_gate,0.203263998032,1.99023997784,0.873823650181,2579.34511314,263.42953907,0.08656,264705.749775
peng_robinson,2097152,fp32,0.115616001189,7.22559976578,2.72003933787,18138.9425204,290.239159098,0,264705.752929
peng_robinson,2097152,fp64,0.729279994965,7.90204811096,2.72003933787,2875.64723355,265.393474015,1,264705.749828
peng_robinson,2097152,adaptive_frozen_v1,0.934463977814,8.08601570129,2.72003933787,2244.22990055,259.355420206,0.14161,264705.750168
peng_robinson,2097152,adaptive_no_gradient_gate,0.744063973427,7.88438415527,2.72003933787,2818.51033634,265.988054197,0.08656,264705.749775
peng_robinson,8388608,fp32,0.466975986958,29.0380153656,6.51647336781,17963.6817187,288.883654561,0,264705.752929
peng_robinson,8388608,fp64,2.85427188873,31.2888317108,6.51647336781,2938.96598748,268.102308118,1,264705.749828
peng_robinson,8388608,adaptive_frozen_v1,3.67504000664,32.296257019,6.51647336781,2282.58957313,259.739325057,0.14161,264705.750168
peng_robinson,8388608,adaptive_no_gradient_gate,2.89971208572,31.4763202667,6.51647336781,2892.91065872,266.505357962,0.08656,264705.749775
peng_robinson,16777216,fp32,0.934912025928,57.8173103333,13.1608881056,17945.2349897,290.176348628,0,264705.752929
peng_robinson,16777216,fp64,5.72057580948,62.6978874207,13.1608881056,2932.78448862,267.588218522,1,264705.749828
peng_robinson,16777216,adaptive_frozen_v1,7.33433580399,64.2571182251,13.1608881056,2287.48948076,261.095057846,0.14161,264705.750168
peng_robinson,16777216,adaptive_no_gradient_gate,5.77523183823,62.705406189,13.1608881056,2905.02900489,267.55613303,0.08656,264705.749775
