domain,n,method,kernel_median_ms,e2e_median_ms,kernel_mroots_s,e2e_mroots_s,root_p99,root_max,wrong_root,iterations_median,iterations_p99,checksum
kepler,2097152,safeguarded_newton,2.70409607887,9.81148815155,775.546407683,213.744537792,3.60133842019e-10,1.33774779448e-09,0,6,19,1371436.38426
kepler,2097152,safeguarded_halley,2.62899208069,9.74108791351,797.701908425,215.289300191,3.56387240899e-10,1.28139451827e-09,0,4,12,1371436.38426
kepler,2097152,mikkola_kepler,0.774591982365,7.89673614502,2707.42797208,265.571998543,3.48095164672e-10,1.28140417027e-09,0,4,4,1371436.38426
kepler,8388608,bracketed_secant,40.4829750061,68.8345947266,207.213229728,121.866163857,5.23528898184e-10,2.35366478824e-09,0,16,87,1371436.38424
kepler,8388608,mikkola_kepler,3.04771208763,31.2788486481,2752.4279718,268.187876555,3.48095164672e-10,1.28140417027e-09,0,4,4,1371436.38426
kepler,8388608,safeguarded_newton,10.6303358078,38.8784332275,789.119756108,215.765073425,3.60133842019e-10,1.33774779448e-09,0,6,19,1371436.38426
kepler,8388608,safeguarded_halley,10.2695360184,38.5010223389,816.843914369,217.880136433,3.56387240899e-10,1.28139451827e-09,0,4,12,1371436.38426
kepler,8388608,brent_dekker,33.6080322266,61.8755187988,249.601284105,135.572325903,3.69515017543e-10,1.50601051768e-09,0,31,47,1371436.38425
kepler,16777216,safeguarded_newton,21.2081279755,77.6652832031,791.074819023,216.019504572,3.60133842019e-10,1.33774779448e-09,0,6,19,1371436.38426
kepler,16777216,brent_dekker,67.4452819824,123.95929718,248.752996605,135.344555686,3.69515017543e-10,1.50601051768e-09,0,31,47,1371436.38425
kepler,16777216,safeguarded_halley,20.4808006287,76.9370880127,819.167976105,218.064088899,3.56387240899e-10,1.28139451827e-09,0,4,12,1371436.38426
kepler,16777216,mikkola_kepler,6.0800318718,62.503326416,2759.39606136,268.421169912,3.48095164672e-10,1.28140417027e-09,0,4,4,1371436.38426
kepler,16777216,bracketed_secant,81.0320281982,137.572250366,207.044256118,121.952035787,5.23528898184e-10,2.35366478824e-09,0,16,87,1371436.38424
pv,1,safeguarded_newton,0.0123000638559,0.0148198399693,0.0813003909339,0.0674771119036,5.3290705182e-15,5.3290705182e-15,0,3,3,7.44420283371
pv,1,brent_dekker,0.0699065625668,0.0752115175128,0.0143048086372,0.0132958359713,5.3290705182e-15,5.3290705182e-15,0,36,36,7.44420283371
pv,1,bracketed_secant,0.0102501763031,0.012885119766,0.0975592975604,0.077608902219,5.3290705182e-15,5.3290705182e-15,0,2,2,7.44420283371
pv,1,safeguarded_halley,0.0143497604877,0.0196518395096,0.069687574288,0.0508858216307,5.3290705182e-15,5.3290705182e-15,0,3,3,7.44420283371
pv,1,lambert_w,0.00820060819387,0.0128956791013,0.121942175063,0.0775453539237,6.2172489379e-15,6.2172489379e-15,0,1,1,7.44420283371
pv,1,bishop_transform,0.0555082261562,0.0627715215087,0.0180153478006,0.0159307911608,6.2172489379e-15,6.2172489379e-15,0,46,46,7.44420283371
pv,1,chandrupatla,0.0163993276656,0.0246239993721,0.0609781096148,0.0406107872603,5.3290705182e-15,5.3290705182e-15,0,3,3,7.44420283371
pv,8,chandrupatla,0.0327951684594,0.0383702404797,0.243938371895,0.208494914287,5.3290705182e-14,6.23945339839e-14,0,5,7,159.974506715
pv,8,safeguarded_newton,0.020496416837,0.0258550401777,0.390312124486,0.309417426738,6.10622663544e-14,6.12843109593e-14,0,5,5,159.974506715
pv,8,lambert_w,0.0163990724832,0.0246665589511,0.487832467855,0.324325740605,5.68434188608e-14,5.72875080707e-14,0,4,6,159.974506715
pv,8,bishop_transform,0.0555445738137,0.0628915205598,0.144028470303,0.127203157577,1.97175609173e-13,2.05169214951e-13,0,46,47,159.974506715
pv,8,brent_dekker,0.0985949411988,0.100992642343,0.0811400656335,0.0792136913581,5.68434188608e-14,6.01740879347e-14,0,36,38,159.974506715
pv,8,safeguarded_halley,0.0225277449936,0.0247257594019,0.35511765613,0.323549213189,5.68434188608e-14,6.30606677987e-14,0,3,5,159.974506715
pv,8,bracketed_secant,0.067794047296,0.0752316787839,0.11800446085,0.106338182655,5.68434188608e-14,6.32827124036e-14,0,8,25,159.974506715
pv,32,lambert_w,0.0163992960006,0.0234883185476,1.95130327539,1.36237934338,5.72875080707e-14,6.03961325396e-14,0,4,6,1302.5552024
pv,32,bracketed_secant,0.0800774693489,0.0859123244882,0.399613027986,0.372472752782,5.99520433298e-14,6.32827124036e-14,0,3,38,1302.5552024
pv,32,chandrupatla,0.0493462421,0.0605513602495,0.648478964926,0.528476980007,6.03961325396e-14,6.23945339839e-14,0,4,8,1302.5552024
pv,32,safeguarded_newton,0.0266242884099,0.0357174389064,1.20191005699,0.895920899699,6.10622663544e-14,6.12843109593e-14,0,4,9,1302.5552024
pv,32,bishop_transform,0.0554919652641,0.0615481622517,0.576660059663,0.519918041893,2.05169214951e-13,4.70956607046e-13,0,45,47,1302.5552024
pv,32,safeguarded_halley,0.0286963190883,0.0362316817045,1.11512559857,0.88320493266,5.68434188608e-14,6.30606677987e-14,0,3,6,1302.5552024
pv,32,brent_dekker,0.108790144324,0.122411206365,0.294144292194,0.261413974671,6.01740879347e-14,6.30606677987e-14,0,32,45,1302.5552024
pv,128,safeguarded_newton,0.0284400954843,0.0360412783921,4.5006881243,3.55148334661,7.08322289711e-14,7.32747196253e-14,0,4,9,5992.42861454
pv,128,lambert_w,0.0184333771467,0.0240406394005,6.9439256291,5.32431762183,6.79456491071e-14,7.32747196253e-14,0,3,6,5992.42861454
pv,128,brent_dekker,0.118513152003,0.124176636338,1.08004890458,1.03078971838,6.94999613415e-14,8.48210390814e-14,0,29,46,5992.42861454
pv,128,bishop_transform,0.0616498216987,0.073071680963,2.07624282558,1.75170460448,2.31592522937e-13,4.70956607046e-13,0,45,47,5992.42861454
pv,128,bracketed_secant,0.0842520296574,0.0977481529117,1.51925123372,1.30948765974,7.06101843662e-14,7.32747196253e-14,0,3,35,5992.42861454
pv,128,safeguarded_halley,0.030717311427,0.0364870391786,4.16703135964,3.50809500802,7.1054273576e-14,7.32747196253e-14,0,3,6,5992.42861454
pv,128,chandrupatla,0.0514600649476,0.0609862431884,2.48736569086,2.09883398793,6.92779167366e-14,7.32747196253e-14,0,4,8,5992.42861454
pv,512,chandrupatla,0.0821962878108,0.0976460874081,6.22899176637,5.24342565678,7.54951656745e-14,8.65973959208e-14,0,3,10,25877.1396024
pv,512,safeguarded_halley,0.0513930879533,0.0609852783382,9.96242919797,8.39546877462,7.63833440942e-14,8.65973959208e-14,0,3,6,25877.1396024
pv,512,lambert_w,0.0321177579463,0.047352001071,15.9413369033,10.8126370253,7.59392548844e-14,8.65973959208e-14,0,3,6,25877.1396024
pv,512,brent_dekker,0.208084732294,0.221067845821,2.46053612082,2.31603107226,7.81597009336e-14,8.65973959208e-14,0,29,46,25877.1396024
pv,512,bishop_transform,0.114941723645,0.122879035771,4.45443120013,4.16669936241,3.03090885723e-13,5.34905453264e-13,0,45,47,25877.1396024
pv,512,safeguarded_newton,0.0450491532683,0.0601596795022,11.3653634498,8.51068363788,7.59392548844e-14,8.65973959208e-14,0,3,9,25877.1396024
pv,512,bracketed_secant,0.13990521431,0.147966712713,3.65962056901,3.46023771571,7.63833440942e-14,8.61533067109e-14,0,3,38,25877.1396024
pv,2048,brent_dekker,0.212974071503,0.23312959075,9.61619405381,8.78481360266,7.94919685632e-14,9.37028232784e-14,0,29,48,106226.468109
pv,2048,chandrupatla,0.0860412791371,0.0999584048986,23.8025285135,20.4885222216,8.04911692853e-14,9.37028232784e-14,0,3,10,106226.468109
pv,2048,safeguarded_halley,0.051238398999,0.0640928000212,39.970023264,31.953667172,8.03801469829e-14,8.881784197e-14,0,3,6,106226.468109
pv,2048,bishop_transform,0.114785604179,0.134860798717,17.8419586206,15.186028998,3.09086090056e-13,7.12763181809e-13,0,45,47,106226.468109
pv,2048,lambert_w,0.0322230421007,0.0492480024695,63.5570035133,41.5854430089,8.08242361927e-14,9.81437153769e-14,0,3,6,106226.468109
pv,2048,bracketed_secant,0.139656960964,0.159347206354,14.6645035511,12.8524374343,7.97140131681e-14,9.14823772291e-14,0,3,37,106226.468109
pv,2048,safeguarded_newton,0.0450816005468,0.0619903989136,45.428733123,33.0373741078,7.9936057773e-14,9.10382880193e-14,0,3,9,106226.468109
pv,8192,chandrupatla,0.0860332772136,0.127494394779,95.2189695118,64.2538051511,7.81597009336e-14,9.37028232784e-14,0,3,10,424574.890011
pv,8192,bishop_transform,0.114798717201,0.154816001654,71.3596824055,52.9144268842,2.9576341376e-13,7.12763181809e-13,0,45,47,424574.890011
pv,8192,lambert_w,0.0327024012804,0.0702719986439,250.501482437,116.575594235,7.81597009336e-14,9.81437153769e-14,0,3,6,424574.890011
pv,8192,bracketed_secant,0.139648959041,0.179459199309,58.6613753248,45.6482589442,7.81597009336e-14,9.23705556488e-14,0,3,36,424574.890011
pv,8192,safeguarded_newton,0.0471286401153,0.087980799377,173.822117081,93.1112249265,7.86037901435e-14,9.10382880193e-14,0,3,9,424574.890011
pv,8192,brent_dekker,0.215987831354,0.254563182592,37.9280626535,32.1806158949,7.81597009336e-14,9.37028232784e-14,0,29,48,424574.890011
pv,8192,safeguarded_halley,0.0533094406128,0.09320320189,153.668841876,87.8939761068,7.86037901435e-14,9.54791801178e-14,0,3,6,424574.890011
pv,32768,safeguarded_halley,0.0534240007401,0.174431994557,613.357284106,187.85544523,7.90478793533e-14,9.59232693276e-14,0,3,6,1687236.03361
pv,32768,brent_dekker,0.230844810605,0.353695988655,141.948176847,92.6445338682,7.86037901435e-14,1.03028696685e-13,0,29,48,1687236.03361
pv,32768,lambert_w,0.0328192003071,0.156479999423,998.439928254,209.406953737,7.86037901435e-14,9.84767822843e-14,0,3,6,1687236.03361
pv,32768,chandrupatla,0.0926176011562,0.215872004628,353.798841591,151.793652245,7.87148124459e-14,9.72555369572e-14,0,3,10,1687236.03361
pv,32768,safeguarded_newton,0.0492736026645,0.174239993095,665.021395394,188.06245006,7.90478793533e-14,9.49240686055e-14,0,3,9,1687236.03361
pv,32768,bishop_transform,0.115094400942,0.238112002611,284.705422086,137.615910331,3.03090885723e-13,7.34523553092e-13,0,45,47,1687236.03361
pv,32768,bracketed_secant,0.146751999855,0.273023992777,223.288268864,120.018756105,7.86037901435e-14,9.41469124882e-14,0,3,36,1687236.03361
pv,131072,lambert_w,0.120095998049,0.576896011829,1091.39356956,227.202125361,7.81597009336e-14,1.00364161426e-13,0,3,6,5136677.06995
pv,131072,chandrupatla,0.29587200284,0.753087997437,443.002375155,174.046061611,7.81597009336e-14,9.79216707719e-14,0,3,10,5136677.06995
pv,131072,safeguarded_halley,0.177055999637,0.631168007851,740.28556089,207.66578529,7.81597009336e-14,9.59232693276e-14,0,3,6,5136677.06995
pv,131072,bishop_transform,0.452735990286,0.9073600173,289.510891143,144.45423812,3.01092484278e-13,8.24007528877e-13,0,45,47,5136677.06995
pv,131072,brent_dekker,0.829472005367,1.28559994698,158.018593939,101.953955667,7.81597009336e-14,1.03916875105e-13,0,29,48,5136677.06995
pv,131072,safeguarded_newton,0.161855995655,0.615743994713,809.806269267,212.8676871,7.81597009336e-14,9.72555369572e-14,0,3,9,5136677.06995
pv,131072,bracketed_secant,0.504191994667,0.955807983875,259.964460734,137.132146008,7.81597009336e-14,9.7699626167e-14,0,3,36,5136677.06995
pv,524288,brent_dekker,2.64867210388,4.4270401001,197.943716488,118.428563588,7.81597009336e-14,1.03916875105e-13,0,29,48,5136677.06995
pv,524288,safeguarded_halley,0.538879990578,2.31967997551,972.921632213,226.017384094,7.81597009336e-14,9.59232693276e-14,0,3,6,5136677.06995
pv,524288,bishop_transform,1.46620798111,3.24191999435,357.580920821,161.7214493,3.01092484278e-13,8.24007528877e-13,0,45,47,5136677.06995
pv,524288,safeguarded_newton,0.504671990871,2.27913594246,1038.86882863,230.038055314,7.81597009336e-14,9.72555369572e-14,0,3,9,5136677.06995
pv,524288,chandrupatla,0.937888026237,2.71273589134,559.00916243,193.269091058,7.81597009336e-14,9.79216707719e-14,0,3,10,5136677.06995
pv,524288,lambert_w,0.38051199913,2.15849590302,1377.84879635,242.895063765,7.81597009336e-14,1.00364161426e-13,0,3,6,5136677.06995
pv,524288,bracketed_secant,1.57798397541,3.37203192711,332.251789733,155.481327382,7.81597009336e-14,9.7699626167e-14,0,3,36,5136677.06995
pv,2097152,chandrupatla,3.48300790787,10.5959043503,602.109456962,197.921001424,7.81597009336e-14,9.79216707719e-14,0,3,10,5136677.06995
pv,2097152,safeguarded_newton,1.8761279583,8.96671962738,1117.80861786,233.881741278,7.81597009336e-14,9.72555369572e-14,0,3,9,5136677.06995
