channel,unit,finite,nonfinite,min,median,max
AB1N018Phi,deg,48001,0,-1.7601081360773663,2.43434663894346,5.549056426661505
AB1N019Phi,deg,48001,0,0.0,0.0,0.0
AB2N001Phi,deg,48001,0,0.0,0.0,180.0
AB2N002Phi,deg,48001,0,35.48613735452384,64.20307234124611,105.87764605317416
AB2N003Phi,deg,48001,0,23.68509112357558,47.18185892178725,82.26255180939405
AB2N004Phi,deg,48001,0,19.16828332910019,36.43192551045109,68.29925293350561
AB2N005Phi,deg,48001,0,12.88825509677304,19.778943009280507,45.871079846422894
AB2N006Phi,deg,48001,0,9.691610595538226,15.728721148452438,32.507899618759936
AB2N007Phi,deg,48001,0,8.309738810729122,13.228613007948649,23.486947026533407
AB2N008Phi,deg,48001,0,6.833204316680457,11.032033906348085,19.647186755710745
AB2N009Phi,deg,48001,0,5.025304698682138,8.840587415043805,17.053112581684907
AB2N010Phi,deg,48001,0,3.8977472902527444,7.458679416704228,14.116135407728429
AB2N011Phi,deg,48001,0,2.227420321078995,5.922825054207229,11.588643326348212
AB2N012Phi,deg,48001,0,1.1695174509696018,4.848347798147926,10.089342951387353
AB2N013Phi,deg,48001,0,0.518280750044222,4.377874517546586,9.191501776501287
AB2N014Phi,deg,48001,0,-0.47061835068626495,3.717081934564576,8.6646328426162
AB2N015Phi,deg,48001,0,-0.7450761009021716,3.165841253223166,7.975690000737832
AB2N016Phi,deg,48001,0,-0.8271436638043651,2.7254500838505256,6.5860563598119795
AB2N017Phi,deg,48001,0,-1.5556572627371492,2.438442967777198,6.002353668275328
AB2N018Phi,deg,48001,0,-0.8370984509324096,2.429903229895956,5.361492743765125
AB2N019Phi,deg,48001,0,0.0,0.0,0.0
AB3N001Phi,deg,48001,0,0.0,0.0,180.0
AB3N002Phi,deg,48001,0,38.27825674719359,64.16271894386828,105.75352824538302
AB3N003Phi,deg,48001,0,23.68733883123464,47.12757581924732,80.40058023696956
AB3N004Phi,deg,48001,0,18.38421976188961,36.34183116880011,61.48129690543476
AB3N005Phi,deg,48001,0,12.707088935432965,19.77766231249227,40.11440097960637
AB3N006Phi,deg,48001,0,9.74086221537148,15.731691356922983,32.5866853603733
AB3N007Phi,deg,48001,0,8.714589715555421,13.179547608135879,22.765746398938063
AB3N008Phi,deg,48001,0,6.575069262024524,10.993186873571892,18.657481213710295
AB3N009Phi,deg,48001,0,4.958067310343862,8.814916547435468,15.737656717323217
AB3N010Phi,deg,48001,0,3.7877462420250194,7.451090800977957,13.403177631002842
AB3N011Phi,deg,48001,0,2.1669207593744,5.8969183203542075,11.959818680015065
AB3N012Phi,deg,48001,0,1.049920631837702,4.813216745065113,10.183309006148628
AB3N013Phi,deg,48001,0,0.6794934636573325,4.3816241436735845,9.63207793544217
AB3N014Phi,deg,48001,0,-0.4425227521138319,3.6904111585212087,8.553488857243309
AB3N015Phi,deg,48001,0,-1.2789213006703033,3.1362242861454543,7.717996038755423
AB3N016Phi,deg,48001,0,-1.212611661438356,2.7255243671417086,6.659405908252789
AB3N017Phi,deg,48001,0,-1.5149134322920839,2.443889227244215,5.983302203544735
AB3N018Phi,deg,48001,0,-1.150542495444921,2.4330423005714725,5.694304744991855
AB3N019Phi,deg,48001,0,0.0,0.0,0.0
AB1N001Alp,deg,48001,0,-13.308000000000018,-13.308000000000018,166.692
AB1N002Alp,deg,48001,0,20.70071367954553,50.57151976427083,88.96329772880738
AB1N003Alp,deg,48001,0,10.145190296041806,33.895633257981224,71.41646336050111
AB1N004Alp,deg,48001,0,5.927457248146449,23.04184819910414,53.848061052469646
