domain,n,method,timing_kind,speedup_vs_brent,ci95_low,ci95_high,faster_than_brent
kepler,512,safeguarded_newton,e2e,2.8095429379925445,2.7020835828875565,2.9320182061400892,True
kepler,512,safeguarded_newton,kernel,3.1090658596471,3.102300273384016,3.11032501937133,True
kepler,2048,bracketed_secant,e2e,0.8768310901329386,0.8495820801858203,0.8827997931458456,False
kepler,2048,bracketed_secant,kernel,0.8553704762595813,0.850219640689446,0.8606746388507202,False
kepler,2048,safeguarded_halley,e2e,2.6644836992291836,2.6612041833414515,2.6806157016649386,True
kepler,2048,safeguarded_halley,kernel,3.2436239407065073,3.241712095340692,3.2737343496577065,True
kepler,2048,safeguarded_newton,e2e,2.635784057990263,2.6031464867020953,2.647287069640474,True
kepler,2048,safeguarded_newton,kernel,3.1294756449388155,3.125430172626478,3.1575533877657236,True
kepler,8192,bracketed_secant,e2e,0.8633316125641692,0.8594357846109206,0.8736841308013157,False
kepler,8192,bracketed_secant,kernel,0.8420629602378376,0.8351566578348353,0.8463071705061358,False
kepler,8192,safeguarded_halley,e2e,2.265383054038388,2.2296299512167783,2.3206190861845792,True
kepler,8192,safeguarded_halley,kernel,3.169070005952931,3.1542191778559614,3.1858908544848186,True
kepler,8192,safeguarded_newton,e2e,2.214583589502025,2.1969858390026986,2.2315258336823285,True
kepler,8192,safeguarded_newton,kernel,3.048871143929833,3.03349367825073,3.064972753147801,True
kepler,32768,bracketed_secant,e2e,0.9104800871921273,0.9007845286699392,0.9161906094085296,False
kepler,32768,bracketed_secant,kernel,0.8475940324545553,0.8467596596577268,0.8484016092406528,False
kepler,32768,safeguarded_halley,e2e,1.7438750525334765,1.7134700596009331,1.751908217947662,True
kepler,32768,safeguarded_halley,kernel,3.1829529819910696,3.179886149077128,3.184833176158959,True
kepler,32768,safeguarded_newton,e2e,1.6917609598454921,1.6839131006787884,1.7043467397034564,True
kepler,32768,safeguarded_newton,kernel,3.0733265357994535,3.070217038434243,3.0760116717244803,True
kepler,131072,bracketed_secant,e2e,0.8895989721003372,0.8865814413329469,0.8916254731542124,False
kepler,131072,bracketed_secant,kernel,0.8290777697905612,0.8226293985338778,0.8339527946553444,False
kepler,131072,safeguarded_halley,e2e,1.603737395307392,1.5961220672132959,1.614941331314147,True
kepler,131072,safeguarded_halley,kernel,2.644796796185723,2.6399746273049116,2.6479111139467646,True
