sample_id,fold_side,relative_fold_offset,fold_x,fold_Da,root_spacing_min,Fx,condition,raw_gradient,regularized_gradient_lambda_1e-4,regularization_relative_bias,root_count,selected_branch
cstrfold_0000496,upper,-0.0006781271229054215365831855,0.799756331102721081294817346788,0.000359206182615087611376595862241,+inf,0.992149393630393840037221311894,1.00791272606727082500172351803,1.01512793441423707266561418308,1.01512792410167366379771346177,0.0000000101588805304807184911947003038,1,single
cstrfold_0000497,upper,-2.183690601849319709183301e-8,0.834008767555141575600672041281,0.000000027913129174458701936452701962,+inf,0.999997992671245298263651179287,1.0000020073327840785540851941,1.00000395884119269493663764829,1.00000394884111305967099870782,0.0000000100000400466951734846228379288,1,single
cstrfold_0000498,lower,0.000181499282653999905933891,0.0554618111481929895825848981045,0.0201040053017859094367179743164,+inf,0.99992629436737862641986328377,1.00007371106554209055545239866,0.000280420554954654863637360738895,0.000280420552150035924946874616576,0.0000000100014741756145669586853346417,1,single
cstrfold_0000499,lower,0.000006871657856666791733854571,0.0517576290198431332952011971685,0.0178267171935020577012519113707,+inf,0.992658745897014975350044271943,1.00739554669047025674236461717,0.0858382507095762488523890995961,0.0858382498384503863101958839041,0.0000000101484577719267181967405685862,1,single
cstrfold_0000500,lower,-0.0000005255516265486665816820314,0.0145313458788162589286569946455,0.00513750198092307486269150334164,+inf,0.999998573037721581884004053944,1.00000142696431464236563936149,0.0000501035542317064719905979678525,0.0000501035537306695047632184894184,0.0000000100000284393060853319263722073,1,single
cstrfold_0000501,upper,-0.00001898465123615262347813108,0.921831995113016561597137086766,0.00000174731357132945125300823588385,+inf,0.999963362020674102443803856698,1.0000366393217166091242305962,1.00006978445881525280083833106,1.00006977445738465723754810315,0.0000000100007326998440756070660520318,1,single
cstrfold_0000502,upper,0.00001162710238542139196580241,0.80023049138345331226835771781,0.000228404962312079652026922227433,0.00172881329485598749925465232546,0.00429617872264562921497671245193,232.764990601738779768514839707,162382.246701802761817185176075,162294.316386359265943630068404,0.00054150202518733640837210744167,3,high_triple
cstrfold_0000503,upper,2.453450846378637847559881e-8,0.822234495402210811172611172553,0.0000000654942087767465000638065971226,0.0000686663097344518537209872003623,0.999995375013292644082862433108,1.00000462500809795689160166405,1.00000911903778395101589741194,1.00000910903760035942143827902,0.0000000100000924003740171208477996191,3,low_triple
cstrfold_0000504,lower,-0.0001049148599481487752266655,0.0510394839990307414677140138515,0.0185130825213660855202121046778,0.00149989328437933837774001852918,-0.0136042570524163541923733566207,73.5064028963185825127580597715,-195.014937225017987383875797653,-195.004400764266102857144286039,0.000054028993377707428540630891196,3,middle_triple
cstrfold_0000505,lower,-0.00003484311609597292018202325,0.0545823125919803618521674869825,0.018717977486279686256034734083,0.0009782618653362096284574273189,0.989222513239917516230923077444,1.01089490647031868033228824394,0.126552440216814408002978286442,0.126552438923564262591054405075,0.0000000102190850148466439172638371748,3,high_triple
cstrfold_0000506,lower,0.0001440447408903418502979872,0.0146095235777762746380154954031,0.00516642436475498656222597104266,+inf,0.999998644768951127207909222553,1.00000135523288552647700972546,0.0000467777264832719507026412629803,0.0000467777260154934226525957635794,0.0000000100000270046755359970322348545,1,single
cstrfold_0000507,upper,4.991105946090278810259009e-8,0.920557076571461468306935049663,0.00000272573862963142313219508128265,+inf,0.999945200954907688145591701469,1.00005480204819222189102304869,1.0001041534303133852228464901,1.00010414342817576579600843527,0.0000000100010959709745676774739993362,1,single
cstrfold_0000508,upper,-0.0008084813268883459198617865,0.788383149291659348503756685532,0.000311258602124887995015728701102,+inf,0.992594943008892126145576683694,1.00746030094477474676932583803,1.01431788334846299478105980637,1.01431787305337740284423985458,0.0000000101497624767796816245291802219,1,single
cstrfold_0000509,upper,-0.002591912086592731879090909,0.824157688081084264718370749648,0.0000000448496637060680032611794659185,+inf,0.999996745891298614846140389898,1.00000325411929064305288645299,1.00000641877671630294204300043,1.00000640877658713226736674404,0.0000000100000649824904051305847499718,1,single
cstrfold_0000510,lower,0.00001928301002279539011680792,0.0544052455454920457140665577067,0.0197254001319824678120360763382,+inf,0.999941399732509657293745546522,1.00005860370168293725062436405,0.000223922221010098770293278253085,0.000223922218770614121478585836306,0.000000010001172008354154713401180495,1,single
cstrfold_0000511,lower,0.0000007940620328483000033588118,0.0551561618261765490233377631552,0.0189530247111685539462336008527,+inf,0.989952606714346691953073715634,1.01014936797732228062533294075,0.112899211499782153087956254843,0.112899210347756639902625320257,0.0000000102040173521278653771361434198,1,single
cstrfold_0000512,lower,-0.0004660150218365116253574137,0.0148601588956892080158510480348,0.0052528485807551625676678419575,0.000944495833889786341789205333643,0.0286560420000625369444045043562,34.8966546042128801266802005716,94.2878099002103672090805088831,94.2866616993991382826773290781,0.0000121776167295022156616575264399,3,low_triple
cstrfold_0000513,upper,-0.00000188601463454055816918932,0.923714198712080644246978050774,0.00000156694793256950729313927299487,+inf,0.999967446707366721705723867452,1.00003255435238463795825665137,1.00006197510859797893518248557,1.00006196510732718987102374879,0.0000000100006509976325299743531251665,1,single
cstrfold_0000514,upper,7.26148021682142010838406e-8,0.783783907128980966760740336824,0.000349754050616649617521316106406,+inf,0.991695993556786125595821536688,1.00837354037645244705597325971,1.01607190954931219235746764446,1.01607189921771838792482367955,0.0000000101681718659216895887808966541,1,single
cstrfold_0000515,upper,0.000000391994778930776671499203,0.829452022236887061098114901385,0.0000000391494315462761646861324524913,0.000265138342848501840038623144865,-0.000836779707110511954235979509869,1195.05766153568043255500720866,-4320849686.85565261742328852702,-4260009810.84754372844233451831,0.0140805351764927936913349185898,3,middle_triple
cstrfold_0000516,lower,-0.0000006454189170296184208364116,0.0553889087814330651593285395627,0.0200676329304412326254355189995,0.000127813196144741135488939252181,0.99992095367923456535909699696,1.00007905256958020700978717401,0.000305047945464877075782661693556,0.000305047942413915336106261052997,0.0000000100015810138530679353898989013,3,high_triple
cstrfold_0000517,lower,-1.179316065213698089081308e-8,0.0521099011126028734962504137638,0.0178826943029321600296492433749,+inf,0.990883005439161855857231247947,1.00920087892394265968767161244,0.112090403213940212498161802135,0.112090402072314695970281935748,0.0000000101848640364771272180898266024,1,single
cstrfold_0000518,lower,0.008490156719216572485685711,0.0148926336004022281940143770167,0.00525998699874317809267614009912,+inf,0.999997882954325587236241716972,1.00000211705015630463967788586,0.0000735949077025605989205760520491,0.0000735949069666084131690075315445,0.0000000100000422410470992836976786083,1,single
cstrfold_0000519,upper,0.00007468529950114132841057064,0.924345487954188081779153554311,0.00000112553143428223837575000128024,0.00182573570039662922329047257436,0.999975820980681710101589659647,1.00002417960395740109301024607,1.00004610814360555278434203698,1.0000460981426609511390858598,0.0000000100004834979160093049923836275,3,low_triple
cstrfold_0000520,upper,-0.001148880984729458481118691,0.788058656813055611094225816367,0.00032446637514578535717805360034,+inf,0.992338258632081015502223043391,1.0077208968829646313559793478,1.01481419028624446647597031852,1.01481417998079220033542478416,0.0000000101550139570217568421879271193,1,single
cstrfold_0000521,upper,-0.0000124153504650372725327301,0.83298803320953884902752197694,0.0000000196761986620956960961792232666,+inf,0.999998522785683488824655086861,1.00000147721649867653577640349,1.00000291508211339455362086999,1.00000290508205479929544889425,0.0000000100000294443512053286552299837,1,single
cstrfold_0000522,lower,0.00002733583518426733270262809,0.0523254881252719510517861114302,0.0189748433249610103346235816364,+inf,0.999961941433133091158892998939,1.00003806001537654900507598558,0.000147726501201828169806923772447,0.000147726499724450720965481804009,0.0000000100007611147779548096498235281,1,single
cstrfold_0000523,lower,0.000002178317082506905844904994,0.0532156388999709646507459930839,0.0182874752896682756531716310232,+inf,0.990986096161897913316330391141,1.00909589334604496865836655909,0.105661058734772060988112886957,0.105661057658852431206256224929,0.0000000101827451159902264714725669583,1,single
cstrfold_0000524,lower,-0.00001018042100696695252854822,0.0153690555411207695070891884568,0.00543079934583439145827218849886,0.00014440782782137917806752072781,-0.00427266097574519673709945426981,234.046184725805338864208323802,-655.194074300004586809955173481,-654.835371091167231842767618461,0.000547476271394221393094707309197,3,middle_triple
cstrfold_0000525,upper,-0.000002428460788398730499309372,0.91946798774129729648767936296,0.00000305663305857216390663499366743,+inf,0.999938684970961562940346794442,1.00006131878880175304093010406,1.00011652534170914694863995781,1.000116515339317437283521278,0.0000000100012263133514448907172605384,1,single
cstrfold_0000526,upper,0.0000001661160620386062024300507,0.799662271379906730596187654694,0.000272745202057343065028993698038,0.000207587714500308779560032727395,0.000512728161616296938000539463418,1950.35122870499892383230987543,1145134.01106438372514188756664,1103170.82783006739072768669785,0.0366447794134698938817554020469,3,high_triple
cstrfold_0000527,upper,0.0000001382533421539790088138241,0.820096646741562600827374376882,0.0000000529817077884520471772473589094,0.000164422828419902781481012277035,0.999996120335894881563977655742,1.00000387967915697040069656215,1.00000765340196350863493426132,1.00000764340180948029010086254,0.0000000100000774937321076309535473984,3,low_triple
cstrfold_0000528,lower,-1.619540718509072086206207e-8,0.0551799688029094456636982079856,0.0200058730078106006691830921083,0.0000201560094759114280039328293407,-0.000167570706004756967708955151445,5967.63016545154483029963670039,-15554.269761121771432217496923,-11469.6338231552794378205983165,0.262605445366270200770920925739,3,middle_triple
cstrfold_0000529,lower,-8.196718065811109570644506e-8,0.0528362944205964816447258808124,0.0181312905576800043060664396266,+inf,0.990496842004008995168342724612,1.00959433447234811192978459568,0.114926299342489029985814044481,0.114926298171067430290094490115,0.0000000101928070980933175139232325643,1,single
cstrfold_0000530,lower,0.0000002366112153979573384036633,0.0142782123191847383692699571533,0.00503093807675629834999166248293,+inf,0.999996507893056552729620199948,1.00000349211913830076058498477,0.000141719493696522617943971358524,0.000141719492279317797106485665205,0.0000000100000697425033191210212320748,1,single
cstrfold_0000531,upper,0.00001149893451483942880520946,0.923530062820188719977991802948,0.0000014618945216343749397879396029,0.000724356820915128186153830872509,0.00447872823785291107844165386237,223.277668769515921565806270421,10739335.9768995841486167722144,10733984.7723403975027144475541,0.000498280766212840236359783806251,3,high_triple
cstrfold_0000532,upper,-0.00002754513600497106143239071,0.798347732550046334497332119533,0.0002520061638376538946204684907,+inf,0.994028788897178168934166384448,1.00600708064949162161295761138,1.01152255789712887521931416236,1.01152254766001244007504719837,0.0000000101205023607445583286604498804,1,single
cstrfold_0000533,upper,-0.0000001519333930117945934300362,0.828351416241650024722777409304,0.0000000207399575114016075622691760479,+inf,0.99999840492648210522880534103,1.00000159507606215835697132815,1.00000314867341573836575930928,1.00000313867335244998542043136,0.0000000100000318015460488116382676116,1,single
cstrfold_0000534,lower,0.0000002828814768699198319763276,0.0519911718110007568676703298389,0.0188569395391233849369180221142,+inf,0.999965575080347304572689499994,1.00003442610476858604115987403,0.000133409714801234820652094229298,0.000133409713467045828865062525724,0.0000000100006884339331684633886190994,1,single
cstrfold_0000535,lower,0.00000124426831958258526959428,0.0537697369512654418314486337505,0.0185072715032287401244070623101,+inf,0.991449764890548918690027813369,1.00862397209847034900586899253,0.096509251333154343259005076078,0.0965092503513442013768845869645,0.0000000101732230674224902984581025567,1,single
cstrfold_0000536,lower,-0.000001347522243287824581534922,0.0146754567179449443469547528231,0.00518755888557928681211495127303,+inf,0.999998429315118908182452397873,1.00000157068734814668820380532,0.0000546755625173434246967935626306,0.0000546755619705860874253150099487,0.0000000100000313137710062448102755519,1,single
cstrfold_0000537,upper,-0.0000002244901815437348989284664,0.923078855775469968223196115903,0.00000148840036990167487276728099933,+inf,0.999968632300165049241790745045,1.0000313686837984083641658227,1.00005976084400296061657201737,1.00005975084277803118618648502,0.0000000100006272835033643359885032587,1,single
cstrfold_0000538,upper,0.00000106337339161964927450536,0.791133684846183397993932195315,0.000353902657532567045194332948052,0.000544158607950263068747241897249,0.991903863396537940097883067428,1.00816221904382827307917194432,1.01563913184659924927783448744,1.01563912152373401718879195087,0.0000000101639104957686821748875868545,3,low_triple
cstrfold_0000539,upper,0.0001416295817745766834472873,0.825871649065150769226420537318,0.0000000396509170181232729073453350416,0.00512373215997778491856200430307,-0.0159725943382976502347869299724,62.6072370474150171955287993689,-229669252.375950570482837420818,-229660250.460897548133588207097,0.0000391951249890730677758535303351,3,middle_triple
cstrfold_0000540,lower,-5.124585802467815938074661e-8,0.0509216051498058099954861635074,0.01846828674854702971384620462,+inf,0.999972143996551422725133848947,1.0000278567794271210630069655,0.000109289461938809010013029822116,0.000109289460845853511658318475949,0.0000000100005570433374018445604433555,1,single
cstrfold_0000541,lower,-0.00001180718755134375630382558,0.0521567028546295931618929199195,0.0179378282266493528119126452731,0.000542543278973041011648173785017,0.991856076354829911818754410601,1.00821079170588924605658487504,0.0966040245232446766811818941394,0.0966040235412754033318857023143,0.0000000101648899017971721515396087774,3,high_triple
cstrfold_0000542,lower,0.00000796321366797326434603595,0.0154182920048746994998047614155,0.00543872805308465823200246124434,+inf,0.999996471677774771142531751742,1.00000352833467433050695419868,0.00012267074897655015938022384371,0.000122670747749834025397555893962,0.0000000100000704668165677245618366966,1,single
cstrfold_0000543,upper,0.005902944630051499726887746,0.922174570430995324278168421304,0.00000185874085156496662908511614632,0.0166774590742767681322341581093,0.999961263671147882215943883935,1.00003873782941341695941641569,1.0000737366488951435510158924,1.00007372664738304836141064562,0.0000000100007746715789675838904131957,3,low_triple
cstrfold_0000544,upper,-0.00001299710415148172656844159,0.792947772522710136044236938737,0.00028274149165864932628708116277,+inf,0.993281160052753165654896714981,1.00676428811645838196866464951,1.01297889952427117934983312508,1.01297888925697717101851506345,0.0000000101357432155331006677183773886,1,single
cstrfold_0000545,upper,-4.052973625841902241978916e-8,0.824534062568981092367839339189,0.0000000298164132099523261759109888475,+inf,0.999997739309498937736516501919,1.0000022606956117953588624082,1.00000446176080960286080252201,1.00000445176071987108897871145,0.0000000100000451139624400723715407786,1,single
cstrfold_0000546,lower,5.937045375070417940510911e-8,0.0537608449640025605708904431118,0.0194993592001092794812478281717,+inf,0.999951549041028240147238485406,1.00004845330658092905145665659,0.000184312058192558897146782637962,0.000184312056349259718755592018663,0.0000000100009689895894660362632781283,1,single
cstrfold_0000547,lower,0.000000773693698838551903660062,0.0522821361153620220080962572668,0.0180138605362868873581617364698,+inf,0.992579209973048990645607935628,1.00747626985573524391389372778,0.0852127189951395030078935755272,0.0852127181302232268707325368279,0.0000000101500842402000515042644416998,1,single
cstrfold_0000548,lower,-0.00004250525423346082183968945,0.0145163597600509423825350158994,0.00511730392653456506295881905162,0.000279370208546471075887345571886,-0.00872845114238744634996863137867,114.567863609130012521634916417,-323.339588293354774395359553214,-323.297152970612478599369822054,0.00013124072733028812429943341181,3,middle_triple
cstrfold_0000549,upper,-2.422610909080694531760501e-8,0.92129920427469404384572286155,0.00000207721847197429414470743530215,+inf,0.999957121777957447462787713836,1.00004288006066331485694935538,1.00008160619298632353883289133,1.00008159619131267204695087232,0.0000000100008575195831101947752815528,1,single
cstrfold_0000550,upper,1.255578022131309823571869e-8,0.796502025550207010666958450274,0.000376452507473857276033015525155,+inf,0.991716648422260489641040945202,1.00835253859145920410482390209,1.01597505745267505495000289797,1.01597504712249637395901909483,0.0000000101677483174552953368610233978,1,single
cstrfold_0000551,upper,0.0001490255712487999897179775,0.832711026755048321627147268053,0.0000000262481760527544999498322960587,0.00508378361709839781457820189694,0.0162547715572585652176355847515,61.5203970401817296453487049822,322485985.124198578930300157729,322473780.267964672319176531169,0.0000378461601337688266268188172777,3,high_triple
cstrfold_0000552,lower,-0.006091275211573706939253345,0.0523174166064839000896132160156,0.0189656140919181230473714958897,0.0117447097313072386074558332843,0.100205724141234888601783959722,9.97946982141010918166988507165,23.5550902254487134511887579298,23.5550667670006101005612150973,0.000000995897187352155645536972858418,3,low_triple
cstrfold_0000553,lower,-0.000001779137894407008416142949,0.0507506892042278307131306073518,0.0174669254350819886819302508678,0.000204770426284209946420092347842,-0.00167491695989778550740936885919,597.044524560206616530968873452,-1649.84184889257435206281426433,-1643.98167622867381134075012002,0.00355196024869539622959786773753,3,middle_triple
cstrfold_0000554,lower,9.06248143352515780214811e-8,0.0142730761438379003177293714469,0.0050483388908322574467074740538,+inf,0.999998844847762298184829853529,1.00000115515357208004884765994,0.0000410313951161596541274301819736,0.0000410313947058447591171918385097,0.0000000100000230030843243365053066051,1,single
cstrfold_0000555,upper,0.00000466682705546325541538078,0.920782910852113297470968758431,0.00000295927772217342080706949149523,0.000478301702027306512843930556327,0.00284452591241954692189194395316,351.552431156938344537912926058,8641305.53691357775141883339674,8630639.00681786873212915088471,0.00123436557706982695922976896108,3,high_triple
cstrfold_0000556,upper,-0.000003849741216072473452409367,0.800742876682037607429184683422,0.000338145449411911636567658621646,+inf,0.992547086561495287973962551628,1.00750887644466724401262119076,1.01435992727633333474364152159,1.01435991697982817036589118402,0.0000000101507412581104085311483831253,1,single
cstrfold_0000557,upper,-0.002814024181821174093652134,0.835860404934515540612848264384,0.0000000298308006628504535803570161106,+inf,0.999997901105763889325228925904,1.00000209889864147693554753977,1.00000413830562168793873885254,1.00000412830553842669317321223,0.0000000100000418780160447316956517323,1,single
cstrfold_0000558,lower,0.0000009035217506588513129469737,0.0544553091697957423136249235377,0.0197337342540711401203676426134,+inf,0.999935535340044028629367729609,1.00006446881591626717691069735,0.000249592520734643256850562170021,0.00024959251823839624541071724928,0.0000000100012893178548185801698971276,1,single
cstrfold_0000559,lower,0.007096574912823681946112587,0.0502837285945469208065536250458,0.0172571837722304804145076788931,+inf,0.991853526379130970041956027623,1.0082133837348026746999147237,0.103852860897250576437344690538,0.103852859841592251425707330851,0.000000010164942168093754374338458493,1,single
cstrfold_0000560,lower,-0.0000003197666746190645988275832,0.0154685224053405337546349742402,0.00546873690869427355468500103514,+inf,0.999998095462045523792205436505,1.00000190454158174793611165903,0.0000609690831377752931413600337004,0.0000609690825280821454952695451617,0.0000000100000379908671469262906506687,1,single
cstrfold_0000561,upper,-7.025938118201666755602489e-8,0.923311320440155249835898552193,0.00000147834929824729502887214896086,+inf,0.999968906824674421115265604311,1.00003109414214119207929054579,1.00005923185699070396926232531,1.00005922185577655607058755647,0.0000000100006217924988433597630442055,1,single
cstrfold_0000562,upper,0.000001216391636540480503491457,0.79146111085351712329212899607,0.000384606410226250286185190973961,0.000582029802696917854474782388777,0.991368316024540991334945212036,1.00870683865515562251745782827,1.01666974701284008930828050121,1.01666973666833240780903956019,0.0000000101748947599682971422206737627,3,low_triple
cstrfold_0000563,upper,0.001811852404271091232554726,0.820185327350509971454381815252,0.0000000610982625961943812066121886946,0.0188132980176129120494235668161,-0.0576834156891887359798526071369,17.3360052980951356930893487036,-43471880.1852387933560074766643,-43471749.5365122437441396283766,0.00000300536176472934414043153184277,3,middle_triple
cstrfold_0000564,lower,-0.005908949142055873626461258,0.0507742784791344492399828814146,0.0184094708613583172733367243346,0.0112236348257883106675901279805,0.999971208865315437613667797163,1.00002879196363786531713535756,0.000114784057484425780236467466757,0.000114784056336519118752217702413,0.0000000100005757475510127249060522112,3,high_triple
cstrfold_0000565,lower,-0.00004322602663761297423350032,0.0543417841058801335254962090628,0.0186926578816728953830245893064,0.00108143327771281359632770962587,0.00820113809137922345626427306468,121.934296052296487884354173963,332.09505370618668895340652331,332.045685244838511872845679273,0.000148657623163079896500672695619,3,low_triple
cstrfold_0000566,lower,0.00001046349325346476506352581,0.0144423023867731581002913853703,0.00509611849037070285352292507883,+inf,0.999997546724702943420623689325,1.00000245328131563102774437613,0.0000931038907404658668216070930927,0.0000931038898094224005211139066916,0.000000010000048965685518196568428519,1,single
cstrfold_0000567,upper,0.0000002677362508132755593166571,0.920526992129000776419434441504,0.00000339650820737640054791665709709,+inf,0.999933645687923514761542285218,1.00006635871526338681985109654,1.00012592556944289471235980821,1.00012591556685635358628799125,0.0000000100013271183135135225580040365,1,single
cstrfold_0000568,upper,-0.000466507137458229689639232,0.789860405787621903150824221811,0.000326179038938482775017640741058,+inf,0.992366610359116816805120154277,1.00769210648685652412145740672,1.0147524480615723196449278832,1.01475243775733585207252471226,0.0000000101544337116466568333307171395,1,single
cstrfold_0000569,upper,-6.090733277984817081795405e-8,0.834581316967556573034094736628,0.0000000199933780178673770249647223519,+inf,0.999998516801937589334693876196,1.00000148320026229042050226606,1.00000292641480202802526058232,1.00000291641474319976407133969,0.0000000100000295640266523571746709933,1,single
cstrfold_0000570,lower,0.002874770037425787932547022,0.0519775684835629861899517532707,0.0188456303964509069476353655725,+inf,0.999963492160165115722048016759,1.00003650917270591392958636564,0.000142470340934394614604864936718,0.000142470339509587188125365331122,0.0000000100007300967687117266596525036,1,single
cstrfold_0000571,lower,0.0000001422788069286486267512164,0.0514465711693549470338861395583,0.0176578192928394230071635635871,+inf,0.991282556988510732365195342553,1.00879410512172495078227908513,0.108624762936515821833472548724,0.108624761831079045680112303969,0.0000000101766553617191031006152204073,1,single
cstrfold_0000572,lower,-0.001156753771911530748063688,0.0142458201143920987769273408716,0.00503004010772750815072208534923,0.00142850789776542203087320325227,-0.046121773478073293458906064009,21.6817334761727886989049380057,-63.647500755668964408537520154,-63.6472015517233041724804756858,0.00000470095356624959886726128393905,3,middle_triple
cstrfold_0000573,upper,-4.393914664883788587480163e-8,0.922545988935596144854012418107,0.00000178060271485927485403748272711,+inf,0.999963074898071616164464641746,1.0000369264654418841320501842,1.00007029210361264278630225801,1.00007028210217122691376312442,0.0000000100007384429297057788339991105,1,single
cstrfold_0000574,upper,0.000001765526222393403068293968,0.793053578878464255691067971192,0.00035096733615351308749356152744,0.000696199238473792355837559593507,0.00166415818522741413664719700637,600.90441454238669105807015399,280645.488502021440862745625169,279635.762589571371527370065793,0.00359786974606148516245268081259,3,high_triple
cstrfold_0000575,upper,0.00002163004743767906656291449,0.820166106510374238975541933908,0.0000000520258030446874496173000173509,0.00205585140590158338621760627285,0.999996184255490539986912781231,1.00000381575906942173165544025,1.00000752747113166591857690269,1.00000751747098017530808828623,0.0000000100000762153254632950509342916,3,low_triple
cstrfold_0000576,lower,-0.00000503401955721810774589472,0.0502998484523844122094396615077,0.0182501249744196844423627416521,0.000323680736382932693415156670762,-0.00297425352721478432620875735494,336.218816200393621691313345891,-882.742599354321454052016942052,-881.745846582525272704366852107,0.00112915449251599750428771867486,3,middle_triple
cstrfold_0000577,lower,-0.007224247620423387879495058,0.0552100665551334275783502669467,0.0189789162463033136944980840996,0.0142558901055659720471404118142,0.990046382254935505740585514166,1.01005368831548485184419182078,0.111854195540809141928900306119,0.111854194399663195315611248796,0.0000000102020844287146184507824795099,3,high_triple
cstrfold_0000578,lower,0.0000002734640337247355446399549,0.0149274074277834011505318361918,0.00527717169743715550214215078708,+inf,0.999998356780444286210562125648,1.0000016432222558887346983718,0.0000555558064556790651823668801392,0.0000555558059001191803689409918229,0.0000000100000327644714632780038325349,1,single
cstrfold_0000579,upper,0.000000267818078573253658032371,0.919389862667935115379438060526,0.00000331042906357632231836091025866,0.000116496187244411167685630514432,0.999934231533250287739115727735,1.00006577279252543050538358986,1.00012492588279992752661163365,1.00012491588023510528642019182,0.0000000100013153990848002636755021709,3,low_triple
cstrfold_0000580,upper,-7.709635393216439852275254e-8,0.797857874200962401963054137073,0.000312276843801341389536247302069,+inf,0.992901987225671492250947163717,1.00714875472669915968467351346,1.01369006815374614157790740625,1.0136900578713950878080067771,0.0000000101434860385850981708290046432,1,single
cstrfold_0000581,upper,-0.0006994870796495643788446483,0.833310274528480164125269370223,0.000000021759186615330499174750369021,+inf,0.999998387811445312884131113405,1.00000161219115384324206277668,1.00000318089559365149686470101,1.00000317089552969859025737023,0.0000000100000321438484245899951875985,1,single
cstrfold_0000582,lower,0.001325682003070726322595431,0.0531185188931490490934773415011,0.0192597147421238779961219749665,+inf,0.999954445576367085319920902625,1.00004555649893296630485174102,0.000175870192814824759269655279628,0.000175870191055962604456605164807,0.0000000100009110507143824318162326134,1,single
cstrfold_0000583,lower,0.00007096327146149945490648374,0.0532504993565917897980460186573,0.0182709916441689012609827101591,+inf,0.990217094005682225674332496792,1.00987955676945891670755287762,0.117415016961843466711810015819,0.117415015764378539111507410524,0.0000000101985670877980162441402168207,1,single
cstrfold_0000584,lower,-0.003026841506313091130579226,0.015289749761945612997776715057,0.00540741390455666770112193897034,0.00247775166957959120904810310471,-0.0752904442997139192276076633167,13.2818979792339955102740106583,-40.1342718743242958731620179405,-40.1342010740562005362134441962,0.0000017640850273063275327400768928,3,middle_triple
cstrfold_0000585,upper,-0.0004669961830274473187870007,0.922294863454740769277516889165,0.00000181213601651118049673567703893,+inf,0.999962407431094133808984559278,1.00003759398216023099540345572,1.0000715657770275484578970552,1.00007155577556004312367475697,0.0000000100007517937612421259014654638,1,single
cstrfold_0000586,upper,0.000002478487042433620264992999,0.785033113496338445532209756615,0.000373064120020351441250283522173,0.000849566523325842450809816999786,0.00196839960442802803100040151568,508.026925909984198110803216593,229476.345449536737240079090478,228885.61146789255372697265542,0.00257426960712205326934454601381,3,high_triple
cstrfold_0000587,upper,0.003970138863314076312029036,0.820347337992729375755117533408,0.0000000329674467738382454638460924056,0.0277523708498961111199397880508,0.999997452694941991265635802025,1.00000254731154678832182214295,1.00000502842949882401351876238,1.00000501842939769316804771443,0.0000000100000508462948057991037283421,3,low_triple
cstrfold_0000588,lower,-0.0000008508811200888682930489348,0.0512573507841192472630941431438,0.0185968885595241681754365312738,0.000135612508936713571042307091819,-0.00122090987615112381785332448904,819.061275147077549763354817992,-2144.49180541865380397274369377,-2130.20110902281289235898570411,0.00666390813885672140495808355539,3,middle_triple
cstrfold_0000589,lower,-0.0001439648800806958171839465,0.0551336501875189173921792031,0.018959219450039150854002855124,0.00200307599568478521599583342095,0.99032940898557916963444699391,1.00976502457331513026736767363,0.107492875352505034776946734151,0.107492874256480380452743550842,0.0000000101962539445518815269377104287,3,high_triple
cstrfold_0000590,lower,0.0000004245588522138141236121631,0.0144414156807278431574461492957,0.00510251062364012024348260057192,+inf,0.999998324411655079801579013223,1.00000167559115252120443691948,0.0000607283029901634018533248471479,0.0000607283023828783429067127991286,0.0000000100000334118504572430572815706,1,single
cstrfold_0000591,upper,1.610994023643537778027306e-8,0.924568217178406268159628840295,0.00000129611936343201064302670043845,0.0000267584592521462991877748630857,0.999972717586949541876341402461,1.00002728315740082765370211759,1.00005197428453229779805424534,1.00005196428346695601628004663,0.0000000100005455705808106212302488997,3,low_triple
cstrfold_0000592,upper,-0.00000121663119821391728757475,0.801461391366743312025363664374,0.000285398407190009091679782970095,+inf,0.993508338234305706363756972623,1.00653407879518301706361846803,1.01251162918243409047310060308,1.01251161892456900365474694479,0.0000000101311084151213181859584510894,1,single
cstrfold_0000593,upper,-0.0005217633470512506299047617,0.831265392745834942070523048145,0.0000000348554846644688327005487543543,+inf,0.999997509510707095742044542582,1.00000249049549545662341646305,1.000004911319291457186994585,1.00000490131919263377899886518,0.0000000100000497099709396086924301322,1,single
cstrfold_0000594,lower,0.006171119277470401670998057,0.0512630802933254971958303569738,0.0185915835709769200221536676793,+inf,0.999970110492001102813544407111,1.0000298904014082891697624593,0.00011622870212711341165156427212,0.000116228700964756918515025906414,0.0000000100005977169505710504254912019,1,single
cstrfold_0000595,lower,6.175643701322086629307828e-8,0.0524125233393421744301928341768,0.017973957014041630604065678184,+inf,0.990391720708411583194284803455,1.00970149395505423461503236568,0.11858522436978129256332072603,0.118585223160808373233818747747,0.0000000101949709650132501937543710156,1,single
cstrfold_0000596,lower,-0.001216955356906759472130234,0.0156511887858781750029256013738,0.00551521933195371238111903942088,0.00161303590653282105877057042041,-0.0471522172499176040342884162393,21.2079104297422502705444542392,-62.3757628697254683265959305717,-62.3754823201099443239279687389,0.00000449773441825381619606319087207,3,middle_triple
cstrfold_0000597,upper,-0.000006171791895740976097687799,0.923024440304549913877737478367,0.00000167062000269880942981961340726,+inf,0.999965278479054530494836411098,1.00003472272657134743601412476,1.00006610456843114528318108937,1.00006609456707568712385137464,0.000000010000694366574215540368270555,1,single
